concept1;concept2;size of concept1;size of concept2;confidence
Федеральная антимонопольная служба;российская компания;13;37;0.9231
Федеральная антимонопольная служба;управляющая компания;13;31;0.8462
Федеральная антимонопольная служба;Федеральная налоговая служба;13;22;1.0000
Федеральная антимонопольная служба;федеральный бюджет;13;24;1.0000
Федеральная антимонопольная служба;иностранная компания;13;34;0.9231
Федеральная антимонопольная служба;дополнительное средство;13;36;0.9231
Федеральная антимонопольная служба;российский производитель;13;40;0.9231
Федеральная антимонопольная служба;федеральный закон;13;26;1.0000
Федеральная антимонопольная служба;правительство;13;35;0.9231
Федеральная антимонопольная служба;официальный представитель;13;38;0.8462
Федеральная антимонопольная служба;федеральная целевая программа;13;22;1.0000
Федеральная антимонопольная служба;Совет Федерации;13;19;0.8462
Федеральная антимонопольная служба;российское законодательство;13;35;0.8462
Федеральная антимонопольная служба;страховая компания;13;33;0.9231
компания;строительство;35;31;0.8000
компания;российское правительство;35;39;0.9429
компания;российская компания;35;37;0.9714
компания;управляющая компания;35;31;0.8286
компания;аналитическое управление;35;38;0.8571
компания;правительство РФ;35;33;0.8286
компания;иностранная компания;35;34;0.9714
компания;дополнительное средство;35;36;0.8286
компания;проект постановления;35;35;0.8286
компания;российский производитель;35;40;0.9429
компания;крупная компания;35;29;0.8286
компания;правительство;35;35;0.8571
компания;официальный представитель;35;38;0.8857
компания;российское законодательство;35;35;0.8571
компания;страховая компания;35;33;0.9143
кредитный портфель;банковский сектор;9;16;0.8889
кредитный портфель;финансовый рынок;9;17;0.8889
кредитный портфель;российское правительство;9;39;0.8889
кредитный портфель;реальный сектор;9;16;0.8889
кредитный портфель;кредит;9;17;1.0000
кредитный портфель;генеральный директор;9;32;0.8889
кредитный портфель;Банк России;9;16;0.8889
кредитный портфель;Центральный банк;9;19;0.8889
кредитный портфель;банк России;9;16;0.8889
кредитный портфель;аналитическое управление;9;38;1.0000
кредитный портфель;собственное средство;9;30;0.8889
кредитный портфель;финансовая помощь;9;18;0.8889
кредитный портфель;дополнительное средство;9;36;1.0000
кредитный портфель;министр финансов;9;20;0.8889
кредитный портфель;официальный представитель;9;38;0.8889
кредитный портфель;российское законодательство;9;35;0.8889
кредитный портфель;финансовая система;9;19;0.8889
российский рубль;компания;29;35;0.8276
российский рубль;российская сторона;29;31;0.9655
российский рубль;российский газ;29;32;1.0000
российский рубль;российская валюта;29;27;0.8621
российский рубль;российское правительство;29;39;0.9655
российский рубль;российская компания;29;37;0.9310
российский рубль;российский рынок;29;28;0.8966
российский рубль;российский бюджет;29;32;0.9655
российский рубль;аналитическое управление;29;38;0.8966
российский рубль;российская власть;29;29;0.9310
российский рубль;Российская Федерация;29;31;0.9310
российский рубль;дополнительное средство;29;36;0.8276
российский рубль;российский банк;29;31;1.0000
российский рубль;российский производитель;29;40;0.9655
российский рубль;официальный представитель;29;38;0.9310
российский рубль;российское законодательство;29;35;0.9310
российский рубль;российский бизнес;29;29;0.9310
данный вопрос;компания;15;35;0.8000
данный вопрос;российская сторона;15;31;0.8000
данный вопрос;российский газ;15;32;0.8000
данный вопрос;российское правительство;15;39;0.9333
данный вопрос;российская компания;15;37;0.9333
данный вопрос;уголовная ответственность;15;29;0.8000
данный вопрос;управляющая компания;15;31;0.8000
данный вопрос;эксперт;15;30;0.8000
данный вопрос;генеральный директор;15;32;0.8667
данный вопрос;директор Института;15;24;0.8000
данный вопрос;аналитическое управление;15;38;0.8000
данный вопрос;собственное средство;15;30;0.8000
данный вопрос;иностранная компания;15;34;0.8000
данный вопрос;дополнительное средство;15;36;0.8000
данный вопрос;проект постановления;15;35;0.9333
данный вопрос;российский банк;15;31;0.8000
данный вопрос;российский производитель;15;40;1.0000
данный вопрос;правительство;15;35;0.8000
данный вопрос;официальный представитель;15;38;0.8000
данный вопрос;совет директоров;15;30;0.8667
данный вопрос;российское законодательство;15;35;0.8667
данный вопрос;исполнительный директор;15;32;0.8000
финансовый рынок;строительство;17;31;0.8235
финансовый рынок;российское правительство;17;39;0.8824
финансовый рынок;российская компания;17;37;0.8235
финансовый рынок;директор департамента;17;26;0.8235
финансовый рынок;генеральный директор;17;32;0.9412
финансовый рынок;аналитическое управление;17;38;0.9412
финансовый рынок;правительство РФ;17;33;0.8235
финансовый рынок;финансовая помощь;17;18;0.9412
финансовый рынок;дополнительное средство;17;36;0.8235
финансовый рынок;Следственный комитет;17;28;0.8235
финансовый рынок;проект постановления;17;35;0.8824
финансовый рынок;министр финансов;17;20;0.9412
финансовый рынок;российский производитель;17;40;0.9412
финансовый рынок;правительство;17;35;0.8235
финансовый рынок;официальный представитель;17;38;0.9412
финансовый рынок;совет директоров;17;30;0.8824
финансовый рынок;российское законодательство;17;35;0.8235
финансовый рынок;исполнительный директор;17;32;0.8235
финансовый рынок;финансовая система;17;19;0.8824
негосударственный пенсионный фонд;компания;22;35;0.9091
негосударственный пенсионный фонд;строительство;22;31;0.8182
негосударственный пенсионный фонд;российское правительство;22;39;0.9545
негосударственный пенсионный фонд;российская компания;22;37;0.8636
негосударственный пенсионный фонд;управляющая компания;22;31;0.8182
негосударственный пенсионный фонд;глава государства;22;20;0.9091
негосударственный пенсионный фонд;аналитическое управление;22;38;0.8636
негосударственный пенсионный фонд;правительство РФ;22;33;0.8636
негосударственный пенсионный фонд;иностранная компания;22;34;0.8636
негосударственный пенсионный фонд;проект постановления;22;35;0.8636
негосударственный пенсионный фонд;российский производитель;22;40;0.9545
негосударственный пенсионный фонд;федеральный закон;22;26;0.8182
негосударственный пенсионный фонд;правительство;22;35;0.9545
негосударственный пенсионный фонд;официальный представитель;22;38;0.8636
негосударственный пенсионный фонд;российское законодательство;22;35;0.8182
негосударственный пенсионный фонд;страховая компания;22;33;0.8636
Госдума;российский рубль;8;29;0.8750
Госдума;строительство;8;31;0.8750
Госдума;запрос Известий"";8;25;0.8750
Госдума;российская сторона;8;31;1.0000
Госдума;российский газ;8;32;1.0000
Госдума;российская валюта;8;27;0.8750
Госдума;правоохранительный орган;8;17;0.8750
Госдума;российское правительство;8;39;1.0000
Госдума;иностранный инвестор;8;23;0.8750
Госдума;уголовная ответственность;8;29;1.0000
Госдума;российский бюджет;8;32;0.8750
Госдума;законопроект;8;26;0.8750
Госдума;аналитик компании;8;28;0.8750
Госдума;украинское правительство;8;30;0.8750
Госдума;аналитическое управление;8;38;1.0000
Госдума;российская власть;8;29;1.0000
Госдума;правительство РФ;8;33;0.8750
Госдума;Российская Федерация;8;31;1.0000
Госдума;комитет Госдумы;8;7;0.8750
Госдума;проект постановления;8;35;1.0000
Госдума;российский банк;8;31;1.0000
Госдума;российский производитель;8;40;1.0000
Госдума;федеральный закон;8;26;0.8750
Госдума;правительство;8;35;0.8750
Госдума;официальный представитель;8;38;1.0000
Госдума;экономическое развитие;8;22;0.8750
Госдума;социально-экономическое развитие;8;22;0.8750
Госдума;новый проект;8;19;0.8750
Госдума;российское законодательство;8;35;1.0000
украинская сторона;строительство;9;31;1.0000
украинская сторона;российская сторона;9;31;0.8889
украинская сторона;российское правительство;9;39;1.0000
украинская сторона;российская компания;9;37;0.8889
украинская сторона;генеральный директор;9;32;0.8889
украинская сторона;украинское правительство;9;30;1.0000
украинская сторона;аналитическое управление;9;38;1.0000
украинская сторона;правительство РФ;9;33;1.0000
украинская сторона;Российская Федерация;9;31;0.8889
украинская сторона;дополнительное средство;9;36;0.8889
украинская сторона;Следственный комитет;9;28;0.8889
украинская сторона;российский производитель;9;40;0.8889
украинская сторона;правительство;9;35;1.0000
украинская сторона;официальный представитель;9;38;1.0000
украинская сторона;российское законодательство;9;35;0.8889
строительство;компания;31;35;0.9032
строительство;российское правительство;31;39;0.9677
строительство;российская компания;31;37;0.9355
строительство;управляющая компания;31;31;0.8387
строительство;украинское правительство;31;30;0.9677
строительство;аналитическое управление;31;38;0.9032
строительство;правительство РФ;31;33;1.0000
строительство;иностранная компания;31;34;0.8710
строительство;дополнительное средство;31;36;0.8065
строительство;проект постановления;31;35;0.8065
строительство;российский производитель;31;40;0.9677
строительство;правительство;31;35;1.0000
строительство;официальный представитель;31;38;0.9677
строительство;российское законодательство;31;35;0.9355
строительство;страховая компания;31;33;0.9032
розничный бизнес;финансовый рынок;7;17;0.8571
розничный бизнес;российская сторона;7;31;0.8571
розничный бизнес;бизнес;7;18;0.8571
розничный бизнес;российская компания;7;37;0.8571
розничный бизнес;российский бюджет;7;32;0.8571
розничный бизнес;эксперт;7;30;1.0000
розничный бизнес;кредит;7;17;0.8571
розничный бизнес;директор департамента;7;26;0.8571
розничный бизнес;генеральный директор;7;32;0.8571
розничный бизнес;директор Института;7;24;0.8571
розничный бизнес;аналитическое управление;7;38;0.8571
розничный бизнес;национальная экономика;7;25;0.8571
розничный бизнес;финансовая помощь;7;18;0.8571
розничный бизнес;дополнительное средство;7;36;0.8571
розничный бизнес;проект постановления;7;35;1.0000
розничный бизнес;министр финансов;7;20;0.8571
розничный бизнес;российский производитель;7;40;0.8571
розничный бизнес;потребительское кредитование;7;20;1.0000
розничный бизнес;официальный представитель;7;38;0.8571
розничный бизнес;совет директоров;7;30;0.8571
розничный бизнес;финансовая система;7;19;0.8571
европейская страна;проблема;6;23;0.8333
европейская страна;компания;6;35;1.0000
европейская страна;российский рубль;6;29;1.0000
европейская страна;негосударственный пенсионный фонд;6;22;0.8333
европейская страна;строительство;6;31;1.0000
европейская страна;российская сторона;6;31;1.0000
европейская страна;российский газ;6;32;1.0000
европейская страна;российская валюта;6;27;1.0000
европейская страна;российское правительство;6;39;1.0000
европейская страна;российская компания;6;37;1.0000
европейская страна;пояснительная записка;6;21;0.8333
европейская страна;иностранный инвестор;6;23;0.8333
европейская страна;мировая экономика;6;14;0.8333
европейская страна;окончательное решение;6;27;1.0000
европейская страна;управляющая компания;6;31;1.0000
европейская страна;российский рынок;6;28;1.0000
европейская страна;российский бюджет;6;32;1.0000
европейская страна;российская экономика;6;24;1.0000
европейская страна;экономический рост;6;18;0.8333
европейская страна;аналитик компании;6;28;0.8333
европейская страна;эксперт;6;30;0.8333
европейская страна;рост экономики;6;17;0.8333
европейская страна;генеральный директор;6;32;0.8333
европейская страна;территория России;6;15;0.8333
европейская страна;украинское правительство;6;30;1.0000
европейская страна;глава государства;6;20;0.8333
европейская страна;экономическая политика;6;18;0.8333
европейская страна;аналитическое управление;6;38;0.8333
европейская страна;собственное средство;6;30;0.8333
европейская страна;российская власть;6;29;1.0000
европейская страна;правительство РФ;6;33;1.0000
европейская страна;национальная экономика;6;25;0.8333
европейская страна;Российская Федерация;6;31;1.0000
европейская страна;иностранная компания;6;34;1.0000
европейская страна;дополнительное средство;6;36;0.8333
европейская страна;Следственный комитет;6;28;0.8333
европейская страна;санкция;6;17;1.0000
европейская страна;проект постановления;6;35;0.8333
европейская страна;российский банк;6;31;1.0000
европейская страна;российский производитель;6;40;1.0000
европейская страна;крупная компания;6;29;0.8333
европейская страна;правительство;6;35;1.0000
европейская страна;официальный представитель;6;38;1.0000
европейская страна;экономическое развитие;6;22;0.8333
европейская страна;значительная часть;6;28;0.8333
европейская страна;совет директоров;6;30;0.8333
европейская страна;социально-экономическое развитие;6;22;0.8333
европейская страна;экономическая санкция;6;20;0.8333
европейская страна;российское законодательство;6;35;1.0000
европейская страна;исполнительный директор;6;32;0.8333
европейская страна;российский бизнес;6;29;1.0000
европейская страна;страховая компания;6;33;1.0000
главный образ;российский рубль;7;29;0.8571
главный образ;российский газ;7;32;0.8571
главный образ;российское правительство;7;39;1.0000
главный образ;российская компания;7;37;0.8571
главный образ;российский бюджет;7;32;0.8571
главный образ;генеральный директор;7;32;0.8571
главный образ;собственное средство;7;30;1.0000
главный образ;Российская Федерация;7;31;0.8571
главный образ;дополнительное средство;7;36;1.0000
главный образ;российский банк;7;31;0.8571
главный образ;российский производитель;7;40;0.8571
главный образ;российское законодательство;7;35;1.0000
главный образ;российский бизнес;7;29;1.0000
главный образ;бюджетное средство;7;19;0.8571
чрезвычайная ситуация;компания;6;35;0.8333
чрезвычайная ситуация;российский рубль;6;29;0.8333
чрезвычайная ситуация;строительство;6;31;0.8333
чрезвычайная ситуация;российская сторона;6;31;1.0000
чрезвычайная ситуация;российский газ;6;32;1.0000
чрезвычайная ситуация;российская валюта;6;27;1.0000
чрезвычайная ситуация;российское правительство;6;39;1.0000
чрезвычайная ситуация;российская компания;6;37;1.0000
чрезвычайная ситуация;иностранный инвестор;6;23;1.0000
чрезвычайная ситуация;экономическая ситуация;6;23;0.8333
чрезвычайная ситуация;российский рынок;6;28;1.0000
чрезвычайная ситуация;российский бюджет;6;32;1.0000
чрезвычайная ситуация;молочная продукция;6;13;0.8333
чрезвычайная ситуация;аналитическое управление;6;38;0.8333
чрезвычайная ситуация;российская власть;6;29;0.8333
чрезвычайная ситуация;правительство РФ;6;33;0.8333
чрезвычайная ситуация;Российская Федерация;6;31;0.8333
чрезвычайная ситуация;иностранная компания;6;34;0.8333
чрезвычайная ситуация;российский банк;6;31;1.0000
чрезвычайная ситуация;российский производитель;6;40;1.0000
чрезвычайная ситуация;крупная компания;6;29;0.8333
чрезвычайная ситуация;правительство;6;35;0.8333
чрезвычайная ситуация;официальный представитель;6;38;0.8333
чрезвычайная ситуация;российское законодательство;6;35;1.0000
чрезвычайная ситуация;российский бизнес;6;29;1.0000
противный случай;проблема;7;23;0.8571
противный случай;негосударственный пенсионный фонд;7;22;0.8571
противный случай;российское правительство;7;39;1.0000
противный случай;уголовная ответственность;7;29;1.0000
противный случай;эксперт;7;30;0.8571
противный случай;аналитическое управление;7;38;1.0000
противный случай;Следственный комитет;7;28;0.8571
противный случай;проект постановления;7;35;0.8571
противный случай;российский производитель;7;40;1.0000
противный случай;федеральный закон;7;26;0.8571
противный случай;правительство;7;35;1.0000
противный случай;официальный представитель;7;38;0.8571
противный случай;экономическое развитие;7;22;0.8571
противный случай;социально-экономическое развитие;7;22;0.8571
противный случай;экономическая санкция;7;20;0.8571
экспортная пошлина;компания;6;35;0.8333
экспортная пошлина;российский рубль;6;29;0.8333
экспортная пошлина;российская сторона;6;31;0.8333
экспортная пошлина;российский газ;6;32;0.8333
экспортная пошлина;российское правительство;6;39;1.0000
экспортная пошлина;российская компания;6;37;0.8333
экспортная пошлина;американская компания;6;26;0.8333
экспортная пошлина;региональный бюджет;6;21;0.8333
экспортная пошлина;управляющая компания;6;31;0.8333
экспортная пошлина;экономическая ситуация;6;23;0.8333
экспортная пошлина;российский рынок;6;28;0.8333
экспортная пошлина;российский бюджет;6;32;1.0000
экспортная пошлина;российская экономика;6;24;0.8333
экспортная пошлина;аналитик компании;6;28;0.8333
экспортная пошлина;эксперт;6;30;0.8333
экспортная пошлина;аналитическое управление;6;38;1.0000
экспортная пошлина;федеральный бюджет;6;24;0.8333
экспортная пошлина;российская власть;6;29;0.8333
экспортная пошлина;Российская Федерация;6;31;1.0000
экспортная пошлина;иностранная компания;6;34;0.8333
экспортная пошлина;дополнительное средство;6;36;1.0000
экспортная пошлина;бюджетное правило;6;10;0.8333
экспортная пошлина;проект постановления;6;35;0.8333
экспортная пошлина;российский банк;6;31;0.8333
экспортная пошлина;российский производитель;6;40;1.0000
экспортная пошлина;правительство;6;35;0.8333
экспортная пошлина;официальный представитель;6;38;1.0000
экспортная пошлина;экономическое развитие;6;22;0.8333
экспортная пошлина;социально-экономическое развитие;6;22;0.8333
экспортная пошлина;экономическая санкция;6;20;0.8333
экспортная пошлина;российский бизнес;6;29;0.8333
экспортная пошлина;бюджетное средство;6;19;0.8333
экспортная пошлина;страховая компания;6;33;0.8333
внутренний рынок;российское правительство;8;39;1.0000
внутренний рынок;российская компания;8;37;0.8750
внутренний рынок;окончательное решение;8;27;0.8750
внутренний рынок;управляющая компания;8;31;0.8750
внутренний рынок;законопроект;8;26;0.8750
внутренний рынок;директор департамента;8;26;0.8750
внутренний рынок;генеральный директор;8;32;0.8750
внутренний рынок;аналитическое управление;8;38;1.0000
внутренний рынок;собственное средство;8;30;0.8750
внутренний рынок;правительство РФ;8;33;0.8750
внутренний рынок;дополнительное средство;8;36;0.8750
внутренний рынок;проект постановления;8;35;1.0000
внутренний рынок;кредитная организация;8;19;0.8750
внутренний рынок;внутренний спрос;8;7;0.8750
внутренний рынок;российский производитель;8;40;1.0000
внутренний рынок;федеральный закон;8;26;0.8750
внутренний рынок;правительство;8;35;0.8750
внутренний рынок;официальный представитель;8;38;1.0000
внутренний рынок;совет директоров;8;30;0.8750
внутренний рынок;российское законодательство;8;35;0.8750
внутренний рынок;исполнительный директор;8;32;0.8750
запрос Известий"";компания;25;35;0.9200
запрос Известий"";строительство;25;31;0.8400
запрос Известий"";российская сторона;25;31;0.8000
запрос Известий"";российское правительство;25;39;0.9600
запрос Известий"";российская компания;25;37;0.9200
запрос Известий"";американская компания;25;26;0.8000
запрос Известий"";управляющая компания;25;31;0.8000
запрос Известий"";украинское правительство;25;30;0.8400
запрос Известий"";аналитическое управление;25;38;0.8800
запрос Известий"";правительство РФ;25;33;0.8400
запрос Известий"";Российская Федерация;25;31;0.8000
запрос Известий"";иностранная компания;25;34;0.8800
запрос Известий"";дополнительное средство;25;36;0.8400
запрос Известий"";проект постановления;25;35;0.8000
запрос Известий"";российский производитель;25;40;0.9200
запрос Известий"";правительство;25;35;0.8800
запрос Известий"";официальный представитель;25;38;0.8800
запрос Известий"";российское законодательство;25;35;0.8800
запрос Известий"";страховая компания;25;33;0.9200
денежный перевод;банковский сектор;6;16;0.8333
денежный перевод;деньги;6;10;0.8333
денежный перевод;компания;6;35;0.8333
денежный перевод;строительство;6;31;0.8333
денежный перевод;денежное средство;6;18;0.8333
денежный перевод;российское правительство;6;39;1.0000
денежный перевод;российская компания;6;37;0.8333
денежный перевод;окончательное решение;6;27;0.8333
денежный перевод;уголовная ответственность;6;29;0.8333
денежный перевод;аналитик компании;6;28;0.8333
денежный перевод;директор департамента;6;26;0.8333
денежный перевод;генеральный директор;6;32;0.8333
денежный перевод;украинское правительство;6;30;0.8333
денежный перевод;Банк России;6;16;1.0000
денежный перевод;Центральный банк;6;19;0.8333
денежный перевод;банк России;6;16;1.0000
денежный перевод;аналитическое управление;6;38;1.0000
денежный перевод;собственное средство;6;30;0.8333
денежный перевод;правительство РФ;6;33;0.8333
денежный перевод;финансовая помощь;6;18;0.8333
