concept1;concept2;size of concept1;size of concept2;confidence
Федеральная антимонопольная служба;федеральный закон;12;26;1.0000
Федеральная антимонопольная служба;правительство;12;39;1.0000
Федеральная антимонопольная служба;официальный представитель;12;41;0.9167
Федеральная антимонопольная служба;федеральная целевая программа;12;16;0.8333
Федеральная антимонопольная служба;российское законодательство;12;39;1.0000
Федеральная антимонопольная служба;исполнительная власть;12;27;0.9167
Федеральная антимонопольная служба;исполнительный директор;12;31;0.9167
Федеральная антимонопольная служба;российский бизнес;12;35;0.9167
Федеральная антимонопольная служба;страховая компания;12;30;0.9167
компания;строительство;35;35;0.8571
компания;российский газ;35;33;0.8000
компания;российское правительство;35;41;0.9429
компания;российская компания;35;34;0.9429
компания;уголовная ответственность;35;35;0.8286
компания;управляющая компания;35;31;0.8286
компания;аналитик компании;35;32;0.8857
компания;украинское правительство;35;33;0.8000
компания;собственное средство;35;36;0.8571
компания;правительство РФ;35;37;0.8857
компания;Российская Федерация;35;36;0.8286
компания;иностранная компания;35;34;0.9714
компания;дополнительное средство;35;37;0.8286
компания;российский банк;35;35;0.8571
компания;российский производитель;35;36;0.8857
компания;крупная компания;35;28;0.8000
компания;правительство;35;39;0.9143
компания;официальный представитель;35;41;0.9714
компания;российское законодательство;35;39;0.9143
компания;российский бизнес;35;35;0.8571
компания;страховая компания;35;30;0.8286
кредитный портфель;строительство;13;35;0.8462
кредитный портфель;российское правительство;13;41;0.9231
кредитный портфель;уголовная ответственность;13;35;0.8462
кредитный портфель;кредит;13;22;1.0000
кредитный портфель;украинское правительство;13;33;0.8462
кредитный портфель;аналитическое управление;13;33;0.9231
кредитный портфель;правительство РФ;13;37;0.8462
кредитный портфель;Российская Федерация;13;36;0.9231
кредитный портфель;проект постановления;13;30;0.8462
кредитный портфель;кредитная организация;13;28;0.9231
кредитный портфель;российский банк;13;35;0.8462
кредитный портфель;российский производитель;13;36;0.8462
кредитный портфель;правительство;13;39;0.9231
кредитный портфель;официальный представитель;13;41;1.0000
кредитный портфель;российское законодательство;13;39;0.9231
российский рубль;компания;30;35;0.8667
российский рубль;российская сторона;30;32;1.0000
российский рубль;российский газ;30;33;1.0000
российский рубль;российская валюта;30;27;0.8333
российский рубль;российское правительство;30;41;1.0000
российский рубль;российская компания;30;34;0.9000
российский рубль;уголовная ответственность;30;35;0.8333
российский рубль;российский рынок;30;31;1.0000
российский рубль;российский бюджет;30;31;0.9333
российский рубль;российская экономика;30;29;0.8333
российский рубль;украинское правительство;30;33;0.8000
российский рубль;аналитическое управление;30;33;0.8000
российский рубль;собственное средство;30;36;0.8333
российский рубль;российская власть;30;32;0.9667
российский рубль;правительство РФ;30;37;0.8333
российский рубль;Российская Федерация;30;36;1.0000
российский рубль;иностранная компания;30;34;0.8333
российский рубль;дополнительное средство;30;37;0.8667
российский рубль;российский банк;30;35;1.0000
российский рубль;российский производитель;30;36;1.0000
российский рубль;правительство;30;39;0.9000
российский рубль;официальный представитель;30;41;0.9333
российский рубль;российское законодательство;30;39;0.9000
российский рубль;российский бизнес;30;35;1.0000
данный вопрос;компания;12;35;0.9167
данный вопрос;российский рубль;12;30;0.8333
данный вопрос;строительство;12;35;0.8333
данный вопрос;российская сторона;12;32;0.9167
данный вопрос;российский газ;12;33;0.9167
данный вопрос;российская валюта;12;27;0.8333
данный вопрос;российское правительство;12;41;1.0000
данный вопрос;российская компания;12;34;1.0000
данный вопрос;управляющая компания;12;31;0.8333
данный вопрос;российский рынок;12;31;0.8333
данный вопрос;российский бюджет;12;31;0.8333
данный вопрос;российская экономика;12;29;0.8333
данный вопрос;аналитик компании;12;32;0.9167
данный вопрос;украинское правительство;12;33;1.0000
данный вопрос;аналитическое управление;12;33;1.0000
данный вопрос;собственное средство;12;36;0.8333
данный вопрос;российская власть;12;32;0.9167
данный вопрос;правительство РФ;12;37;0.9167
данный вопрос;Российская Федерация;12;36;0.9167
данный вопрос;иностранная компания;12;34;0.8333
данный вопрос;дополнительное средство;12;37;0.8333
данный вопрос;российский банк;12;35;0.9167
данный вопрос;российский производитель;12;36;0.9167
данный вопрос;правительство;12;39;1.0000
данный вопрос;официальный представитель;12;41;1.0000
данный вопрос;российское законодательство;12;39;1.0000
данный вопрос;российский бизнес;12;35;0.9167
денежно-кредитная политика;банковский сектор;6;14;0.8333
денежно-кредитная политика;строительство;6;35;0.8333
денежно-кредитная политика;банковская система;6;11;1.0000
денежно-кредитная политика;российская сторона;6;32;0.8333
денежно-кредитная политика;российский газ;6;33;0.8333
денежно-кредитная политика;денежное средство;6;18;1.0000
денежно-кредитная политика;российское правительство;6;41;1.0000
денежно-кредитная политика;особая экономическая зона;6;16;0.8333
денежно-кредитная политика;экономическая ситуация;6;26;0.8333
денежно-кредитная политика;российская экономика;6;29;0.8333
денежно-кредитная политика;экономический рост;6;25;1.0000
денежно-кредитная политика;эксперт;6;29;0.8333
денежно-кредитная политика;кредит;6;22;1.0000
денежно-кредитная политика;украинское правительство;6;33;0.8333
денежно-кредитная политика;экономическая политика;6;22;0.8333
денежно-кредитная политика;Банк России;6;20;1.0000
денежно-кредитная политика;Центральный банк;6;20;0.8333
денежно-кредитная политика;банк России;6;20;1.0000
денежно-кредитная политика;аналитическое управление;6;33;1.0000
денежно-кредитная политика;российская власть;6;32;0.8333
денежно-кредитная политика;правительство РФ;6;37;0.8333
денежно-кредитная политика;национальная экономика;6;27;0.8333
денежно-кредитная политика;Российская Федерация;6;36;1.0000
денежно-кредитная политика;средний размер;6;12;0.8333
денежно-кредитная политика;дополнительное средство;6;37;1.0000
денежно-кредитная политика;проект постановления;6;30;0.8333
денежно-кредитная политика;кредитная организация;6;28;0.8333
денежно-кредитная политика;министр финансов;6;25;0.8333
денежно-кредитная политика;российский банк;6;35;1.0000
денежно-кредитная политика;российский производитель;6;36;0.8333
денежно-кредитная политика;потребительское кредитование;6;28;0.8333
денежно-кредитная политика;правительство;6;39;1.0000
денежно-кредитная политика;официальный представитель;6;41;0.8333
денежно-кредитная политика;экономическое развитие;6;22;1.0000
денежно-кредитная политика;социально-экономическое развитие;6;25;0.8333
денежно-кредитная политика;экономическая санкция;6;24;0.8333
денежно-кредитная политика;банк;6;15;1.0000
денежно-кредитная политика;российское законодательство;6;39;1.0000
денежно-кредитная политика;российский бизнес;6;35;0.8333
денежно-кредитная политика;течение года;6;23;1.0000
денежно-кредитная политика;финансовая система;6;26;0.8333
финансовый рынок;российское правительство;20;41;0.9500
финансовый рынок;аналитическое управление;20;33;0.8000
финансовый рынок;собственное средство;20;36;0.8500
финансовый рынок;правительство РФ;20;37;0.8000
финансовый рынок;Российская Федерация;20;36;0.8000
финансовый рынок;финансовая помощь;20;20;0.9000
финансовый рынок;дополнительное средство;20;37;0.9000
финансовый рынок;министр финансов;20;25;1.0000
финансовый рынок;правительство;20;39;0.8500
финансовый рынок;официальный представитель;20;41;0.9500
финансовый рынок;российское законодательство;20;39;0.8500
финансовый рынок;финансовая система;20;26;0.9500
негосударственный пенсионный фонд;компания;15;35;0.9333
негосударственный пенсионный фонд;строительство;15;35;1.0000
негосударственный пенсионный фонд;российская сторона;15;32;0.8000
негосударственный пенсионный фонд;российский газ;15;33;0.8000
негосударственный пенсионный фонд;российское правительство;15;41;1.0000
негосударственный пенсионный фонд;российская компания;15;34;0.8667
негосударственный пенсионный фонд;уголовная ответственность;15;35;0.8667
негосударственный пенсионный фонд;управляющая компания;15;31;0.8667
негосударственный пенсионный фонд;российский бюджет;15;31;0.8000
негосударственный пенсионный фонд;российская экономика;15;29;0.8000
негосударственный пенсионный фонд;аналитик компании;15;32;0.8000
негосударственный пенсионный фонд;украинское правительство;15;33;1.0000
негосударственный пенсионный фонд;глава государства;15;14;0.9333
негосударственный пенсионный фонд;аналитическое управление;15;33;0.8000
негосударственный пенсионный фонд;собственное средство;15;36;0.8667
негосударственный пенсионный фонд;федеральный бюджет;15;24;0.8667
негосударственный пенсионный фонд;правительство РФ;15;37;1.0000
негосударственный пенсионный фонд;Российская Федерация;15;36;0.8667
негосударственный пенсионный фонд;иностранная компания;15;34;0.9333
негосударственный пенсионный фонд;дополнительное средство;15;37;0.9333
негосударственный пенсионный фонд;проект постановления;15;30;0.9333
негосударственный пенсионный фонд;российский банк;15;35;0.8000
негосударственный пенсионный фонд;российский производитель;15;36;0.8667
негосударственный пенсионный фонд;федеральный закон;15;26;0.8000
негосударственный пенсионный фонд;правительство;15;39;1.0000
негосударственный пенсионный фонд;официальный представитель;15;41;1.0000
негосударственный пенсионный фонд;российское законодательство;15;39;1.0000
негосударственный пенсионный фонд;российский бизнес;15;35;0.8667
негосударственный пенсионный фонд;страховая компания;15;30;0.8667
Госдума;депутат Госдумы;9;9;0.8889
Госдума;строительство;9;35;1.0000
Госдума;российское правительство;9;41;1.0000
Госдума;первый зампред;9;14;0.8889
Госдума;уголовная ответственность;9;35;0.8889
Госдума;управляющая компания;9;31;0.8889
Госдума;депутат;9;10;0.8889
Госдума;интеллектуальная собственность;9;30;0.8889
Госдума;украинское правительство;9;33;0.8889
Госдума;собственное средство;9;36;1.0000
Госдума;правительство РФ;9;37;1.0000
Госдума;дополнительное средство;9;37;1.0000
Госдума;комитет Госдумы;9;9;1.0000
Госдума;Следственный комитет;9;27;1.0000
Госдума;проект постановления;9;30;0.8889
Госдума;кредитная организация;9;28;0.8889
Госдума;федеральный закон;9;26;0.8889
Госдума;правительство;9;39;1.0000
Госдума;официальный представитель;9;41;1.0000
Госдума;российское законодательство;9;39;1.0000
Госдума;финансовая система;9;26;0.8889
украинская сторона;российский рубль;8;30;1.0000
украинская сторона;строительство;8;35;0.8750
украинская сторона;российская сторона;8;32;1.0000
украинская сторона;российский газ;8;33;1.0000
украинская сторона;российская валюта;8;27;1.0000
украинская сторона;российское правительство;8;41;1.0000
украинская сторона;российская компания;8;34;0.8750
украинская сторона;украинская экономика;8;10;0.8750
украинская сторона;уголовная ответственность;8;35;0.8750
украинская сторона;украинский кризис;8;8;0.8750
украинская сторона;российский рынок;8;31;1.0000
украинская сторона;российский бюджет;8;31;0.8750
украинская сторона;российская экономика;8;29;0.8750
украинская сторона;Украина;8;8;1.0000
украинская сторона;территория России;8;13;0.8750
украинская сторона;украинское правительство;8;33;1.0000
украинская сторона;Центральный банк;8;20;0.8750
украинская сторона;аналитическое управление;8;33;0.8750
украинская сторона;российская власть;8;32;1.0000
украинская сторона;Российская Федерация;8;36;1.0000
украинская сторона;дополнительное средство;8;37;0.8750
украинская сторона;российский банк;8;35;1.0000
украинская сторона;российский производитель;8;36;1.0000
украинская сторона;правительство;8;39;1.0000
украинская сторона;официальный представитель;8;41;0.8750
украинская сторона;территория Украины;8;10;0.8750
украинская сторона;российское законодательство;8;39;1.0000
украинская сторона;исполнительная власть;8;27;0.8750
украинская сторона;российский бизнес;8;35;1.0000
депутат Госдумы;Госдума;9;9;0.8889
депутат Госдумы;строительство;9;35;1.0000
депутат Госдумы;российское правительство;9;41;1.0000
депутат Госдумы;управляющая компания;9;31;0.8889
депутат Госдумы;депутат;9;10;1.0000
депутат Госдумы;украинское правительство;9;33;1.0000
депутат Госдумы;собственное средство;9;36;1.0000
депутат Госдумы;правительство РФ;9;37;1.0000
депутат Госдумы;дополнительное средство;9;37;1.0000
депутат Госдумы;комитет Госдумы;9;9;0.8889
депутат Госдумы;Следственный комитет;9;27;0.8889
депутат Госдумы;федеральный закон;9;26;0.8889
депутат Госдумы;правительство;9;39;1.0000
депутат Госдумы;официальный представитель;9;41;1.0000
депутат Госдумы;российское законодательство;9;39;1.0000
строительство;компания;35;35;0.8571
строительство;российское правительство;35;41;0.9714
строительство;российская компания;35;34;0.8000
строительство;уголовная ответственность;35;35;0.8571
