concept1;concept2;size of concept1;size of concept2;confidence
крупнейший банк;российский рубль;10;25;1.0000
крупнейший банк;российская сторона;10;26;1.0000
крупнейший банк;российский газ;10;26;1.0000
крупнейший банк;российская валюта;10;22;0.9000
крупнейший банк;российское правительство;10;27;1.0000
крупнейший банк;российская компания;10;26;1.0000
крупнейший банк;американская компания;10;12;0.8000
крупнейший банк;управляющая компания;10;20;1.0000
крупнейший банк;экономическая ситуация;10;16;0.8000
крупнейший банк;начало года;10;20;0.8000
крупнейший банк;российский рынок;10;26;1.0000
крупнейший банк;российский бюджет;10;24;0.9000
крупнейший банк;российская экономика;10;20;0.9000
крупнейший банк;аналитик компании;10;20;0.9000
крупнейший банк;украинское правительство;10;20;0.8000
крупнейший банк;аналитическое управление;10;21;0.9000
крупнейший банк;российская власть;10;25;1.0000
крупнейший банк;Российская Федерация;10;25;0.9000
крупнейший банк;иностранная компания;10;22;1.0000
крупнейший банк;российский банк;10;25;1.0000
крупнейший банк;российский производитель;10;27;0.9000
крупнейший банк;крупная компания;10;21;1.0000
крупнейший банк;официальный представитель;10;25;0.9000
крупнейший банк;российское законодательство;10;25;0.9000
крупнейший банк;российский бизнес;10;23;1.0000
крупнейший банк;страховая компания;10;21;1.0000
средний бизнес;компания;6;23;1.0000
средний бизнес;российский рубль;6;25;0.8333
средний бизнес;российская сторона;6;26;0.8333
средний бизнес;бизнес;6;12;1.0000
средний бизнес;российский газ;6;26;0.8333
средний бизнес;российское правительство;6;27;0.8333
средний бизнес;российская компания;6;26;1.0000
средний бизнес;управляющая компания;6;20;1.0000
средний бизнес;начало года;6;20;0.8333
средний бизнес;российский рынок;6;26;0.8333
средний бизнес;российский бюджет;6;24;0.8333
средний бизнес;аналитик компании;6;20;0.8333
средний бизнес;Российская Федерация;6;25;0.8333
средний бизнес;иностранная компания;6;22;1.0000
средний бизнес;российский банк;6;25;0.8333
средний бизнес;российский производитель;6;27;0.8333
средний бизнес;крупная компания;6;21;1.0000
средний бизнес;официальный представитель;6;25;0.8333
средний бизнес;российский бизнес;6;23;0.8333
средний бизнес;страховая компания;6;21;1.0000
Федеральная антимонопольная служба;российский рубль;9;25;0.8889
Федеральная антимонопольная служба;российская сторона;9;26;1.0000
Федеральная антимонопольная служба;российский газ;9;26;1.0000
Федеральная антимонопольная служба;российская валюта;9;22;0.8889
Федеральная антимонопольная служба;российское правительство;9;27;1.0000
Федеральная антимонопольная служба;российская компания;9;26;0.8889
Федеральная антимонопольная служба;российский рынок;9;26;1.0000
Федеральная антимонопольная служба;российская экономика;9;20;0.8889
Федеральная антимонопольная служба;генеральный директор;9;21;0.8889
Федеральная антимонопольная служба;Федеральная налоговая служба;9;13;1.0000
Федеральная антимонопольная служба;федеральный бюджет;9;17;1.0000
Федеральная антимонопольная служба;российская власть;9;25;1.0000
Федеральная антимонопольная служба;правительство РФ;9;22;0.8889
Федеральная антимонопольная служба;Российская Федерация;9;25;1.0000
Федеральная антимонопольная служба;российский банк;9;25;0.8889
Федеральная антимонопольная служба;промышленное производство;9;21;0.8889
Федеральная антимонопольная служба;российский производитель;9;27;1.0000
Федеральная антимонопольная служба;федеральный закон;9;16;1.0000
Федеральная антимонопольная служба;правительство;9;25;1.0000
Федеральная антимонопольная служба;официальный представитель;9;25;0.8889
Федеральная антимонопольная служба;федеральная целевая программа;9;13;1.0000
Федеральная антимонопольная служба;Совет Федерации;9;10;0.8889
Федеральная антимонопольная служба;российское законодательство;9;25;1.0000
компания;российский рубль;23;25;0.8696
компания;российская сторона;23;26;0.8696
компания;российский газ;23;26;0.8696
компания;российское правительство;23;27;0.9130
компания;российская компания;23;26;0.9565
компания;управляющая компания;23;20;0.8696
компания;российский рынок;23;26;0.8696
компания;аналитик компании;23;20;0.8696
компания;генеральный директор;23;21;0.8261
компания;аналитическое управление;23;21;0.8261
компания;российская власть;23;25;0.8261
компания;Российская Федерация;23;25;0.8261
компания;иностранная компания;23;22;0.9130
компания;российский банк;23;25;0.8696
компания;российский производитель;23;27;0.9130
компания;крупная компания;23;21;0.9130
компания;правительство;23;25;0.8696
компания;официальный представитель;23;25;0.9130
компания;российское законодательство;23;25;0.8696
компания;исполнительный директор;23;23;0.8261
компания;страховая компания;23;21;0.9130
российский рубль;компания;25;23;0.8000
российский рубль;российская сторона;25;26;1.0000
российский рубль;российский газ;25;26;1.0000
российский рубль;российская валюта;25;22;0.8800
российский рубль;российское правительство;25;27;1.0000
российский рубль;российская компания;25;26;0.9600
российский рубль;российский рынок;25;26;1.0000
российский рубль;российский бюджет;25;24;0.9200
российский рубль;российская власть;25;25;0.9600
российский рубль;Российская Федерация;25;25;0.9600
российский рубль;российский банк;25;25;1.0000
российский рубль;российский производитель;25;27;0.9600
российский рубль;правительство;25;25;0.8400
российский рубль;официальный представитель;25;25;0.8400
российский рубль;российское законодательство;25;25;0.9200
российский рубль;российский бизнес;25;23;0.9200
данный вопрос;компания;10;23;0.9000
данный вопрос;российский рубль;10;25;0.9000
данный вопрос;российская сторона;10;26;0.9000
данный вопрос;российский газ;10;26;0.9000
данный вопрос;российская валюта;10;22;0.9000
данный вопрос;российское правительство;10;27;1.0000
данный вопрос;российская компания;10;26;1.0000
данный вопрос;управляющая компания;10;20;0.8000
данный вопрос;российский рынок;10;26;0.9000
данный вопрос;российская экономика;10;20;0.8000
данный вопрос;российская власть;10;25;0.9000
данный вопрос;правительство РФ;10;22;0.8000
данный вопрос;Российская Федерация;10;25;0.9000
данный вопрос;иностранная компания;10;22;0.8000
данный вопрос;российский банк;10;25;0.9000
данный вопрос;промышленное производство;10;21;0.8000
данный вопрос;российский производитель;10;27;1.0000
данный вопрос;крупная компания;10;21;0.9000
данный вопрос;правительство;10;25;0.8000
данный вопрос;официальный представитель;10;25;0.9000
данный вопрос;социально-экономическое развитие;10;16;0.8000
данный вопрос;российское законодательство;10;25;1.0000
данный вопрос;исполнительный директор;10;23;0.8000
данный вопрос;российский бизнес;10;23;0.8000
данный вопрос;страховая компания;10;21;0.8000
денежно-кредитная политика;российский рубль;7;25;0.8571
денежно-кредитная политика;негосударственный пенсионный фонд;7;15;0.8571
денежно-кредитная политика;российская сторона;7;26;0.8571
денежно-кредитная политика;российский газ;7;26;0.8571
денежно-кредитная политика;российская валюта;7;22;0.8571
денежно-кредитная политика;российское правительство;7;27;0.8571
денежно-кредитная политика;российская компания;7;26;0.8571
денежно-кредитная политика;российский рынок;7;26;0.8571
денежно-кредитная политика;российский бюджет;7;24;0.8571
денежно-кредитная политика;российская экономика;7;20;0.8571
денежно-кредитная политика;Национальное рейтинговое агентство;7;20;0.8571
денежно-кредитная политика;украинское правительство;7;20;0.8571
денежно-кредитная политика;глава государства;7;15;0.8571
денежно-кредитная политика;экономическая политика;7;14;0.8571
денежно-кредитная политика;аналитическое управление;7;21;1.0000
денежно-кредитная политика;российская власть;7;25;0.8571
денежно-кредитная политика;национальная экономика;7;20;0.8571
денежно-кредитная политика;Российская Федерация;7;25;0.8571
денежно-кредитная политика;российский банк;7;25;0.8571
денежно-кредитная политика;российский производитель;7;27;0.8571
денежно-кредитная политика;правительство;7;25;0.8571
денежно-кредитная политика;официальный представитель;7;25;0.8571
денежно-кредитная политика;российский бизнес;7;23;0.8571
финансовый рынок;компания;6;23;0.8333
финансовый рынок;российский рубль;6;25;0.8333
финансовый рынок;строительство;6;19;1.0000
финансовый рынок;российская сторона;6;26;0.8333
финансовый рынок;российский газ;6;26;0.8333
финансовый рынок;российская валюта;6;22;0.8333
финансовый рынок;российское правительство;6;27;0.8333
финансовый рынок;российская компания;6;26;1.0000
финансовый рынок;начало года;6;20;0.8333
финансовый рынок;российский рынок;6;26;0.8333
финансовый рынок;российский бюджет;6;24;0.8333
финансовый рынок;инвестор;6;11;0.8333
финансовый рынок;аналитик компании;6;20;0.8333
финансовый рынок;эксперт;6;17;1.0000
финансовый рынок;Национальное рейтинговое агентство;6;20;0.8333
финансовый рынок;генеральный директор;6;21;0.8333
финансовый рынок;украинское правительство;6;20;0.8333
финансовый рынок;директор Института;6;18;0.8333
финансовый рынок;аналитическое управление;6;21;0.8333
финансовый рынок;федеральный бюджет;6;17;0.8333
финансовый рынок;российская власть;6;25;0.8333
финансовый рынок;правительство РФ;6;22;1.0000
финансовый рынок;Российская Федерация;6;25;0.8333
финансовый рынок;финансовая помощь;6;7;0.8333
финансовый рынок;иностранная компания;6;22;1.0000
финансовый рынок;министр финансов;6;8;0.8333
финансовый рынок;производство;6;18;0.8333
финансовый рынок;российский банк;6;25;0.8333
финансовый рынок;промышленное производство;6;21;0.8333
финансовый рынок;российский производитель;6;27;1.0000
финансовый рынок;правительство;6;25;1.0000
финансовый рынок;официальный представитель;6;25;0.8333
финансовый рынок;совет директоров;6;20;0.8333
финансовый рынок;российское законодательство;6;25;0.8333
финансовый рынок;исполнительный директор;6;23;1.0000
финансовый рынок;российский бизнес;6;23;0.8333
финансовый рынок;страховая компания;6;21;0.8333
негосударственный пенсионный фонд;российский рубль;15;25;0.8667
негосударственный пенсионный фонд;российская сторона;15;26;0.9333
негосударственный пенсионный фонд;российский газ;15;26;0.9333
негосударственный пенсионный фонд;российская валюта;15;22;0.8000
негосударственный пенсионный фонд;российское правительство;15;27;0.9333
негосударственный пенсионный фонд;российская компания;15;26;0.8667
негосударственный пенсионный фонд;российский рынок;15;26;0.9333
негосударственный пенсионный фонд;российский бюджет;15;24;0.8667
негосударственный пенсионный фонд;заместитель министра;15;15;0.8000
негосударственный пенсионный фонд;глава государства;15;15;0.9333
негосударственный пенсионный фонд;российская власть;15;25;0.9333
негосударственный пенсионный фонд;национальная экономика;15;20;0.8000
негосударственный пенсионный фонд;Российская Федерация;15;25;0.8667
негосударственный пенсионный фонд;кредитная организация;15;17;0.8000
негосударственный пенсионный фонд;российский банк;15;25;0.8667
негосударственный пенсионный фонд;промышленное производство;15;21;0.9333
негосударственный пенсионный фонд;российский производитель;15;27;0.9333
негосударственный пенсионный фонд;правительство;15;25;0.8667
негосударственный пенсионный фонд;официальный представитель;15;25;0.8667
негосударственный пенсионный фонд;российское законодательство;15;25;0.8667
негосударственный пенсионный фонд;исполнительный директор;15;23;0.8000
негосударственный пенсионный фонд;российский бизнес;15;23;0.8000
строительство;российский рубль;19;25;0.8421
строительство;российская сторона;19;26;0.8947
строительство;российский газ;19;26;0.8947
строительство;российское правительство;19;27;0.9474
строительство;российская компания;19;26;0.8947
строительство;российский рынок;19;26;0.8947
строительство;украинское правительство;19;20;0.8947
строительство;аналитическое управление;19;21;0.8421
строительство;российская власть;19;25;0.8421
строительство;правительство РФ;19;22;1.0000
строительство;Российская Федерация;19;25;0.8421
строительство;российский банк;19;25;0.8421
строительство;промышленное производство;19;21;0.8421
строительство;российский производитель;19;27;1.0000
строительство;правительство;19;25;1.0000
строительство;официальный представитель;19;25;0.8947
строительство;российское законодательство;19;25;0.9474
строительство;исполнительный директор;19;23;0.8947
розничный бизнес;российский рубль;7;25;1.0000
розничный бизнес;российская сторона;7;26;1.0000
розничный бизнес;российский газ;7;26;1.0000
розничный бизнес;российская валюта;7;22;0.8571
розничный бизнес;российское правительство;7;27;1.0000
розничный бизнес;российская компания;7;26;0.8571
розничный бизнес;российский рынок;7;26;1.0000
розничный бизнес;российский бюджет;7;24;1.0000
розничный бизнес;эксперт;7;17;0.8571
розничный бизнес;российская власть;7;25;0.8571
розничный бизнес;Российская Федерация;7;25;1.0000
розничный бизнес;российский банк;7;25;1.0000
розничный бизнес;российский производитель;7;27;0.8571
розничный бизнес;официальный представитель;7;25;0.8571
розничный бизнес;российское законодательство;7;25;0.8571
розничный бизнес;российский бизнес;7;23;1.0000
экспортная пошлина;российский рубль;8;25;1.0000
экспортная пошлина;строительство;8;19;0.8750
экспортная пошлина;российская сторона;8;26;1.0000
экспортная пошлина;российский газ;8;26;1.0000
экспортная пошлина;российская валюта;8;22;0.8750
экспортная пошлина;российское правительство;8;27;1.0000
экспортная пошлина;российская компания;8;26;0.8750
экспортная пошлина;российский рынок;8;26;1.0000
экспортная пошлина;российский бюджет;8;24;1.0000
экспортная пошлина;эксперт;8;17;0.8750
экспортная пошлина;аналитическое управление;8;21;0.8750
экспортная пошлина;российская власть;8;25;0.8750
экспортная пошлина;правительство РФ;8;22;0.8750
экспортная пошлина;Российская Федерация;8;25;1.0000
экспортная пошлина;иностранная компания;8;22;0.8750
экспортная пошлина;российский банк;8;25;1.0000
экспортная пошлина;российский производитель;8;27;0.8750
экспортная пошлина;правительство;8;25;0.8750
экспортная пошлина;российское законодательство;8;25;0.8750
экспортная пошлина;российский бизнес;8;23;1.0000
запрос Известий"";российский рубль;12;25;1.0000
запрос Известий"";российская сторона;12;26;1.0000
запрос Известий"";российский газ;12;26;1.0000
запрос Известий"";российская валюта;12;22;0.8333
запрос Известий"";российское правительство;12;27;1.0000
запрос Известий"";российская компания;12;26;0.9167
запрос Известий"";начало года;12;20;0.8333
запрос Известий"";российский рынок;12;26;1.0000
запрос Известий"";российский бюджет;12;24;0.9167
запрос Известий"";украинское правительство;12;20;0.8333
запрос Известий"";российская власть;12;25;1.0000
запрос Известий"";правительство РФ;12;22;0.8333
запрос Известий"";Российская Федерация;12;25;0.9167
запрос Известий"";российский банк;12;25;1.0000
запрос Известий"";промышленное производство;12;21;0.8333
запрос Известий"";российский производитель;12;27;1.0000
запрос Известий"";правительство;12;25;0.9167
запрос Известий"";официальный представитель;12;25;0.9167
запрос Известий"";российское законодательство;12;25;0.9167
запрос Известий"";российский бизнес;12;23;0.8333
российская сторона;российский рубль;26;25;0.9615
российская сторона;российский газ;26;26;1.0000
российская сторона;российская валюта;26;22;0.8462
российская сторона;российское правительство;26;27;1.0000
российская сторона;российская компания;26;26;0.9231
российская сторона;российский рынок;26;26;1.0000
российская сторона;российский бюджет;26;24;0.9231
российская сторона;российская власть;26;25;0.9615
российская сторона;Российская Федерация;26;25;0.9615
российская сторона;российский банк;26;25;0.9615
российская сторона;российский производитель;26;27;0.9615
российская сторона;правительство;26;25;0.8462
российская сторона;официальный представитель;26;25;0.8462
российская сторона;российское законодательство;26;25;0.9231
российская сторона;российский бизнес;26;23;0.8846
бизнес;компания;12;23;0.9167
бизнес;российский рубль;12;25;0.9167
бизнес;российская сторона;12;26;0.9167
бизнес;российский газ;12;26;0.9167
бизнес;российское правительство;12;27;0.9167
бизнес;российская компания;12;26;1.0000
бизнес;управляющая компания;12;20;0.9167
бизнес;начало года;12;20;0.8333
бизнес;российский рынок;12;26;0.9167
бизнес;российский бюджет;12;24;0.9167
бизнес;аналитик компании;12;20;0.8333
бизнес;российская власть;12;25;0.8333
бизнес;Российская Федерация;12;25;0.8333
бизнес;иностранная компания;12;22;1.0000
бизнес;российский банк;12;25;0.9167
бизнес;российский производитель;12;27;0.9167
бизнес;крупная компания;12;21;0.9167
бизнес;официальный представитель;12;25;0.9167
бизнес;российское законодательство;12;25;0.8333
бизнес;российский бизнес;12;23;0.9167
бизнес;страховая компания;12;21;0.9167
международная платежная система;компания;6;23;1.0000
международная платежная система;российский рубль;6;25;1.0000
международная платежная система;российская сторона;6;26;1.0000
международная платежная система;консалтинговая компания;6;11;1.0000
международная платежная система;российский газ;6;26;1.0000
международная платежная система;российское правительство;6;27;1.0000
международная платежная система;российская компания;6;26;1.0000
международная платежная система;окончательное решение;6;12;0.8333
международная платежная система;уголовная ответственность;6;14;0.8333
международная платежная система;управляющая компания;6;20;1.0000
международная платежная система;российский рынок;6;26;1.0000
международная платежная система;российский бюджет;6;24;1.0000
международная платежная система;аналитик компании;6;20;1.0000
международная платежная система;генеральный директор;6;21;1.0000
международная платежная система;аналитическое управление;6;21;0.8333
международная платежная система;собственное средство;6;17;1.0000
международная платежная система;российская власть;6;25;0.8333
международная платежная система;правительство РФ;6;22;0.8333
международная платежная система;Российская Федерация;6;25;1.0000
международная платежная система;нефтяная компания;6;12;0.8333
международная платежная система;иностранная компания;6;22;1.0000
международная платежная система;кредитная организация;6;17;0.8333
международная платежная система;производство;6;18;0.8333
международная платежная система;российский банк;6;25;1.0000
международная платежная система;промышленное производство;6;21;0.8333
международная платежная система;российский производитель;6;27;1.0000
международная платежная система;крупная компания;6;21;1.0000
международная платежная система;федеральный закон;6;16;0.8333
международная платежная система;правительство;6;25;0.8333
международная платежная система;официальный представитель;6;25;1.0000
международная платежная система;совет директоров;6;20;0.8333
международная платежная система;российское законодательство;6;25;1.0000
международная платежная система;исполнительный директор;6;23;0.8333
международная платежная система;российский бизнес;6;23;0.8333
международная платежная система;Международный валютный фонд;6;7;1.0000
международная платежная система;страховая компания;6;21;1.0000
консалтинговая компания;компания;11;23;1.0000
консалтинговая компания;российский рубль;11;25;0.9091
консалтинговая компания;российская сторона;11;26;0.9091
консалтинговая компания;российский газ;11;26;0.9091
консалтинговая компания;российское правительство;11;27;0.9091
консалтинговая компания;российская компания;11;26;1.0000
консалтинговая компания;управляющая компания;11;20;1.0000
консалтинговая компания;российский рынок;11;26;0.9091
консалтинговая компания;российский бюджет;11;24;0.9091
консалтинговая компания;аналитик компании;11;20;0.9091
консалтинговая компания;генеральный директор;11;21;0.9091
консалтинговая компания;аналитическое управление;11;21;0.8182
консалтинговая компания;собственное средство;11;17;0.9091
консалтинговая компания;российская власть;11;25;0.8182
консалтинговая компания;Российская Федерация;11;25;0.8182
консалтинговая компания;нефтяная компания;11;12;0.8182
консалтинговая компания;иностранная компания;11;22;1.0000
консалтинговая компания;кредитная организация;11;17;0.9091
консалтинговая компания;производство;11;18;0.8182
консалтинговая компания;российский банк;11;25;0.9091
консалтинговая компания;промышленное производство;11;21;0.8182
консалтинговая компания;российский производитель;11;27;0.9091
консалтинговая компания;крупная компания;11;21;1.0000
консалтинговая компания;правительство;11;25;0.8182
консалтинговая компания;официальный представитель;11;25;0.9091
консалтинговая компания;совет директоров;11;20;0.8182
консалтинговая компания;российское законодательство;11;25;0.8182
консалтинговая компания;исполнительный директор;11;23;0.8182
консалтинговая компания;российский бизнес;11;23;0.8182
консалтинговая компания;страховая компания;11;21;1.0000
рейтинговое агентство;компания;9;23;1.0000
рейтинговое агентство;российский рубль;9;25;0.8889
рейтинговое агентство;строительство;9;19;0.8889
рейтинговое агентство;российская сторона;9;26;0.8889
рейтинговое агентство;российский газ;9;26;0.8889
рейтинговое агентство;российская валюта;9;22;0.8889
рейтинговое агентство;российское правительство;9;27;1.0000
рейтинговое агентство;российская компания;9;26;1.0000
рейтинговое агентство;российский рынок;9;26;0.8889
рейтинговое агентство;российская экономика;9;20;0.8889
рейтинговое агентство;Национальное рейтинговое агентство;9;20;0.8889
рейтинговое агентство;аналитическое управление;9;21;1.0000
рейтинговое агентство;российская власть;9;25;0.8889
