concept1;concept2;size of concept1;size of concept2;confidence
кредитный портфель;экономическое развитие;8;19;0.8750
кредитный портфель;социально-экономическое развитие;8;21;1.0000
кредитный портфель;экономическая санкция;8;16;0.8750
кредитный портфель;российское законодательство;8;30;0.8750
кредитный портфель;исполнительный директор;8;30;0.8750
российский рубль;компания;23;28;0.8696
российский рубль;российская сторона;23;24;0.9565
российский рубль;российский газ;23;22;0.9130
российский рубль;российская валюта;23;20;0.8261
российский рубль;российское правительство;23;32;1.0000
российский рубль;российская компания;23;30;0.9565
российский рубль;российский рынок;23;22;0.9130
российский рубль;аналитик компании;23;30;0.9565
российский рубль;собственное средство;23;28;0.9565
российский рубль;российская власть;23;22;0.9130
российский рубль;Российская Федерация;23;22;0.9130
российский рубль;иностранная компания;23;29;0.8696
российский рубль;дополнительное средство;23;27;0.8261
российский рубль;российский банк;23;25;0.9130
российский рубль;российский производитель;23;30;1.0000
российский рубль;правительство;23;29;0.8261
российский рубль;официальный представитель;23;31;0.9130
российский рубль;российское законодательство;23;30;0.9130
российский рубль;исполнительный директор;23;30;0.8696
российский рубль;российский бизнес;23;24;0.8696
данный вопрос;российское правительство;9;32;0.8889
данный вопрос;российская компания;9;30;0.8889
данный вопрос;аналитик компании;9;30;0.8889
данный вопрос;директор Института;9;26;0.8889
данный вопрос;аналитическое управление;9;29;1.0000
данный вопрос;правительство РФ;9;27;0.8889
данный вопрос;иностранная компания;9;29;1.0000
данный вопрос;правительство;9;29;0.8889
данный вопрос;официальный представитель;9;31;1.0000
данный вопрос;исполнительный директор;9;30;0.8889
денежно-кредитная политика;банковский сектор;8;14;0.8750
денежно-кредитная политика;компания;8;28;1.0000
денежно-кредитная политика;бизнес;8;20;0.8750
денежно-кредитная политика;денежное средство;8;18;0.8750
денежно-кредитная политика;российское правительство;8;32;0.8750
денежно-кредитная политика;российская компания;8;30;1.0000
денежно-кредитная политика;управляющая компания;8;25;0.8750
денежно-кредитная политика;аналитик компании;8;30;1.0000
денежно-кредитная политика;эксперт;8;24;0.8750
денежно-кредитная политика;кредит;8;15;1.0000
денежно-кредитная политика;Центральный банк;8;16;0.8750
денежно-кредитная политика;аналитическое управление;8;29;1.0000
денежно-кредитная политика;собственное средство;8;28;0.8750
денежно-кредитная политика;иностранная компания;8;29;1.0000
денежно-кредитная политика;дополнительное средство;8;27;0.8750
денежно-кредитная политика;национальная платежная система;8;13;0.8750
денежно-кредитная политика;российский производитель;8;30;0.8750
денежно-кредитная политика;официальный представитель;8;31;0.8750
денежно-кредитная политика;социально-экономическое развитие;8;21;0.8750
денежно-кредитная политика;банк;8;12;0.8750
денежно-кредитная политика;исполнительный директор;8;30;1.0000
банковская гарантия;бизнес;7;20;0.8571
банковская гарантия;российское правительство;7;32;1.0000
банковская гарантия;национальная валюта;7;15;0.8571
банковская гарантия;российская компания;7;30;1.0000
банковская гарантия;иностранный инвестор;7;20;0.8571
банковская гарантия;окончательное решение;7;20;0.8571
банковская гарантия;законопроект;7;17;0.8571
банковская гарантия;аналитик компании;7;30;1.0000
банковская гарантия;Национальное рейтинговое агентство;7;21;0.8571
банковская гарантия;директор Института;7;26;0.8571
банковская гарантия;аналитическое управление;7;29;1.0000
банковская гарантия;собственное средство;7;28;0.8571
банковская гарантия;иностранная компания;7;29;0.8571
банковская гарантия;дополнительное средство;7;27;0.8571
банковская гарантия;проект постановления;7;22;0.8571
банковская гарантия;кредитная организация;7;17;0.8571
банковская гарантия;министр финансов;7;22;0.8571
банковская гарантия;российский производитель;7;30;0.8571
банковская гарантия;правительство;7;29;1.0000
банковская гарантия;официальный представитель;7;31;1.0000
банковская гарантия;российское законодательство;7;30;1.0000
банковская гарантия;исполнительная власть;7;21;0.8571
банковская гарантия;исполнительный директор;7;30;0.8571
банковская гарантия;финансовая система;7;20;0.8571
финансовый рынок;компания;18;28;0.8333
финансовый рынок;российское правительство;18;32;1.0000
финансовый рынок;российская компания;18;30;0.9444
финансовый рынок;аналитик компании;18;30;0.9444
финансовый рынок;аналитическое управление;18;29;0.9444
финансовый рынок;собственное средство;18;28;0.8889
финансовый рынок;финансовая помощь;18;21;1.0000
финансовый рынок;иностранная компания;18;29;0.8889
финансовый рынок;дополнительное средство;18;27;0.8889
финансовый рынок;министр финансов;18;22;1.0000
финансовый рынок;российский банк;18;25;0.8333
финансовый рынок;российский производитель;18;30;0.8333
финансовый рынок;правительство;18;29;0.8333
финансовый рынок;официальный представитель;18;31;0.8889
финансовый рынок;российское законодательство;18;30;0.9444
финансовый рынок;исполнительный директор;18;30;0.8889
финансовый рынок;финансовая система;18;20;1.0000
негосударственный пенсионный фонд;компания;13;28;0.8462
негосударственный пенсионный фонд;строительство;13;24;0.8462
негосударственный пенсионный фонд;российское правительство;13;32;1.0000
негосударственный пенсионный фонд;российская компания;13;30;0.9231
негосударственный пенсионный фонд;аналитик компании;13;30;0.9231
негосударственный пенсионный фонд;глава государства;13;12;0.9231
негосударственный пенсионный фонд;аналитическое управление;13;29;0.9231
негосударственный пенсионный фонд;собственное средство;13;28;0.8462
негосударственный пенсионный фонд;правительство РФ;13;27;0.8462
негосударственный пенсионный фонд;иностранная компания;13;29;0.8462
негосударственный пенсионный фонд;дополнительное средство;13;27;0.9231
негосударственный пенсионный фонд;российский производитель;13;30;0.9231
негосударственный пенсионный фонд;правительство;13;29;1.0000
негосударственный пенсионный фонд;официальный представитель;13;31;0.9231
негосударственный пенсионный фонд;российское законодательство;13;30;1.0000
негосударственный пенсионный фонд;исполнительная власть;13;21;0.8462
негосударственный пенсионный фонд;исполнительный директор;13;30;0.9231
Госдума;российское правительство;8;32;0.8750
Госдума;эксперт;8;24;0.8750
Госдума;Национальное рейтинговое агентство;8;21;0.8750
Госдума;генеральный директор;8;27;0.8750
Госдума;директор Института;8;26;0.8750
Госдума;аналитическое управление;8;29;1.0000
Госдума;комитет Госдумы;8;9;1.0000
Госдума;российский производитель;8;30;1.0000
Госдума;правительство;8;29;0.8750
Госдума;официальный представитель;8;31;0.8750
Госдума;совет директоров;8;26;0.8750
Госдума;российское законодательство;8;30;0.8750
Госдума;исполнительный директор;8;30;1.0000
украинская сторона;российский рубль;9;23;0.8889
украинская сторона;российская сторона;9;24;0.8889
украинская сторона;российский газ;9;22;0.8889
украинская сторона;российская валюта;9;20;0.8889
украинская сторона;российское правительство;9;32;1.0000
украинская сторона;украинская экономика;9;10;0.8889
украинская сторона;украинский кризис;9;8;0.8889
украинская сторона;российский рынок;9;22;0.8889
украинская сторона;российский бюджет;9;21;0.8889
украинская сторона;аналитик компании;9;30;0.8889
украинская сторона;Украина;9;8;0.8889
украинская сторона;генеральный директор;9;27;0.8889
украинская сторона;украинское правительство;9;26;1.0000
украинская сторона;директор Института;9;26;1.0000
украинская сторона;собственное средство;9;28;0.8889
украинская сторона;российская власть;9;22;0.8889
украинская сторона;правительство РФ;9;27;0.8889
украинская сторона;Российская Федерация;9;22;0.8889
украинская сторона;российский банк;9;25;0.8889
украинская сторона;российский производитель;9;30;0.8889
украинская сторона;правительство;9;29;0.8889
украинская сторона;совет директоров;9;26;0.8889
украинская сторона;российское законодательство;9;30;1.0000
украинская сторона;исполнительный директор;9;30;1.0000
украинская сторона;российский бизнес;9;24;0.8889
депутат Госдумы;Госдума;6;8;1.0000
депутат Госдумы;российское правительство;6;32;0.8333
депутат Госдумы;пояснительная записка;6;15;0.8333
депутат Госдумы;эксперт;6;24;0.8333
депутат Госдумы;Национальное рейтинговое агентство;6;21;0.8333
депутат Госдумы;генеральный директор;6;27;0.8333
депутат Госдумы;Банк России;6;18;0.8333
депутат Госдумы;директор Института;6;26;0.8333
депутат Госдумы;банк России;6;18;0.8333
депутат Госдумы;аналитическое управление;6;29;1.0000
депутат Госдумы;социальная норма;6;15;0.8333
депутат Госдумы;дополнительное средство;6;27;0.8333
депутат Госдумы;комитет Госдумы;6;9;1.0000
депутат Госдумы;российский производитель;6;30;1.0000
депутат Госдумы;правительство;6;29;0.8333
депутат Госдумы;официальный представитель;6;31;0.8333
депутат Госдумы;совет директоров;6;26;0.8333
депутат Госдумы;российское законодательство;6;30;0.8333
депутат Госдумы;исполнительная власть;6;21;0.8333
депутат Госдумы;исполнительный директор;6;30;1.0000
строительство;компания;24;28;0.8333
строительство;российское правительство;24;32;1.0000
строительство;российская компания;24;30;0.8750
строительство;аналитик компании;24;30;0.8750
строительство;украинское правительство;24;26;0.9583
строительство;аналитическое управление;24;29;0.8333
строительство;правительство РФ;24;27;1.0000
строительство;иностранная компания;24;29;0.8750
строительство;российский производитель;24;30;0.8333
строительство;правительство;24;29;1.0000
строительство;официальный представитель;24;31;0.9583
строительство;российское законодательство;24;30;1.0000
строительство;исполнительный директор;24;30;0.8333
розничный бизнес;компания;8;28;0.8750
розничный бизнес;бизнес;8;20;1.0000
розничный бизнес;российское правительство;8;32;1.0000
розничный бизнес;российская компания;8;30;1.0000
розничный бизнес;управляющая компания;8;25;0.8750
розничный бизнес;аналитик компании;8;30;1.0000
розничный бизнес;генеральный директор;8;27;0.8750
розничный бизнес;директор Института;8;26;0.8750
розничный бизнес;собственное средство;8;28;0.8750
розничный бизнес;иностранная компания;8;29;0.8750
розничный бизнес;российский производитель;8;30;1.0000
розничный бизнес;официальный представитель;8;31;1.0000
розничный бизнес;российское законодательство;8;30;0.8750
европейская страна;российский рубль;9;23;0.8889
европейская страна;российская сторона;9;24;0.8889
европейская страна;российский газ;9;22;0.8889
европейская страна;российское правительство;9;32;1.0000
европейская страна;российская компания;9;30;0.8889
европейская страна;иностранный инвестор;9;20;0.8889
европейская страна;российский рынок;9;22;0.8889
европейская страна;российский бюджет;9;21;0.8889
европейская страна;аналитик компании;9;30;0.8889
европейская страна;генеральный директор;9;27;0.8889
европейская страна;российская власть;9;22;0.8889
европейская страна;Российская Федерация;9;22;0.8889
европейская страна;иностранная компания;9;29;0.8889
европейская страна;Следственный комитет;9;23;0.8889
европейская страна;российский банк;9;25;0.8889
европейская страна;промышленное производство;9;19;1.0000
европейская страна;российский производитель;9;30;1.0000
европейская страна;официальный представитель;9;31;1.0000
европейская страна;российское законодательство;9;30;0.8889
европейская страна;российский бизнес;9;24;0.8889
главный образ;финансовый рынок;6;18;0.8333
главный образ;рейтинговое агентство;6;17;0.8333
главный образ;российское правительство;6;32;1.0000
главный образ;российский бюджет;6;21;0.8333
главный образ;директор департамента;6;18;0.8333
главный образ;Национальное рейтинговое агентство;6;21;0.8333
главный образ;генеральный директор;6;27;1.0000
главный образ;директор Института;6;26;1.0000
главный образ;аналитическое управление;6;29;1.0000
главный образ;финансовая помощь;6;21;0.8333
главный образ;дополнительное средство;6;27;0.8333
главный образ;Следственный комитет;6;23;0.8333
главный образ;министр финансов;6;22;0.8333
главный образ;российский производитель;6;30;0.8333
главный образ;правительство;6;29;0.8333
главный образ;официальный представитель;6;31;1.0000
главный образ;совет директоров;6;26;1.0000
главный образ;российское законодательство;6;30;1.0000
главный образ;исполнительный директор;6;30;1.0000
главный образ;финансовая система;6;20;0.8333
чрезвычайная ситуация;строительство;6;24;1.0000
чрезвычайная ситуация;российское правительство;6;32;1.0000
чрезвычайная ситуация;экономическая ситуация;6;16;0.8333
чрезвычайная ситуация;российский бюджет;6;21;0.8333
чрезвычайная ситуация;генеральный директор;6;27;0.8333
чрезвычайная ситуация;украинское правительство;6;26;1.0000
чрезвычайная ситуация;директор Института;6;26;0.8333
чрезвычайная ситуация;аналитическое управление;6;29;0.8333
чрезвычайная ситуация;правительство РФ;6;27;1.0000
чрезвычайная ситуация;дополнительное средство;6;27;0.8333
чрезвычайная ситуация;Следственный комитет;6;23;0.8333
чрезвычайная ситуация;министр финансов;6;22;0.8333
чрезвычайная ситуация;российский банк;6;25;0.8333
чрезвычайная ситуация;правительство;6;29;1.0000
чрезвычайная ситуация;официальный представитель;6;31;1.0000
чрезвычайная ситуация;совет директоров;6;26;1.0000
чрезвычайная ситуация;социально-экономическое развитие;6;21;0.8333
чрезвычайная ситуация;российское законодательство;6;30;1.0000
чрезвычайная ситуация;исполнительный директор;6;30;0.8333
чрезвычайная ситуация;российский бизнес;6;24;0.8333
противный случай;проблема;6;16;0.8333
противный случай;компания;6;28;0.8333
противный случай;денежное средство;6;18;0.8333
противный случай;российская компания;6;30;0.8333
противный случай;уголовная ответственность;6;22;0.8333
противный случай;управляющая компания;6;25;0.8333
противный случай;аналитик компании;6;30;0.8333
противный случай;эксперт;6;24;0.8333
противный случай;генеральный директор;6;27;0.8333
противный случай;аналитическое управление;6;29;1.0000
противный случай;собственное средство;6;28;0.8333
противный случай;правительство РФ;6;27;0.8333
противный случай;иностранная компания;6;29;0.8333
противный случай;дополнительное средство;6;27;0.8333
противный случай;клиент;6;12;0.8333
противный случай;проект постановления;6;22;0.8333
противный случай;российский производитель;6;30;0.8333
противный случай;правительство;6;29;0.8333
противный случай;официальный представитель;6;31;0.8333
противный случай;совет директоров;6;26;0.8333
противный случай;исполнительный директор;6;30;0.8333
внутренний рынок;компания;7;28;0.8571
внутренний рынок;российский рубль;7;23;0.8571
внутренний рынок;российское правительство;7;32;0.8571
внутренний рынок;российская компания;7;30;0.8571
