concept1;concept2;size of concept1;size of concept2;confidence
потребительский кредит;потребительское кредитование;18;20;0.8889
потребительский кредит;правительство;18;37;0.8889
потребительский кредит;официальный представитель;18;36;0.8333
потребительский кредит;российское законодательство;18;38;1.0000
потребительский кредит;исполнительный директор;18;32;0.8333
проблема;компания;12;33;0.8333
проблема;строительство;12;34;0.8333
проблема;российское правительство;12;39;1.0000
проблема;аналитик компании;12;31;0.8333
проблема;украинское правительство;12;33;0.9167
проблема;аналитическое управление;12;31;0.9167
проблема;правительство РФ;12;34;0.8333
проблема;национальная экономика;12;20;0.8333
проблема;российский банк;12;31;0.8333
проблема;российский производитель;12;38;0.9167
проблема;правительство;12;37;1.0000
проблема;официальный представитель;12;36;0.9167
проблема;российское законодательство;12;38;0.9167
деньги;строительство;10;34;1.0000
деньги;российское правительство;10;39;1.0000
деньги;национальная валюта;10;16;0.8000
деньги;уголовная ответственность;10;24;0.9000
деньги;аналитик компании;10;31;0.8000
деньги;генеральный директор;10;29;0.9000
деньги;украинское правительство;10;33;1.0000
деньги;аналитическое управление;10;31;1.0000
деньги;правительство РФ;10;34;1.0000
деньги;национальная экономика;10;20;0.8000
деньги;иностранная компания;10;32;0.8000
деньги;дополнительное средство;10;30;0.9000
деньги;кредитная организация;10;25;0.8000
деньги;российский производитель;10;38;0.9000
деньги;правительство;10;37;1.0000
деньги;официальный представитель;10;36;0.9000
деньги;совет директоров;10;29;0.9000
деньги;российское законодательство;10;38;1.0000
деньги;исполнительный директор;10;32;1.0000
чистая прибыль;компания;6;33;0.8333
чистая прибыль;российский рубль;6;29;1.0000
чистая прибыль;российская сторона;6;29;1.0000
чистая прибыль;российский газ;6;29;1.0000
чистая прибыль;российская валюта;6;26;1.0000
чистая прибыль;российское правительство;6;39;1.0000
чистая прибыль;российская компания;6;33;1.0000
чистая прибыль;экономическая ситуация;6;23;0.8333
чистая прибыль;российский рынок;6;28;0.8333
чистая прибыль;российский бюджет;6;26;0.8333
чистая прибыль;российская экономика;6;24;1.0000
чистая прибыль;интеллектуальная собственность;6;16;1.0000
чистая прибыль;аналитик компании;6;31;0.8333
чистая прибыль;собственное средство;6;29;1.0000
чистая прибыль;российская власть;6;29;1.0000
чистая прибыль;Российская Федерация;6;28;1.0000
чистая прибыль;иностранная компания;6;32;0.8333
чистая прибыль;дополнительное средство;6;30;0.8333
чистая прибыль;производство;6;20;0.8333
чистая прибыль;российский банк;6;31;1.0000
чистая прибыль;российский производитель;6;38;1.0000
чистая прибыль;налог на прибыль;6;7;0.8333
чистая прибыль;правительство;6;37;0.8333
чистая прибыль;официальный представитель;6;36;1.0000
чистая прибыль;российское законодательство;6;38;1.0000
чистая прибыль;Общественная палата;6;19;0.8333
чистая прибыль;российский бизнес;6;27;1.0000
крупнейший банк;российское правительство;9;39;1.0000
крупнейший банк;российская компания;9;33;0.8889
крупнейший банк;начало года;9;19;0.8889
крупнейший банк;собственное средство;9;29;0.8889
крупнейший банк;российский производитель;9;38;1.0000
крупнейший банк;правительство;9;37;0.8889
крупнейший банк;официальный представитель;9;36;0.8889
крупнейший банк;российское законодательство;9;38;1.0000
средний бизнес;компания;7;33;1.0000
средний бизнес;российский рубль;7;29;0.8571
средний бизнес;строительство;7;34;0.8571
средний бизнес;российская сторона;7;29;0.8571
средний бизнес;бизнес;7;12;1.0000
средний бизнес;российский газ;7;29;0.8571
средний бизнес;российская валюта;7;26;0.8571
средний бизнес;российское правительство;7;39;1.0000
средний бизнес;российская компания;7;33;1.0000
средний бизнес;экономическая ситуация;7;23;1.0000
средний бизнес;начало года;7;19;0.8571
средний бизнес;российский рынок;7;28;0.8571
средний бизнес;российский бюджет;7;26;0.8571
средний бизнес;российская экономика;7;24;0.8571
средний бизнес;аналитик компании;7;31;0.8571
средний бизнес;украинское правительство;7;33;0.8571
средний бизнес;социальная сфера;7;14;1.0000
средний бизнес;российская власть;7;29;0.8571
средний бизнес;социальная норма;7;16;0.8571
средний бизнес;правительство РФ;7;34;0.8571
средний бизнес;Российская Федерация;7;28;0.8571
средний бизнес;иностранная компания;7;32;1.0000
средний бизнес;российский банк;7;31;0.8571
средний бизнес;российский производитель;7;38;1.0000
средний бизнес;крупная компания;7;25;1.0000
средний бизнес;правительство;7;37;0.8571
средний бизнес;официальный представитель;7;36;1.0000
средний бизнес;российское законодательство;7;38;1.0000
средний бизнес;исполнительный директор;7;32;0.8571
средний бизнес;российский бизнес;7;27;0.8571
Федеральная антимонопольная служба;компания;8;33;0.8750
Федеральная антимонопольная служба;строительство;8;34;1.0000
Федеральная антимонопольная служба;российское правительство;8;39;1.0000
Федеральная антимонопольная служба;украинское правительство;8;33;0.8750
Федеральная антимонопольная служба;Федеральная налоговая служба;8;9;1.0000
Федеральная антимонопольная служба;собственное средство;8;29;0.8750
Федеральная антимонопольная служба;федеральный бюджет;8;12;1.0000
Федеральная антимонопольная служба;правительство РФ;8;34;1.0000
Федеральная антимонопольная служба;иностранная компания;8;32;0.8750
Федеральная антимонопольная служба;дополнительное средство;8;30;1.0000
Федеральная антимонопольная служба;Следственный комитет;8;23;0.8750
Федеральная антимонопольная служба;кредитная организация;8;25;0.8750
Федеральная антимонопольная служба;российский производитель;8;38;1.0000
Федеральная антимонопольная служба;федеральный закон;8;17;1.0000
Федеральная антимонопольная служба;правительство;8;37;1.0000
Федеральная антимонопольная служба;официальный представитель;8;36;1.0000
Федеральная антимонопольная служба;федеральная целевая программа;8;10;0.8750
Федеральная антимонопольная служба;российское законодательство;8;38;1.0000
Федеральная антимонопольная служба;исполнительный директор;8;32;0.8750
компания;строительство;33;34;0.8485
компания;российское правительство;33;39;1.0000
компания;российская компания;33;33;0.9394
компания;аналитик компании;33;31;0.9091
компания;украинское правительство;33;33;0.8485
компания;правительство РФ;33;34;0.8485
компания;иностранная компания;33;32;0.9394
компания;российский производитель;33;38;1.0000
компания;правительство;33;37;0.9394
компания;официальный представитель;33;36;0.9697
компания;российское законодательство;33;38;0.9697
компания;исполнительный директор;33;32;0.8485
компания;страховая компания;33;28;0.8182
кредитный портфель;потребительский кредит;6;18;0.8333
кредитный портфель;российский рубль;6;29;1.0000
кредитный портфель;российская сторона;6;29;1.0000
кредитный портфель;международная платежная система;6;14;0.8333
кредитный портфель;российский газ;6;29;1.0000
кредитный портфель;российская валюта;6;26;1.0000
кредитный портфель;российское правительство;6;39;1.0000
кредитный портфель;российская компания;6;33;1.0000
кредитный портфель;экономическая ситуация;6;23;1.0000
кредитный портфель;начало года;6;19;0.8333
кредитный портфель;российский рынок;6;28;1.0000
кредитный портфель;российский бюджет;6;26;1.0000
кредитный портфель;российская экономика;6;24;1.0000
кредитный портфель;аналитик компании;6;31;0.8333
кредитный портфель;иностранный банк;6;17;1.0000
кредитный портфель;второй квартал;6;7;0.8333
кредитный портфель;аналитическое управление;6;31;0.8333
кредитный портфель;собственное средство;6;29;0.8333
кредитный портфель;российская власть;6;29;1.0000
кредитный портфель;национальная экономика;6;20;0.8333
кредитный портфель;Российская Федерация;6;28;1.0000
кредитный портфель;иностранная компания;6;32;0.8333
кредитный портфель;первый квартал;6;6;0.8333
кредитный портфель;российский банк;6;31;1.0000
кредитный портфель;российский производитель;6;38;1.0000
кредитный портфель;потребительское кредитование;6;20;0.8333
кредитный портфель;правительство;6;37;0.8333
кредитный портфель;официальный представитель;6;36;0.8333
кредитный портфель;российское законодательство;6;38;1.0000
кредитный портфель;российский бизнес;6;27;1.0000
российский рубль;компания;29;33;0.8621
российский рубль;строительство;29;34;0.8621
российский рубль;российская сторона;29;29;0.9655
российский рубль;российский газ;29;29;0.9655
российский рубль;российская валюта;29;26;0.8621
российский рубль;российское правительство;29;39;1.0000
российский рубль;российская компания;29;33;0.9310
российский рубль;российский рынок;29;28;0.9310
российский рубль;российский бюджет;29;26;0.8966
российский рубль;аналитик компании;29;31;0.8276
российский рубль;аналитическое управление;29;31;0.8276
российский рубль;российская власть;29;29;0.9655
российский рубль;правительство РФ;29;34;0.8621
российский рубль;Российская Федерация;29;28;0.8621
российский рубль;иностранная компания;29;32;0.8621
российский рубль;российский банк;29;31;1.0000
российский рубль;российский производитель;29;38;1.0000
российский рубль;правительство;29;37;0.9310
российский рубль;официальный представитель;29;36;0.8966
российский рубль;российское законодательство;29;38;1.0000
российский рубль;российский бизнес;29;27;0.9310
данный вопрос;компания;8;33;1.0000
данный вопрос;российский рубль;8;29;0.8750
данный вопрос;строительство;8;34;1.0000
данный вопрос;запрос Известий"";8;16;0.8750
данный вопрос;российская сторона;8;29;0.8750
данный вопрос;российский газ;8;29;0.8750
данный вопрос;российское правительство;8;39;1.0000
данный вопрос;российская компания;8;33;1.0000
данный вопрос;американская компания;8;18;0.8750
данный вопрос;аналитик компании;8;31;0.8750
данный вопрос;эксперт;8;25;0.8750
данный вопрос;украинское правительство;8;33;1.0000
данный вопрос;российская власть;8;29;0.8750
данный вопрос;правительство РФ;8;34;1.0000
данный вопрос;иностранная компания;8;32;0.8750
данный вопрос;российский банк;8;31;0.8750
данный вопрос;российский производитель;8;38;1.0000
данный вопрос;правительство;8;37;1.0000
данный вопрос;официальный представитель;8;36;1.0000
данный вопрос;российское законодательство;8;38;1.0000
данный вопрос;страховая компания;8;28;0.8750
финансовый рынок;строительство;13;34;0.8462
финансовый рынок;российское правительство;13;39;1.0000
финансовый рынок;российская компания;13;33;0.8462
финансовый рынок;эксперт;13;25;0.8462
финансовый рынок;аналитическое управление;13;31;0.8462
финансовый рынок;финансовая помощь;13;15;0.8462
финансовый рынок;дополнительное средство;13;30;0.8462
финансовый рынок;министр финансов;13;16;0.9231
финансовый рынок;российский банк;13;31;0.8462
финансовый рынок;российский производитель;13;38;0.9231
финансовый рынок;правительство;13;37;0.8462
финансовый рынок;официальный представитель;13;36;0.9231
финансовый рынок;российское законодательство;13;38;1.0000
финансовый рынок;исполнительный директор;13;32;0.8462
финансовый рынок;финансовая система;13;16;0.8462
негосударственный пенсионный фонд;компания;15;33;0.9333
негосударственный пенсионный фонд;строительство;15;34;1.0000
негосударственный пенсионный фонд;российское правительство;15;39;1.0000
негосударственный пенсионный фонд;российская компания;15;33;0.8667
негосударственный пенсионный фонд;аналитик компании;15;31;0.8667
негосударственный пенсионный фонд;украинское правительство;15;33;1.0000
негосударственный пенсионный фонд;глава государства;15;14;0.9333
негосударственный пенсионный фонд;собственное средство;15;29;0.8000
негосударственный пенсионный фонд;правительство РФ;15;34;1.0000
негосударственный пенсионный фонд;иностранная компания;15;32;0.9333
негосударственный пенсионный фонд;дополнительное средство;15;30;0.9333
негосударственный пенсионный фонд;кредитная организация;15;25;0.8000
негосударственный пенсионный фонд;российский производитель;15;38;1.0000
негосударственный пенсионный фонд;правительство;15;37;1.0000
негосударственный пенсионный фонд;официальный представитель;15;36;1.0000
негосударственный пенсионный фонд;совет директоров;15;29;0.8000
негосударственный пенсионный фонд;российское законодательство;15;38;1.0000
негосударственный пенсионный фонд;исполнительный директор;15;32;0.8667
негосударственный пенсионный фонд;страховая компания;15;28;0.8667
Госдума;компания;13;33;0.8462
Госдума;строительство;13;34;1.0000
Госдума;российское правительство;13;39;1.0000
Госдума;украинское правительство;13;33;1.0000
Госдума;собственное средство;13;29;0.8462
Госдума;правительство РФ;13;34;1.0000
Госдума;иностранная компания;13;32;0.8462
Госдума;дополнительное средство;13;30;1.0000
Госдума;комитет Госдумы;13;11;0.8462
Госдума;российский производитель;13;38;0.9231
Госдума;правительство;13;37;1.0000
Госдума;официальный представитель;13;36;1.0000
Госдума;российское законодательство;13;38;1.0000
Госдума;Общественная палата;13;19;0.8462
Госдума;исполнительный директор;13;32;0.9231
Госдума;страховая компания;13;28;0.8462
строительство;компания;34;33;0.8235
строительство;российское правительство;34;39;1.0000
строительство;российская компания;34;33;0.8529
строительство;украинское правительство;34;33;0.9118
строительство;аналитическое управление;34;31;0.8235
строительство;правительство РФ;34;34;0.9706
строительство;иностранная компания;34;32;0.8235
строительство;дополнительное средство;34;30;0.8235
строительство;российский производитель;34;38;0.9706
строительство;правительство;34;37;1.0000
строительство;официальный представитель;34;36;0.9412
строительство;российское законодательство;34;38;1.0000
строительство;исполнительный директор;34;32;0.8529
розничный бизнес;компания;7;33;1.0000
розничный бизнес;строительство;7;34;0.8571
розничный бизнес;бизнес;7;12;0.8571
розничный бизнес;российское правительство;7;39;1.0000
розничный бизнес;российская компания;7;33;1.0000
розничный бизнес;экономическая ситуация;7;23;0.8571
розничный бизнес;начало года;7;19;1.0000
розничный бизнес;законопроект;7;22;0.8571
розничный бизнес;аналитик компании;7;31;0.8571
розничный бизнес;эксперт;7;25;0.8571
розничный бизнес;генеральный директор;7;29;0.8571
розничный бизнес;украинское правительство;7;33;0.8571
розничный бизнес;директор Института;7;27;0.8571
розничный бизнес;социальная сфера;7;14;0.8571
розничный бизнес;социальная норма;7;16;1.0000
розничный бизнес;правительство РФ;7;34;0.8571
розничный бизнес;иностранная компания;7;32;1.0000
розничный бизнес;дополнительное средство;7;30;0.8571
розничный бизнес;кредитная организация;7;25;0.8571
розничный бизнес;российский производитель;7;38;1.0000
розничный бизнес;крупная компания;7;25;0.8571
розничный бизнес;правительство;7;37;0.8571
розничный бизнес;официальный представитель;7;36;1.0000
розничный бизнес;совет директоров;7;29;0.8571
розничный бизнес;социально-экономическое развитие;7;20;1.0000
розничный бизнес;российское законодательство;7;38;1.0000
розничный бизнес;исполнительный директор;7;32;1.0000
европейская страна;компания;7;33;0.8571
европейская страна;российский рубль;7;29;1.0000
европейская страна;строительство;7;34;0.8571
европейская страна;российская сторона;7;29;1.0000
европейская страна;российский газ;7;29;1.0000
европейская страна;российская валюта;7;26;1.0000
европейская страна;российское правительство;7;39;1.0000
европейская страна;российская компания;7;33;1.0000
европейская страна;американская компания;7;18;0.8571
европейская страна;иностранный инвестор;7;19;0.8571
европейская страна;экономическая ситуация;7;23;0.8571
европейская страна;российский рынок;7;28;1.0000
европейская страна;российский бюджет;7;26;1.0000
европейская страна;аналитик компании;7;31;0.8571
европейская страна;украинское правительство;7;33;0.8571
европейская страна;аналитическое управление;7;31;0.8571
европейская страна;российская власть;7;29;1.0000
европейская страна;правительство РФ;7;34;0.8571
европейская страна;Российская Федерация;7;28;1.0000
европейская страна;иностранная компания;7;32;1.0000
европейская страна;российский банк;7;31;1.0000
европейская страна;российский производитель;7;38;1.0000
европейская страна;правительство;7;37;0.8571
европейская страна;российское законодательство;7;38;1.0000
европейская страна;исполнительный директор;7;32;0.8571
европейская страна;российский бизнес;7;27;0.8571
главный образ;компания;7;33;1.0000
главный образ;строительство;7;34;0.8571
главный образ;российское правительство;7;39;1.0000
главный образ;российская компания;7;33;0.8571
главный образ;управляющая компания;7;25;0.8571
главный образ;аналитик компании;7;31;0.8571
главный образ;эксперт;7;25;0.8571
главный образ;украинское правительство;7;33;0.8571
главный образ;правительство РФ;7;34;0.8571
главный образ;иностранная компания;7;32;1.0000
главный образ;дополнительное средство;7;30;0.8571
главный образ;кредитная организация;7;25;0.8571
главный образ;российский производитель;7;38;1.0000
главный образ;правительство;7;37;0.8571
главный образ;официальный представитель;7;36;0.8571
главный образ;совет директоров;7;29;0.8571
главный образ;российское законодательство;7;38;1.0000
главный образ;исполнительный директор;7;32;1.0000
главный образ;страховая компания;7;28;1.0000
противный случай;компания;13;33;0.8462
противный случай;строительство;13;34;1.0000
противный случай;российское правительство;13;39;1.0000
противный случай;российская компания;13;33;0.8462
противный случай;украинское правительство;13;33;0.9231
противный случай;собственное средство;13;29;0.9231
противный случай;правительство РФ;13;34;1.0000
противный случай;дополнительное средство;13;30;1.0000
противный случай;российский производитель;13;38;0.9231
противный случай;правительство;13;37;1.0000
противный случай;официальный представитель;13;36;1.0000
противный случай;российское законодательство;13;38;1.0000
противный случай;исполнительный директор;13;32;0.8462
экспортная пошлина;компания;9;33;1.0000
экспортная пошлина;российский рубль;9;29;1.0000
экспортная пошлина;российская сторона;9;29;1.0000
экспортная пошлина;российский газ;9;29;1.0000
экспортная пошлина;российская валюта;9;26;0.8889
экспортная пошлина;российское правительство;9;39;1.0000
экспортная пошлина;российская компания;9;33;1.0000
экспортная пошлина;экономическая ситуация;9;23;0.8889
экспортная пошлина;российский рынок;9;28;1.0000
экспортная пошлина;российский бюджет;9;26;0.8889
экспортная пошлина;российская экономика;9;24;1.0000
экспортная пошлина;аналитик компании;9;31;0.8889
экспортная пошлина;российская власть;9;29;1.0000
экспортная пошлина;Российская Федерация;9;28;0.8889
экспортная пошлина;иностранная компания;9;32;0.8889
экспортная пошлина;российский банк;9;31;1.0000
экспортная пошлина;российский производитель;9;38;1.0000
экспортная пошлина;крупная компания;9;25;0.8889
экспортная пошлина;правительство;9;37;0.8889
экспортная пошлина;официальный представитель;9;36;0.8889
экспортная пошлина;российское законодательство;9;38;1.0000
экспортная пошлина;российский бизнес;9;27;0.8889
экспортная пошлина;страховая компания;9;28;0.8889
внутренний рынок;компания;6;33;0.8333
внутренний рынок;российский рубль;6;29;0.8333
внутренний рынок;строительство;6;34;1.0000
внутренний рынок;российская сторона;6;29;0.8333
внутренний рынок;российский газ;6;29;0.8333
внутренний рынок;российское правительство;6;39;1.0000
внутренний рынок;российская компания;6;33;1.0000
внутренний рынок;иностранный инвестор;6;19;1.0000
внутренний рынок;экономическая ситуация;6;23;0.8333
внутренний рынок;российский рынок;6;28;0.8333
внутренний рынок;российская экономика;6;24;0.8333
внутренний рынок;инвестор;6;15;0.8333
внутренний рынок;аналитик компании;6;31;1.0000
внутренний рынок;президент России;6;19;0.8333
внутренний рынок;украинское правительство;6;33;1.0000
внутренний рынок;директор Института;6;27;0.8333
внутренний рынок;аналитическое управление;6;31;1.0000
внутренний рынок;собственное средство;6;29;0.8333
внутренний рынок;российская власть;6;29;0.8333
внутренний рынок;правительство РФ;6;34;1.0000
внутренний рынок;иностранная компания;6;32;0.8333
внутренний рынок;дополнительное средство;6;30;0.8333
внутренний рынок;Следственный комитет;6;23;0.8333
внутренний рынок;российский банк;6;31;0.8333
внутренний рынок;российский производитель;6;38;1.0000
внутренний рынок;правительство;6;37;1.0000
внутренний рынок;официальный представитель;6;36;0.8333
внутренний рынок;совет директоров;6;29;0.8333
внутренний рынок;российское законодательство;6;38;1.0000
внутренний рынок;исполнительный директор;6;32;0.8333
запрос Известий"";компания;16;33;0.9375
запрос Известий"";российский рубль;16;29;0.8125
запрос Известий"";строительство;16;34;0.8750
запрос Известий"";российская сторона;16;29;0.8125
запрос Известий"";российский газ;16;29;0.8125
запрос Известий"";российское правительство;16;39;1.0000
запрос Известий"";российская компания;16;33;0.8750
запрос Известий"";российский рынок;16;28;0.8125
запрос Известий"";аналитик компании;16;31;0.8750
запрос Известий"";украинское правительство;16;33;0.9375
запрос Известий"";аналитическое управление;16;31;0.8125
запрос Известий"";российская власть;16;29;0.8125
запрос Известий"";правительство РФ;16;34;0.8750
запрос Известий"";Российская Федерация;16;28;0.8125
запрос Известий"";иностранная компания;16;32;0.8125
запрос Известий"";российский банк;16;31;0.8750
запрос Известий"";российский производитель;16;38;0.9375
запрос Известий"";правительство;16;37;0.9375
запрос Известий"";официальный представитель;16;36;0.9375
запрос Известий"";российское законодательство;16;38;0.9375
денежный перевод;банковский сектор;6;13;0.8333
денежный перевод;российский рубль;6;29;1.0000
денежный перевод;строительство;6;34;0.8333
денежный перевод;российская сторона;6;29;0.8333
денежный перевод;российский газ;6;29;0.8333
денежный перевод;российская валюта;6;26;0.8333
денежный перевод;денежное средство;6;17;1.0000
денежный перевод;российское правительство;6;39;1.0000
денежный перевод;результат;6;18;0.8333
денежный перевод;уголовная ответственность;6;24;0.8333
денежный перевод;российский рынок;6;28;0.8333
денежный перевод;российский бюджет;6;26;0.8333
денежный перевод;рост доходов;6;9;0.8333
денежный перевод;кредит;6;10;0.8333
денежный перевод;директор департамента;6;23;0.8333
денежный перевод;генеральный директор;6;29;1.0000
денежный перевод;директор Института;6;27;0.8333
денежный перевод;аналитическое управление;6;31;0.8333
денежный перевод;собственное средство;6;29;1.0000
денежный перевод;российская власть;6;29;0.8333
денежный перевод;правительство РФ;6;34;0.8333
денежный перевод;Российская Федерация;6;28;0.8333
денежный перевод;дополнительное средство;6;30;1.0000
денежный перевод;Следственный комитет;6;23;0.8333
денежный перевод;кредитная организация;6;25;0.8333
денежный перевод;российский банк;6;31;1.0000
денежный перевод;российский производитель;6;38;1.0000
денежный перевод;потребительское кредитование;6;20;0.8333
денежный перевод;правительство;6;37;0.8333
денежный перевод;официальный представитель;6;36;0.8333
денежный перевод;совет директоров;6;29;0.8333
денежный перевод;российское законодательство;6;38;1.0000
денежный перевод;исполнительный директор;6;32;0.8333
денежный перевод;российский бизнес;6;27;0.8333
денежный перевод;течение года;6;18;0.8333
банковская система;российское правительство;8;39;1.0000
банковская система;уголовная ответственность;8;24;0.8750
банковская система;украинское правительство;8;33;0.8750
банковская система;собственное средство;8;29;0.8750
банковская система;правительство РФ;8;34;0.8750
банковская система;дополнительное средство;8;30;1.0000
банковская система;российский производитель;8;38;0.8750
банковская система;правительство;8;37;0.8750
банковская система;официальный представитель;8;36;0.8750
банковская система;российское законодательство;8;38;1.0000
банковская система;исполнительный директор;8;32;0.8750
банковская система;финансовая система;8;16;0.8750
российская сторона;компания;29;33;0.8966
российская сторона;российский рубль;29;29;0.9655
российская сторона;строительство;29;34;0.8621
российская сторона;российский газ;29;29;1.0000
российская сторона;российская валюта;29;26;0.8966
российская сторона;российское правительство;29;39;1.0000
российская сторона;российская компания;29;33;0.9655
российская сторона;российский рынок;29;28;0.9310
российская сторона;российский бюджет;29;26;0.8966
российская сторона;аналитик компании;29;31;0.8621
российская сторона;аналитическое управление;29;31;0.8276
российская сторона;российская власть;29;29;1.0000
российская сторона;правительство РФ;29;34;0.8621
российская сторона;Российская Федерация;29;28;0.8966
российская сторона;иностранная компания;29;32;0.8966
российская сторона;российский банк;29;31;1.0000
российская сторона;российский производитель;29;38;1.0000
российская сторона;правительство;29;37;0.9310
российская сторона;официальный представитель;29;36;0.9310
российская сторона;российское законодательство;29;38;1.0000
