concept1;concept2;size of concept1;size of concept2;confidence
деньги;исполнительный директор;9;50;1.0000
заработная плата;строительство;7;39;1.0000
заработная плата;российское правительство;7;56;1.0000
заработная плата;Минэкономики;7;31;0.8571
заработная плата;иностранный инвестор;7;28;0.8571
заработная плата;особая экономическая зона;7;33;0.8571
заработная плата;экономическая ситуация;7;46;1.0000
заработная плата;российский бюджет;7;49;0.8571
заработная плата;экономический рост;7;42;1.0000
заработная плата;рост экономики;7;39;0.8571
заработная плата;президент России;7;33;0.8571
заработная плата;украинское правительство;7;47;1.0000
заработная плата;экономическая политика;7;41;1.0000
заработная плата;аналитическое управление;7;48;1.0000
заработная плата;правительство РФ;7;45;1.0000
заработная плата;национальная экономика;7;52;1.0000
заработная плата;Российская Федерация;7;47;1.0000
заработная плата;иностранная компания;7;43;0.8571
заработная плата;дополнительное средство;7;48;0.8571
заработная плата;кредитная организация;7;40;0.8571
заработная плата;национальная платежная система;7;39;0.8571
заработная плата;российский производитель;7;52;0.8571
заработная плата;правительство;7;53;1.0000
заработная плата;официальный представитель;7;59;1.0000
заработная плата;экономическое развитие;7;40;0.8571
заработная плата;социально-экономическое развитие;7;44;0.8571
заработная плата;экономическая санкция;7;41;0.8571
заработная плата;российское законодательство;7;53;1.0000
заработная плата;российский бизнес;7;46;0.8571
розничная цена;потребительский кредит;7;23;0.8571
розничная цена;российское правительство;7;56;1.0000
розничная цена;российская компания;7;51;0.8571
розничная цена;экономическая ситуация;7;46;0.8571
розничная цена;российский рынок;7;46;0.8571
розничная цена;экономический рост;7;42;0.8571
розничная цена;директор департамента;7;41;0.8571
розничная цена;украинское правительство;7;47;0.8571
розничная цена;аналитическое управление;7;48;0.8571
розничная цена;правительство РФ;7;45;0.8571
розничная цена;национальная экономика;7;52;1.0000
розничная цена;российский производитель;7;52;0.8571
розничная цена;потребительское кредитование;7;26;0.8571
розничная цена;правительство;7;53;0.8571
розничная цена;официальный представитель;7;59;1.0000
розничная цена;российское законодательство;7;53;0.8571
розничная цена;исполнительный директор;7;50;0.8571
крупнейший банк;российский рубль;23;45;0.8261
крупнейший банк;российская сторона;23;46;0.8696
крупнейший банк;российский газ;23;45;0.8261
крупнейший банк;российское правительство;23;56;0.9565
крупнейший банк;российская компания;23;51;0.9130
крупнейший банк;российский рынок;23;46;0.8696
крупнейший банк;российский бюджет;23;49;0.9130
крупнейший банк;российская власть;23;41;0.8261
крупнейший банк;национальная экономика;23;52;0.9130
крупнейший банк;национальная платежная система;23;39;0.8261
крупнейший банк;российский банк;23;45;0.8261
крупнейший банк;российский производитель;23;52;1.0000
крупнейший банк;правительство;23;53;0.8261
крупнейший банк;официальный представитель;23;59;1.0000
крупнейший банк;социально-экономическое развитие;23;44;0.8261
крупнейший банк;российское законодательство;23;53;0.9130
крупнейший банк;исполнительный директор;23;50;0.9130
крупнейший банк;российский бизнес;23;46;0.8261
средний бизнес;бизнес;24;31;1.0000
средний бизнес;российское правительство;24;56;0.9167
средний бизнес;российская компания;24;51;0.8333
средний бизнес;российский бюджет;24;49;0.8333
средний бизнес;собственное средство;24;44;0.8333
средний бизнес;национальная экономика;24;52;0.8750
средний бизнес;дополнительное средство;24;48;0.8750
средний бизнес;российский банк;24;45;0.8333
средний бизнес;российский производитель;24;52;0.8750
средний бизнес;правительство;24;53;0.8333
средний бизнес;официальный представитель;24;59;0.9583
средний бизнес;социально-экономическое развитие;24;44;0.8333
средний бизнес;российское законодательство;24;53;0.8333
средний бизнес;исполнительный директор;24;50;0.8333
средний бизнес;российский бизнес;24;46;0.9167
Федеральная антимонопольная служба;правоохранительный орган;15;30;0.8000
Федеральная антимонопольная служба;российское правительство;15;56;0.9333
Федеральная антимонопольная служба;российская компания;15;51;0.8000
Федеральная антимонопольная служба;российский бюджет;15;49;0.8000
Федеральная антимонопольная служба;украинское правительство;15;47;0.8000
Федеральная антимонопольная служба;Федеральная налоговая служба;15;20;1.0000
Федеральная антимонопольная служба;региональная власть;15;28;0.8667
Федеральная антимонопольная служба;аналитическое управление;15;48;0.8000
Федеральная антимонопольная служба;федеральный бюджет;15;29;1.0000
Федеральная антимонопольная служба;национальная экономика;15;52;0.8667
Федеральная антимонопольная служба;Российская Федерация;15;47;0.8667
Федеральная антимонопольная служба;дополнительное средство;15;48;0.8000
Федеральная антимонопольная служба;Следственный комитет;15;38;0.8000
Федеральная антимонопольная служба;кредитная организация;15;40;0.9333
Федеральная антимонопольная служба;национальная платежная система;15;39;0.9333
Федеральная антимонопольная служба;российский производитель;15;52;0.8000
Федеральная антимонопольная служба;федеральный закон;15;26;1.0000
Федеральная антимонопольная служба;правительство;15;53;0.9333
Федеральная антимонопольная служба;официальный представитель;15;59;1.0000
Федеральная антимонопольная служба;федеральная целевая программа;15;21;1.0000
Федеральная антимонопольная служба;Совет Федерации;15;22;0.9333
Федеральная антимонопольная служба;российское законодательство;15;53;1.0000
Федеральная антимонопольная служба;исполнительный директор;15;50;0.8667
компания;российское правительство;41;56;0.9756
компания;российская компания;41;51;0.9512
компания;управляющая компания;41;37;0.8537
компания;экономическая ситуация;41;46;0.8293
компания;российский бюджет;41;49;0.8293
компания;аналитик компании;41;37;0.8780
компания;украинское правительство;41;47;0.8293
компания;аналитическое управление;41;48;0.8293
компания;собственное средство;41;44;0.8049
компания;правительство РФ;41;45;0.8293
компания;национальная экономика;41;52;0.8537
компания;Российская Федерация;41;47;0.8049
компания;иностранная компания;41;43;0.9756
компания;дополнительное средство;41;48;0.8780
компания;российский производитель;41;52;0.9268
компания;крупная компания;41;33;0.8049
компания;правительство;41;53;0.9512
компания;официальный представитель;41;59;1.0000
компания;российское законодательство;41;53;0.9024
компания;исполнительный директор;41;50;0.8293
компания;страховая компания;41;36;0.8293
платежный баланс;банковский сектор;6;28;1.0000
платежный баланс;строительство;6;39;0.8333
платежный баланс;банковская система;6;27;0.8333
платежный баланс;денежное средство;6;25;1.0000
платежный баланс;российское правительство;6;56;0.8333
платежный баланс;национальная валюта;6;38;1.0000
платежный баланс;российская компания;6;51;0.8333
платежный баланс;российский бюджет;6;49;1.0000
платежный баланс;интеллектуальная собственность;6;26;0.8333
платежный баланс;Россия;6;20;0.8333
платежный баланс;кредит;6;23;1.0000
платежный баланс;директор департамента;6;41;0.8333
платежный баланс;коммерческий банк;6;22;0.8333
платежный баланс;Национальное рейтинговое агентство;6;35;0.8333
платежный баланс;иностранный банк;6;22;0.8333
платежный баланс;региональная власть;6;28;0.8333
платежный баланс;налоговый орган;6;23;0.8333
платежный баланс;информация Известий"";6;30;0.8333
платежный баланс;Банк России;6;31;0.8333
платежный баланс;платежная система;6;11;0.8333
платежный баланс;банк России;6;31;0.8333
платежный баланс;собственное средство;6;44;1.0000
платежный баланс;правительство РФ;6;45;0.8333
платежный баланс;национальная экономика;6;52;1.0000
платежный баланс;финансовая помощь;6;23;0.8333
платежный баланс;иностранная компания;6;43;0.8333
платежный баланс;дополнительное средство;6;48;1.0000
платежный баланс;Следственный комитет;6;38;1.0000
платежный баланс;проект постановления;6;32;0.8333
платежный баланс;кредитная организация;6;40;1.0000
платежный баланс;национальная платежная система;6;39;1.0000
платежный баланс;министр финансов;6;26;0.8333
платежный баланс;российский банк;6;45;0.8333
платежный баланс;российский производитель;6;52;0.8333
платежный баланс;потребительское кредитование;6;26;0.8333
платежный баланс;правительство;6;53;0.8333
платежный баланс;официальный представитель;6;59;1.0000
платежный баланс;значительная часть;6;36;1.0000
платежный баланс;российское законодательство;6;53;0.8333
платежный баланс;исполнительная власть;6;32;0.8333
платежный баланс;исполнительный директор;6;50;1.0000
платежный баланс;финансовая система;6;25;0.8333
кредитный портфель;банковский сектор;14;28;0.8571
кредитный портфель;российский рубль;14;45;0.9286
кредитный портфель;российская сторона;14;46;0.9286
кредитный портфель;российский газ;14;45;0.9286
кредитный портфель;российская валюта;14;40;0.8571
кредитный портфель;российское правительство;14;56;1.0000
кредитный портфель;национальная валюта;14;38;0.9286
кредитный портфель;российская компания;14;51;0.9286
кредитный портфель;экономическая ситуация;14;46;0.8571
кредитный портфель;российский рынок;14;46;1.0000
кредитный портфель;российский бюджет;14;49;0.9286
кредитный портфель;кредит;14;23;0.9286
кредитный портфель;директор департамента;14;41;0.8571
кредитный портфель;Национальное рейтинговое агентство;14;35;0.8571
кредитный портфель;Банк России;14;31;0.8571
кредитный портфель;банк России;14;31;0.8571
кредитный портфель;аналитическое управление;14;48;0.9286
кредитный портфель;национальная экономика;14;52;1.0000
кредитный портфель;Российская Федерация;14;47;0.8571
кредитный портфель;кредитная организация;14;40;0.8571
кредитный портфель;национальная платежная система;14;39;0.8571
кредитный портфель;российский банк;14;45;0.9286
кредитный портфель;российский производитель;14;52;1.0000
кредитный портфель;правительство;14;53;0.9286
кредитный портфель;официальный представитель;14;59;1.0000
кредитный портфель;экономическое развитие;14;40;0.8571
кредитный портфель;социально-экономическое развитие;14;44;0.8571
кредитный портфель;российское законодательство;14;53;0.9286
кредитный портфель;исполнительный директор;14;50;0.8571
кредитный портфель;российский бизнес;14;46;0.8571
пенсионный возраст;российское правительство;9;56;0.8889
пенсионный возраст;национальная валюта;9;38;0.8889
пенсионный возраст;генеральный директор;9;41;0.8889
пенсионный возраст;директор Института;9;40;0.8889
пенсионный возраст;собственное средство;9;44;0.8889
пенсионный возраст;национальная экономика;9;52;1.0000
пенсионный возраст;дополнительное средство;9;48;0.8889
пенсионный возраст;национальная платежная система;9;39;0.8889
пенсионный возраст;правительство;9;53;0.8889
пенсионный возраст;официальный представитель;9;59;1.0000
пенсионный возраст;значительная часть;9;36;0.8889
пенсионный возраст;совет директоров;9;41;0.8889
пенсионный возраст;российское законодательство;9;53;0.8889
пенсионный возраст;исполнительный директор;9;50;0.8889
российский рубль;российская сторона;45;46;0.9778
российский рубль;российский газ;45;45;1.0000
российский рубль;российская валюта;45;40;0.8889
российский рубль;российское правительство;45;56;1.0000
российский рубль;российская компания;45;51;0.9556
российский рубль;экономическая ситуация;45;46;0.8222
российский рубль;российский рынок;45;46;1.0000
российский рубль;российский бюджет;45;49;1.0000
российский рубль;российская экономика;45;43;0.9111
российский рубль;украинское правительство;45;47;0.8222
российский рубль;аналитическое управление;45;48;0.8667
российский рубль;российская власть;45;41;0.9111
российский рубль;национальная экономика;45;52;0.8889
российский рубль;Российская Федерация;45;47;0.9556
российский рубль;российский банк;45;45;0.9778
российский рубль;российский производитель;45;52;1.0000
российский рубль;правительство;45;53;0.8667
российский рубль;официальный представитель;45;59;0.9778
российский рубль;социально-экономическое развитие;45;44;0.8000
российский рубль;российское законодательство;45;53;0.9111
российский рубль;исполнительный директор;45;50;0.8000
российский рубль;российский бизнес;45;46;0.9556
данный вопрос;российский рубль;23;45;0.8261
данный вопрос;российский газ;23;45;0.8261
данный вопрос;российское правительство;23;56;0.9565
данный вопрос;российская компания;23;51;0.8696
данный вопрос;российский рынок;23;46;0.8261
данный вопрос;российский бюджет;23;49;0.8696
данный вопрос;генеральный директор;23;41;0.8696
данный вопрос;украинское правительство;23;47;0.9130
данный вопрос;аналитическое управление;23;48;0.9565
данный вопрос;правительство РФ;23;45;0.8261
данный вопрос;национальная экономика;23;52;0.8261
данный вопрос;российский производитель;23;52;0.9565
данный вопрос;правительство;23;53;1.0000
данный вопрос;официальный представитель;23;59;1.0000
данный вопрос;совет директоров;23;41;0.8261
данный вопрос;российское законодательство;23;53;0.8696
данный вопрос;исполнительный директор;23;50;0.9130
денежно-кредитная политика;банковский сектор;14;28;0.8571
денежно-кредитная политика;банковская система;14;27;0.8571
денежно-кредитная политика;российское правительство;14;56;0.9286
денежно-кредитная политика;национальная валюта;14;38;0.8571
денежно-кредитная политика;российская компания;14;51;0.8571
денежно-кредитная политика;экономическая ситуация;14;46;0.8571
денежно-кредитная политика;кредит;14;23;0.9286
денежно-кредитная политика;Банк России;14;31;0.8571
денежно-кредитная политика;банк России;14;31;0.8571
денежно-кредитная политика;аналитическое управление;14;48;0.9286
денежно-кредитная политика;национальная экономика;14;52;0.9286
денежно-кредитная политика;дополнительное средство;14;48;0.8571
денежно-кредитная политика;Следственный комитет;14;38;0.8571
денежно-кредитная политика;кредитная организация;14;40;1.0000
денежно-кредитная политика;национальная платежная система;14;39;0.8571
денежно-кредитная политика;правительство;14;53;0.8571
денежно-кредитная политика;официальный представитель;14;59;1.0000
денежно-кредитная политика;российское законодательство;14;53;0.8571
денежно-кредитная политика;исполнительный директор;14;50;0.9286
банковская гарантия;банковский сектор;10;28;1.0000
банковская гарантия;российский рубль;10;45;0.8000
банковская гарантия;строительство;10;39;0.9000
банковская гарантия;банковская система;10;27;0.9000
банковская гарантия;российская сторона;10;46;0.8000
банковская гарантия;бизнес;10;31;0.8000
банковская гарантия;рейтинговое агентство;10;19;0.8000
банковская гарантия;российский газ;10;45;0.8000
банковская гарантия;российское правительство;10;56;0.9000
банковская гарантия;российская компания;10;51;0.9000
банковская гарантия;российский рынок;10;46;0.8000
банковская гарантия;российский бюджет;10;49;0.9000
банковская гарантия;российская экономика;10;43;0.8000
банковская гарантия;Национальное рейтинговое агентство;10;35;0.8000
банковская гарантия;украинское правительство;10;47;0.9000
банковская гарантия;Банк России;10;31;0.9000
банковская гарантия;банк России;10;31;0.9000
банковская гарантия;аналитическое управление;10;48;0.9000
банковская гарантия;собственное средство;10;44;0.8000
банковская гарантия;российская власть;10;41;0.8000
банковская гарантия;правительство РФ;10;45;0.9000
банковская гарантия;национальная экономика;10;52;0.8000
банковская гарантия;Российская Федерация;10;47;0.8000
банковская гарантия;дополнительное средство;10;48;0.8000
банковская гарантия;Следственный комитет;10;38;0.8000
банковская гарантия;кредитная организация;10;40;0.8000
банковская гарантия;российский банк;10;45;0.9000
банковская гарантия;российский производитель;10;52;0.8000
банковская гарантия;правительство;10;53;0.9000
банковская гарантия;официальный представитель;10;59;1.0000
банковская гарантия;банк;10;17;0.8000
банковская гарантия;российское законодательство;10;53;0.9000
банковская гарантия;исполнительный директор;10;50;0.8000
банковская гарантия;российский бизнес;10;46;0.8000
финансовый рынок;российское правительство;22;56;1.0000
финансовый рынок;национальная валюта;22;38;0.9091
финансовый рынок;российская компания;22;51;0.9091
финансовый рынок;экономическая ситуация;22;46;0.8182
финансовый рынок;Национальное рейтинговое агентство;22;35;0.8636
финансовый рынок;аналитическое управление;22;48;0.8636
финансовый рынок;собственное средство;22;44;0.8182
финансовый рынок;национальная экономика;22;52;1.0000
финансовый рынок;Российская Федерация;22;47;0.8182
финансовый рынок;финансовая помощь;22;23;0.8636
финансовый рынок;иностранная компания;22;43;0.8636
финансовый рынок;дополнительное средство;22;48;0.9545
финансовый рынок;кредитная организация;22;40;0.8182
финансовый рынок;национальная платежная система;22;39;0.9091
финансовый рынок;министр финансов;22;26;0.9545
финансовый рынок;российский производитель;22;52;0.8636
финансовый рынок;правительство;22;53;0.9091
финансовый рынок;официальный представитель;22;59;1.0000
финансовый рынок;социально-экономическое развитие;22;44;0.8182
финансовый рынок;российское законодательство;22;53;0.9091
финансовый рынок;исполнительный директор;22;50;0.9545
финансовый рынок;финансовая система;22;25;0.9091
негосударственный пенсионный фонд;российское правительство;28;56;0.9286
негосударственный пенсионный фонд;российская компания;28;51;0.8571
негосударственный пенсионный фонд;российский бюджет;28;49;0.8214
негосударственный пенсионный фонд;глава государства;28;28;1.0000
негосударственный пенсионный фонд;правительство РФ;28;45;0.9286
негосударственный пенсионный фонд;национальная экономика;28;52;0.9286
негосударственный пенсионный фонд;Российская Федерация;28;47;0.8214
негосударственный пенсионный фонд;дополнительное средство;28;48;0.8214
негосударственный пенсионный фонд;Следственный комитет;28;38;0.8214
негосударственный пенсионный фонд;российский производитель;28;52;0.8214
негосударственный пенсионный фонд;правительство;28;53;0.9643
негосударственный пенсионный фонд;официальный представитель;28;59;1.0000
негосударственный пенсионный фонд;социально-экономическое развитие;28;44;0.8214
негосударственный пенсионный фонд;российское законодательство;28;53;0.9286
негосударственный пенсионный фонд;исполнительный директор;28;50;0.8571
Госдума;российское правительство;13;56;0.8462
Госдума;национальная валюта;13;38;0.8462
Госдума;уголовная ответственность;13;40;0.9231
Госдума;эксперт;13;39;0.8462
Госдума;собственное средство;13;44;1.0000
Госдума;правительство РФ;13;45;0.8462
Госдума;национальная экономика;13;52;0.9231
Госдума;дополнительное средство;13;48;0.8462
Госдума;Следственный комитет;13;38;0.9231
Госдума;кредитная организация;13;40;1.0000
Госдума;национальная платежная система;13;39;0.9231
Госдума;правительство;13;53;1.0000
Госдума;официальный представитель;13;59;1.0000
Госдума;социально-экономическое развитие;13;44;0.8462
Госдума;российское законодательство;13;53;1.0000
Госдума;исполнительная власть;13;32;0.8462
Госдума;исполнительный директор;13;50;0.8462
украинская сторона;российский рубль;16;45;0.8125
украинская сторона;российская сторона;16;46;0.9375
украинская сторона;российский газ;16;45;0.8125
украинская сторона;российская валюта;16;40;0.8125
украинская сторона;российское правительство;16;56;0.8750
украинская сторона;российская компания;16;51;0.8125
украинская сторона;украинская экономика;16;25;0.8750
украинская сторона;экономическая ситуация;16;46;0.8125
украинская сторона;украинский кризис;16;18;0.9375
украинская сторона;российский рынок;16;46;0.8750
украинская сторона;российский бюджет;16;49;0.8125
украинская сторона;российская экономика;16;43;0.8125
украинская сторона;Украина;16;22;0.9375
украинская сторона;украинское правительство;16;47;0.9375
украинская сторона;аналитическое управление;16;48;0.8125
украинская сторона;российская власть;16;41;0.8125
украинская сторона;национальная экономика;16;52;0.8750
украинская сторона;Российская Федерация;16;47;0.8125
украинская сторона;российский банк;16;45;0.8125
украинская сторона;российский производитель;16;52;0.9375
украинская сторона;правительство;16;53;0.8750
украинская сторона;официальный представитель;16;59;0.9375
украинская сторона;украинский банк;16;22;0.9375
украинская сторона;украинская власть;16;16;0.9375
украинская сторона;российское законодательство;16;53;0.8750
украинская сторона;исполнительный директор;16;50;0.8125
украинская сторона;российский бизнес;16;46;0.8125
депутат Госдумы;Госдума;9;13;1.0000
депутат Госдумы;уголовная ответственность;9;40;0.8889
депутат Госдумы;депутат;9;10;1.0000
депутат Госдумы;собственное средство;9;44;1.0000
депутат Госдумы;национальная экономика;9;52;0.8889
депутат Госдумы;дополнительное средство;9;48;0.8889
депутат Госдумы;комитет Госдумы;9;10;1.0000
депутат Госдумы;Следственный комитет;9;38;1.0000
депутат Госдумы;кредитная организация;9;40;1.0000
депутат Госдумы;национальная платежная система;9;39;0.8889
депутат Госдумы;правительство;9;53;1.0000
депутат Госдумы;официальный представитель;9;59;1.0000
депутат Госдумы;российское законодательство;9;53;1.0000
депутат Госдумы;исполнительный директор;9;50;0.8889
строительство;российское правительство;39;56;1.0000
строительство;российская компания;39;51;0.8718
строительство;украинское правительство;39;47;0.9487
строительство;аналитическое управление;39;48;0.8718
строительство;правительство РФ;39;45;1.0000
строительство;национальная экономика;39;52;0.8718
строительство;иностранная компания;39;43;0.8205
строительство;дополнительное средство;39;48;0.8205
строительство;российский производитель;39;52;0.8718
строительство;правительство;39;53;1.0000
строительство;официальный представитель;39;59;1.0000
