concept1;concept2;size of concept1;size of concept2;confidence
валютный контроль;российское законодательство;16;48;0.8125
валютный контроль;исполнительный директор;16;42;0.8750
потребительский кредит;российский рубль;19;38;0.8421
потребительский кредит;российская сторона;19;39;0.8421
потребительский кредит;российский газ;19;39;0.8421
потребительский кредит;российское правительство;19;51;1.0000
потребительский кредит;российская компания;19;44;0.8947
потребительский кредит;российский рынок;19;39;0.8421
потребительский кредит;аналитическое управление;19;44;0.9474
потребительский кредит;собственное средство;19;42;0.8421
потребительский кредит;правительство РФ;19;43;0.8421
потребительский кредит;дополнительное средство;19;42;1.0000
потребительский кредит;российский банк;19;40;0.8421
потребительский кредит;российский производитель;19;49;0.8947
потребительский кредит;потребительское кредитование;19;25;0.8947
потребительский кредит;правительство;19;48;0.9474
потребительский кредит;официальный представитель;19;50;0.9474
потребительский кредит;российское законодательство;19;48;0.8947
потребительский кредит;исполнительный директор;19;42;0.8421
проблема;компания;17;44;0.8235
проблема;строительство;17;42;0.8235
проблема;российское правительство;17;51;1.0000
проблема;российская компания;17;44;0.8235
проблема;аналитик компании;17;43;0.8824
проблема;Национальное рейтинговое агентство;17;33;0.8235
проблема;аналитическое управление;17;44;0.8824
проблема;собственное средство;17;42;0.8235
проблема;правительство РФ;17;43;0.8235
проблема;дополнительное средство;17;42;1.0000
проблема;министр финансов;17;27;0.8235
проблема;российский производитель;17;49;0.8824
проблема;крупная компания;17;37;0.8235
проблема;правительство;17;48;0.9412
проблема;официальный представитель;17;50;0.9412
проблема;российское законодательство;17;48;0.9412
проблема;исполнительный директор;17;42;0.8235
деньги;компания;12;44;0.9167
деньги;строительство;12;42;0.9167
деньги;российское правительство;12;51;1.0000
деньги;российская компания;12;44;0.8333
деньги;управляющая компания;12;39;0.8333
деньги;аналитик компании;12;43;0.8333
деньги;украинское правительство;12;39;0.8333
деньги;аналитическое управление;12;44;0.8333
деньги;собственное средство;12;42;0.9167
деньги;правительство РФ;12;43;1.0000
деньги;иностранная компания;12;40;0.8333
деньги;дополнительное средство;12;42;0.9167
деньги;проект постановления;12;40;0.8333
деньги;российский банк;12;40;0.8333
деньги;российский производитель;12;49;0.8333
деньги;крупная компания;12;37;0.8333
деньги;правительство;12;48;1.0000
деньги;официальный представитель;12;50;0.9167
деньги;российское законодательство;12;48;0.9167
деньги;исполнительный директор;12;42;0.8333
деньги;страховая компания;12;38;0.8333
заработная плата;строительство;13;42;0.8462
заработная плата;российское правительство;13;51;0.9231
заработная плата;российская компания;13;44;0.8462
заработная плата;аналитик компании;13;43;0.8462
заработная плата;аналитическое управление;13;44;0.8462
заработная плата;собственное средство;13;42;0.8462
заработная плата;правительство РФ;13;43;0.8462
заработная плата;российский производитель;13;49;0.8462
заработная плата;правительство;13;48;0.9231
заработная плата;официальный представитель;13;50;0.9231
заработная плата;российское законодательство;13;48;0.8462
средняя зарплата;строительство;7;42;1.0000
средняя зарплата;российское правительство;7;51;1.0000
средняя зарплата;российская компания;7;44;0.8571
средняя зарплата;окончательное решение;7;33;0.8571
средняя зарплата;Национальное рейтинговое агентство;7;33;0.8571
средняя зарплата;украинское правительство;7;39;0.8571
средняя зарплата;Центральный банк;7;24;0.8571
средняя зарплата;аналитическое управление;7;44;0.8571
средняя зарплата;правительство РФ;7;43;1.0000
средняя зарплата;дополнительное средство;7;42;0.8571
средняя зарплата;кредитная организация;7;28;0.8571
средняя зарплата;российский производитель;7;49;1.0000
средняя зарплата;правительство;7;48;1.0000
средняя зарплата;официальный представитель;7;50;0.8571
средняя зарплата;российское законодательство;7;48;1.0000
розничная цена;компания;7;44;0.8571
розничная цена;строительство;7;42;0.8571
розничная цена;российское правительство;7;51;1.0000
розничная цена;российская компания;7;44;0.8571
розничная цена;управляющая компания;7;39;0.8571
розничная цена;аналитик компании;7;43;0.8571
розничная цена;Национальное рейтинговое агентство;7;33;0.8571
розничная цена;генеральный директор;7;35;1.0000
розничная цена;директор Института;7;36;1.0000
розничная цена;аналитическое управление;7;44;1.0000
розничная цена;правительство РФ;7;43;0.8571
розничная цена;иностранная компания;7;40;0.8571
розничная цена;дополнительное средство;7;42;1.0000
розничная цена;крупная компания;7;37;0.8571
розничная цена;правительство;7;48;1.0000
розничная цена;официальный представитель;7;50;1.0000
розничная цена;совет директоров;7;34;1.0000
розничная цена;исполнительный директор;7;42;1.0000
крупнейший банк;компания;14;44;0.9286
крупнейший банк;российское правительство;14;51;1.0000
крупнейший банк;российская компания;14;44;0.8571
крупнейший банк;управляющая компания;14;39;0.9286
крупнейший банк;аналитик компании;14;43;0.8571
крупнейший банк;аналитическое управление;14;44;1.0000
крупнейший банк;иностранная компания;14;40;0.8571
крупнейший банк;дополнительное средство;14;42;0.8571
крупнейший банк;российский производитель;14;49;0.9286
крупнейший банк;крупная компания;14;37;0.9286
крупнейший банк;правительство;14;48;1.0000
крупнейший банк;официальный представитель;14;50;0.9286
крупнейший банк;российское законодательство;14;48;0.9286
крупнейший банк;страховая компания;14;38;0.8571
средний бизнес;компания;18;44;0.9444
средний бизнес;строительство;18;42;0.9444
средний бизнес;бизнес;18;27;1.0000
средний бизнес;российское правительство;18;51;1.0000
средний бизнес;российская компания;18;44;0.8889
средний бизнес;управляющая компания;18;39;0.8889
средний бизнес;законопроект;18;36;0.8333
средний бизнес;аналитик компании;18;43;0.9444
средний бизнес;директор Института;18;36;0.8333
средний бизнес;аналитическое управление;18;44;0.8333
средний бизнес;правительство РФ;18;43;0.9444
средний бизнес;иностранная компания;18;40;0.9444
средний бизнес;дополнительное средство;18;42;0.8889
средний бизнес;российский производитель;18;49;0.8889
средний бизнес;крупная компания;18;37;0.8889
средний бизнес;правительство;18;48;1.0000
средний бизнес;официальный представитель;18;50;0.9444
средний бизнес;совет директоров;18;34;0.8333
средний бизнес;социально-экономическое развитие;18;33;0.8333
средний бизнес;российское законодательство;18;48;0.9444
средний бизнес;исполнительный директор;18;42;0.9444
средний бизнес;страховая компания;18;38;0.8889
Федеральная антимонопольная служба;компания;14;44;0.8571
Федеральная антимонопольная служба;строительство;14;42;0.8571
Федеральная антимонопольная служба;правоохранительный орган;14;25;0.8571
Федеральная антимонопольная служба;российское правительство;14;51;1.0000
Федеральная антимонопольная служба;российская компания;14;44;0.8571
Федеральная антимонопольная служба;аналитик компании;14;43;0.8571
Федеральная антимонопольная служба;Федеральная налоговая служба;14;15;0.9286
Федеральная антимонопольная служба;аналитическое управление;14;44;0.9286
Федеральная антимонопольная служба;собственное средство;14;42;0.8571
Федеральная антимонопольная служба;федеральный бюджет;14;22;1.0000
Федеральная антимонопольная служба;правительство РФ;14;43;0.8571
Федеральная антимонопольная служба;Российская Федерация;14;38;0.8571
Федеральная антимонопольная служба;дополнительное средство;14;42;0.8571
Федеральная антимонопольная служба;проект постановления;14;40;0.9286
Федеральная антимонопольная служба;российский производитель;14;49;0.8571
Федеральная антимонопольная служба;федеральный закон;14;21;1.0000
Федеральная антимонопольная служба;правительство;14;48;1.0000
Федеральная антимонопольная служба;официальный представитель;14;50;1.0000
Федеральная антимонопольная служба;федеральная целевая программа;14;17;0.8571
Федеральная антимонопольная служба;российское законодательство;14;48;0.9286
Федеральная антимонопольная служба;исполнительный директор;14;42;0.8571
компания;российское правительство;44;51;0.9545
компания;российская компания;44;44;0.8864
компания;управляющая компания;44;39;0.8864
компания;аналитик компании;44;43;0.9318
компания;аналитическое управление;44;44;0.8182
компания;иностранная компания;44;40;0.9091
компания;российский производитель;44;49;0.8864
компания;крупная компания;44;37;0.8409
компания;правительство;44;48;0.9091
компания;официальный представитель;44;50;0.9318
компания;российское законодательство;44;48;0.8864
компания;исполнительный директор;44;42;0.8636
компания;страховая компания;44;38;0.8636
платежный баланс;финансовый рынок;6;20;0.8333
платежный баланс;строительство;6;42;1.0000
платежный баланс;российское правительство;6;51;1.0000
платежный баланс;национальная валюта;6;25;0.8333
платежный баланс;российская компания;6;44;0.8333
платежный баланс;кредит;6;16;0.8333
платежный баланс;Национальное рейтинговое агентство;6;33;0.8333
платежный баланс;украинское правительство;6;39;0.8333
платежный баланс;Банк России;6;21;0.8333
платежный баланс;Центральный банк;6;24;1.0000
платежный баланс;банк России;6;21;0.8333
платежный баланс;собственное средство;6;42;0.8333
платежный баланс;правительство РФ;6;43;1.0000
платежный баланс;национальная экономика;6;31;0.8333
платежный баланс;финансовая помощь;6;19;0.8333
платежный баланс;Следственный комитет;6;38;0.8333
платежный баланс;кредитная организация;6;28;0.8333
платежный баланс;национальная платежная система;6;23;1.0000
платежный баланс;министр финансов;6;27;0.8333
платежный баланс;российский производитель;6;49;0.8333
платежный баланс;потребительское кредитование;6;25;0.8333
платежный баланс;правительство;6;48;1.0000
платежный баланс;официальный представитель;6;50;0.8333
платежный баланс;банк;6;12;0.8333
платежный баланс;российское законодательство;6;48;0.8333
платежный баланс;финансовая система;6;25;1.0000
кредитный портфель;банковский сектор;12;16;0.8333
кредитный портфель;российский рубль;12;38;0.8333
кредитный портфель;финансовый рынок;12;20;0.8333
кредитный портфель;строительство;12;42;1.0000
кредитный портфель;российская сторона;12;39;0.8333
кредитный портфель;российский газ;12;39;0.8333
кредитный портфель;российская валюта;12;36;0.8333
кредитный портфель;российское правительство;12;51;1.0000
кредитный портфель;российская компания;12;44;0.9167
кредитный портфель;кредитный рейтинг;12;14;0.8333
кредитный портфель;уголовная ответственность;12;34;0.8333
кредитный портфель;российский рынок;12;39;0.8333
кредитный портфель;российский бюджет;12;39;0.8333
кредитный портфель;законопроект;12;36;0.8333
кредитный портфель;российская экономика;12;35;0.8333
кредитный портфель;аналитик компании;12;43;0.8333
кредитный портфель;эксперт;12;37;0.8333
кредитный портфель;кредит;12;16;0.8333
кредитный портфель;Национальное рейтинговое агентство;12;33;0.8333
кредитный портфель;Банк России;12;21;0.8333
кредитный портфель;банк России;12;21;0.8333
кредитный портфель;собственное средство;12;42;0.8333
кредитный портфель;российская власть;12;38;0.8333
кредитный портфель;правительство РФ;12;43;1.0000
кредитный портфель;дополнительное средство;12;42;0.9167
кредитный портфель;Следственный комитет;12;38;0.8333
кредитный портфель;проект постановления;12;40;0.8333
кредитный портфель;кредитная организация;12;28;0.8333
кредитный портфель;министр финансов;12;27;0.8333
кредитный портфель;российский банк;12;40;0.8333
кредитный портфель;российский производитель;12;49;0.9167
кредитный портфель;правительство;12;48;1.0000
кредитный портфель;официальный представитель;12;50;0.9167
кредитный портфель;российское законодательство;12;48;0.9167
кредитный портфель;исполнительный директор;12;42;0.8333
кредитный портфель;российский бизнес;12;35;0.8333
кредитный портфель;финансовая система;12;25;0.9167
российский рубль;компания;38;44;0.8421
российский рубль;российская сторона;38;39;1.0000
российский рубль;российский газ;38;39;1.0000
российский рубль;российская валюта;38;36;0.9474
российский рубль;российское правительство;38;51;1.0000
российский рубль;российская компания;38;44;0.9737
российский рубль;российский рынок;38;39;1.0000
российский рубль;российский бюджет;38;39;0.9737
российский рубль;российская экономика;38;35;0.8947
российский рубль;аналитик компании;38;43;0.8684
российский рубль;российская власть;38;38;0.9737
российский рубль;Российская Федерация;38;38;0.9211
российский рубль;российский банк;38;40;0.9737
российский рубль;российский производитель;38;49;1.0000
российский рубль;правительство;38;48;0.9211
российский рубль;официальный представитель;38;50;0.9211
российский рубль;российское законодательство;38;48;0.9737
российский рубль;исполнительный директор;38;42;0.8421
российский рубль;российский бизнес;38;35;0.9211
данный вопрос;российский рубль;14;38;0.8571
данный вопрос;строительство;14;42;0.8571
данный вопрос;российская сторона;14;39;0.8571
данный вопрос;российский газ;14;39;0.8571
данный вопрос;российская валюта;14;36;0.8571
данный вопрос;российское правительство;14;51;0.9286
данный вопрос;российский рынок;14;39;0.8571
данный вопрос;собственное средство;14;42;0.8571
данный вопрос;российская власть;14;38;0.8571
данный вопрос;правительство РФ;14;43;0.9286
данный вопрос;российский производитель;14;49;1.0000
данный вопрос;правительство;14;48;0.9286
данный вопрос;официальный представитель;14;50;1.0000
данный вопрос;российское законодательство;14;48;0.8571
данный вопрос;российский бизнес;14;35;0.8571
денежно-кредитная политика;финансовый рынок;10;20;0.8000
денежно-кредитная политика;строительство;10;42;0.8000
денежно-кредитная политика;денежное средство;10;21;0.8000
денежно-кредитная политика;российское правительство;10;51;1.0000
денежно-кредитная политика;российская компания;10;44;0.8000
денежно-кредитная политика;кредитный рейтинг;10;14;0.8000
денежно-кредитная политика;уголовная ответственность;10;34;0.9000
денежно-кредитная политика;аналитик компании;10;43;0.8000
денежно-кредитная политика;кредит;10;16;0.9000
денежно-кредитная политика;Национальное рейтинговое агентство;10;33;0.9000
денежно-кредитная политика;Банк России;10;21;0.9000
денежно-кредитная политика;директор Института;10;36;0.8000
денежно-кредитная политика;банк России;10;21;0.9000
денежно-кредитная политика;аналитическое управление;10;44;1.0000
денежно-кредитная политика;собственное средство;10;42;0.8000
денежно-кредитная политика;правительство РФ;10;43;0.8000
денежно-кредитная политика;финансовая помощь;10;19;0.9000
денежно-кредитная политика;дополнительное средство;10;42;0.9000
денежно-кредитная политика;клиент;10;19;0.8000
денежно-кредитная политика;проект постановления;10;40;0.8000
денежно-кредитная политика;кредитная организация;10;28;0.8000
денежно-кредитная политика;министр финансов;10;27;0.9000
денежно-кредитная политика;потребительское кредитование;10;25;0.9000
денежно-кредитная политика;правительство;10;48;0.9000
денежно-кредитная политика;официальный представитель;10;50;0.9000
денежно-кредитная политика;совет директоров;10;34;0.8000
денежно-кредитная политика;российское законодательство;10;48;0.9000
денежно-кредитная политика;исполнительный директор;10;42;0.8000
денежно-кредитная политика;финансовая система;10;25;0.9000
банковская гарантия;банковский сектор;10;16;0.8000
банковская гарантия;компания;10;44;0.8000
банковская гарантия;российский рубль;10;38;0.8000
банковская гарантия;банковская система;10;15;0.9000
банковская гарантия;российская сторона;10;39;0.8000
банковская гарантия;российский газ;10;39;0.8000
банковская гарантия;российская валюта;10;36;0.8000
банковская гарантия;российское правительство;10;51;1.0000
банковская гарантия;окончательное решение;10;33;0.8000
банковская гарантия;управляющая компания;10;39;0.8000
банковская гарантия;российский рынок;10;39;0.8000
банковская гарантия;российский бюджет;10;39;0.8000
банковская гарантия;законопроект;10;36;0.8000
банковская гарантия;интеллектуальная собственность;10;31;0.8000
банковская гарантия;аналитическое управление;10;44;1.0000
банковская гарантия;собственное средство;10;42;1.0000
банковская гарантия;российская власть;10;38;0.8000
банковская гарантия;правительство РФ;10;43;0.8000
банковская гарантия;иностранная компания;10;40;0.8000
банковская гарантия;дополнительное средство;10;42;0.8000
банковская гарантия;проект постановления;10;40;0.8000
банковская гарантия;российский банк;10;40;0.8000
банковская гарантия;российский производитель;10;49;0.9000
банковская гарантия;правительство;10;48;1.0000
банковская гарантия;официальный представитель;10;50;0.9000
банковская гарантия;экономическое развитие;10;32;0.8000
банковская гарантия;российское законодательство;10;48;1.0000
банковская гарантия;исполнительный директор;10;42;0.9000
банковская гарантия;российский бизнес;10;35;0.8000
банковская гарантия;страховая компания;10;38;0.8000
финансовый рынок;российский рубль;20;38;0.8000
финансовый рынок;строительство;20;42;0.8500
финансовый рынок;российская сторона;20;39;0.8000
финансовый рынок;российский газ;20;39;0.8000
финансовый рынок;российское правительство;20;51;1.0000
финансовый рынок;российская компания;20;44;0.9000
финансовый рынок;экономическая ситуация;20;30;0.8000
финансовый рынок;российский рынок;20;39;0.8000
финансовый рынок;российский бюджет;20;39;0.8000
финансовый рынок;законопроект;20;36;0.8000
финансовый рынок;аналитик компании;20;43;0.8000
финансовый рынок;эксперт;20;37;0.8500
финансовый рынок;украинское правительство;20;39;0.8000
финансовый рынок;аналитическое управление;20;44;0.8000
финансовый рынок;собственное средство;20;42;0.8000
финансовый рынок;правительство РФ;20;43;0.8500
финансовый рынок;финансовая помощь;20;19;0.8500
финансовый рынок;дополнительное средство;20;42;0.9000
финансовый рынок;проект постановления;20;40;0.8000
финансовый рынок;министр финансов;20;27;1.0000
финансовый рынок;российский банк;20;40;0.8500
финансовый рынок;российский производитель;20;49;0.9000
финансовый рынок;правительство;20;48;0.9500
финансовый рынок;официальный представитель;20;50;0.8500
финансовый рынок;российское законодательство;20;48;0.9000
финансовый рынок;исполнительный директор;20;42;0.8000
финансовый рынок;финансовая система;20;25;1.0000
негосударственный пенсионный фонд;компания;20;44;0.9000
негосударственный пенсионный фонд;строительство;20;42;0.9500
негосударственный пенсионный фонд;российское правительство;20;51;0.9500
негосударственный пенсионный фонд;российская компания;20;44;0.8000
негосударственный пенсионный фонд;управляющая компания;20;39;0.9000
негосударственный пенсионный фонд;аналитик компании;20;43;0.8000
негосударственный пенсионный фонд;украинское правительство;20;39;0.8000
негосударственный пенсионный фонд;глава государства;20;17;0.8500
негосударственный пенсионный фонд;аналитическое управление;20;44;0.9500
негосударственный пенсионный фонд;собственное средство;20;42;0.8500
негосударственный пенсионный фонд;правительство РФ;20;43;0.9000
негосударственный пенсионный фонд;иностранная компания;20;40;0.9000
негосударственный пенсионный фонд;дополнительное средство;20;42;0.8000
негосударственный пенсионный фонд;российский производитель;20;49;0.8500
негосударственный пенсионный фонд;правительство;20;48;0.9500
негосударственный пенсионный фонд;официальный представитель;20;50;0.9000
негосударственный пенсионный фонд;российское законодательство;20;48;0.9500
негосударственный пенсионный фонд;страховая компания;20;38;0.8000
Госдума;компания;12;44;0.8333
Госдума;российский рубль;12;38;0.8333
Госдума;депутат Госдумы;12;11;0.9167
Госдума;строительство;12;42;0.8333
Госдума;российская сторона;12;39;0.8333
Госдума;российский газ;12;39;0.8333
Госдума;российская валюта;12;36;0.8333
Госдума;российское правительство;12;51;1.0000
Госдума;российская компания;12;44;0.9167
Госдума;уголовная ответственность;12;34;0.8333
Госдума;депутат;12;11;0.9167
Госдума;российский рынок;12;39;0.8333
Госдума;российский бюджет;12;39;0.8333
Госдума;законопроект;12;36;0.9167
Госдума;российская экономика;12;35;0.8333
Госдума;украинское правительство;12;39;0.9167
Госдума;аналитическое управление;12;44;0.8333
Госдума;собственное средство;12;42;0.9167
Госдума;российская власть;12;38;0.8333
Госдума;правительство РФ;12;43;0.8333
Госдума;Российская Федерация;12;38;0.8333
Госдума;комитет Госдумы;12;11;0.9167
Госдума;Следственный комитет;12;38;0.8333
Госдума;проект постановления;12;40;0.9167
Госдума;российский банк;12;40;0.9167
Госдума;российский производитель;12;49;0.9167
Госдума;правительство;12;48;1.0000
Госдума;официальный представитель;12;50;0.9167
Госдума;новый проект;12;28;0.8333
Госдума;российское законодательство;12;48;1.0000
Госдума;исполнительный директор;12;42;0.8333
украинская сторона;компания;10;44;0.8000
украинская сторона;российский рубль;10;38;1.0000
украинская сторона;российская сторона;10;39;1.0000
украинская сторона;российский газ;10;39;1.0000
украинская сторона;российская валюта;10;36;0.9000
украинская сторона;российское правительство;10;51;1.0000
украинская сторона;российская компания;10;44;1.0000
украинская сторона;украинская экономика;10;11;0.8000
украинская сторона;украинский кризис;10;9;0.8000
украинская сторона;российский рынок;10;39;1.0000
украинская сторона;российский бюджет;10;39;1.0000
украинская сторона;российская экономика;10;35;1.0000
украинская сторона;аналитик компании;10;43;0.8000
украинская сторона;Украина;10;11;0.9000
украинская сторона;директор департамента;10;30;0.8000
украинская сторона;генеральный директор;10;35;0.9000
украинская сторона;украинское правительство;10;39;0.9000
украинская сторона;директор Института;10;36;0.9000
украинская сторона;собственное средство;10;42;0.8000
украинская сторона;российская власть;10;38;0.9000
украинская сторона;Российская Федерация;10;38;0.9000
украинская сторона;дополнительное средство;10;42;0.8000
украинская сторона;Следственный комитет;10;38;0.8000
украинская сторона;российский банк;10;40;1.0000
украинская сторона;российский производитель;10;49;1.0000
украинская сторона;правительство;10;48;0.8000
украинская сторона;официальный представитель;10;50;0.9000
украинская сторона;украинский банк;10;9;0.8000
украинская сторона;совет директоров;10;34;0.9000
украинская сторона;украинская власть;10;8;0.8000
украинская сторона;российское законодательство;10;48;1.0000
украинская сторона;исполнительный директор;10;42;0.9000
украинская сторона;российский бизнес;10;35;0.8000
депутат Госдумы;компания;11;44;0.8182
депутат Госдумы;российский рубль;11;38;0.8182
депутат Госдумы;Госдума;11;12;1.0000
депутат Госдумы;строительство;11;42;0.9091
депутат Госдумы;российская сторона;11;39;0.8182
депутат Госдумы;российский газ;11;39;0.8182
депутат Госдумы;российская валюта;11;36;0.8182
депутат Госдумы;российское правительство;11;51;1.0000
депутат Госдумы;российская компания;11;44;0.9091
депутат Госдумы;уголовная ответственность;11;34;0.8182
депутат Госдумы;депутат;11;11;1.0000
депутат Госдумы;российский рынок;11;39;0.8182
депутат Госдумы;российский бюджет;11;39;0.8182
депутат Госдумы;законопроект;11;36;0.9091
депутат Госдумы;российская экономика;11;35;0.8182
депутат Госдумы;украинское правительство;11;39;1.0000
депутат Госдумы;аналитическое управление;11;44;0.8182
депутат Госдумы;собственное средство;11;42;0.9091
депутат Госдумы;российская власть;11;38;0.8182
депутат Госдумы;правительство РФ;11;43;0.9091
депутат Госдумы;Российская Федерация;11;38;0.8182
депутат Госдумы;дополнительное средство;11;42;0.8182
депутат Госдумы;комитет Госдумы;11;11;0.9091
депутат Госдумы;Следственный комитет;11;38;0.8182
депутат Госдумы;проект постановления;11;40;0.9091
депутат Госдумы;российский банк;11;40;0.9091
депутат Госдумы;российский производитель;11;49;0.9091
