concept1;concept2;size of concept1;size of concept2;confidence
падение рубля;российский газ;7;31;1.0000
падение рубля;общий объем;7;17;0.8571
падение рубля;российская валюта;7;26;0.8571
падение рубля;российское правительство;7;40;1.0000
падение рубля;российская компания;7;38;1.0000
падение рубля;иностранный инвестор;7;17;1.0000
падение рубля;управляющая компания;7;27;0.8571
падение рубля;экономическая ситуация;7;25;0.8571
падение рубля;российский рынок;7;30;1.0000
падение рубля;российский бюджет;7;28;1.0000
падение рубля;российская экономика;7;30;0.8571
падение рубля;инвестор;7;19;1.0000
падение рубля;аналитическое управление;7;35;1.0000
падение рубля;российская власть;7;29;1.0000
падение рубля;национальная экономика;7;29;0.8571
падение рубля;Российская Федерация;7;32;1.0000
падение рубля;иностранная компания;7;31;1.0000
падение рубля;Следственный комитет;7;26;0.8571
падение рубля;российский банк;7;34;1.0000
падение рубля;российский производитель;7;38;1.0000
падение рубля;российское законодательство;7;36;1.0000
падение рубля;российский бизнес;7;27;1.0000
средний бизнес;российский рубль;16;31;0.8125
средний бизнес;российская сторона;16;31;0.8125
средний бизнес;бизнес;16;22;1.0000
средний бизнес;российский газ;16;31;0.8125
средний бизнес;российское правительство;16;40;0.8750
средний бизнес;российская компания;16;38;0.9375
средний бизнес;российский рынок;16;30;0.8125
средний бизнес;российская экономика;16;30;0.8125
средний бизнес;директор Института;16;31;0.8125
средний бизнес;аналитическое управление;16;35;0.9375
средний бизнес;иностранная компания;16;31;0.8125
средний бизнес;дополнительное средство;16;34;0.9375
средний бизнес;российский банк;16;34;0.8750
средний бизнес;российский производитель;16;38;0.9375
средний бизнес;официальный представитель;16;35;0.8750
средний бизнес;российское законодательство;16;36;0.8125
средний бизнес;исполнительный директор;16;35;0.8125
средний бизнес;российский бизнес;16;27;0.8125
Федеральная антимонопольная служба;российская компания;8;38;0.8750
Федеральная антимонопольная служба;уголовная ответственность;8;28;0.8750
Федеральная антимонопольная служба;управляющая компания;8;27;0.8750
Федеральная антимонопольная служба;генеральный директор;8;30;0.8750
Федеральная антимонопольная служба;Федеральная налоговая служба;8;11;1.0000
Федеральная антимонопольная служба;Банк России;8;20;0.8750
Федеральная антимонопольная служба;директор Института;8;31;0.8750
Федеральная антимонопольная служба;Центральный банк;8;21;1.0000
Федеральная антимонопольная служба;банк России;8;20;0.8750
Федеральная антимонопольная служба;аналитическое управление;8;35;1.0000
Федеральная антимонопольная служба;федеральный бюджет;8;16;0.8750
Федеральная антимонопольная служба;дополнительное средство;8;34;0.8750
Федеральная антимонопольная служба;клиент;8;20;0.8750
Федеральная антимонопольная служба;российский банк;8;34;0.8750
Федеральная антимонопольная служба;федеральный закон;8;19;0.8750
Федеральная антимонопольная служба;официальный представитель;8;35;0.8750
Федеральная антимонопольная служба;регулятор;8;11;0.8750
Федеральная антимонопольная служба;совет директоров;8;30;0.8750
Федеральная антимонопольная служба;федеральная целевая программа;8;11;0.8750
Федеральная антимонопольная служба;исполнительный директор;8;35;1.0000
компания;российское правительство;33;40;0.9394
компания;российская компания;33;38;0.9394
компания;аналитик компании;33;34;1.0000
компания;иностранная компания;33;31;0.8485
компания;дополнительное средство;33;34;0.8788
компания;российский производитель;33;38;0.8788
компания;правительство;33;33;0.8182
компания;официальный представитель;33;35;0.8788
компания;российское законодательство;33;36;0.8788
компания;исполнительный директор;33;35;0.8485
платежный баланс;денежное средство;7;24;1.0000
платежный баланс;российское правительство;7;40;0.8571
платежный баланс;российская компания;7;38;0.8571
платежный баланс;уголовная ответственность;7;28;0.8571
платежный баланс;интеллектуальная собственность;7;18;0.8571
платежный баланс;эксперт;7;21;0.8571
платежный баланс;директор Института;7;31;0.8571
платежный баланс;Центральный банк;7;21;0.8571
платежный баланс;собственное средство;7;28;0.8571
платежный баланс;дополнительное средство;7;34;0.8571
платежный баланс;клиент;7;20;0.8571
платежный баланс;официальный представитель;7;35;0.8571
платежный баланс;исполнительный директор;7;35;0.8571
кредитный портфель;банковский сектор;7;21;1.0000
кредитный портфель;финансовый рынок;7;23;0.8571
кредитный портфель;российское правительство;7;40;1.0000
кредитный портфель;российская компания;7;38;0.8571
кредитный портфель;кредитный рейтинг;7;9;0.8571
кредитный портфель;уголовная ответственность;7;28;1.0000
кредитный портфель;последнее время;7;17;0.8571
кредитный портфель;российская экономика;7;30;0.8571
кредитный портфель;экономический рост;7;25;0.8571
кредитный портфель;кредит;7;14;0.8571
кредитный портфель;Национальное рейтинговое агентство;7;18;0.8571
кредитный портфель;генеральный директор;7;30;0.8571
кредитный портфель;директор Института;7;31;0.8571
кредитный портфель;собственное средство;7;28;0.8571
кредитный портфель;национальная экономика;7;29;0.8571
кредитный портфель;финансовая помощь;7;21;0.8571
кредитный портфель;иностранная компания;7;31;0.8571
кредитный портфель;дополнительное средство;7;34;0.8571
кредитный портфель;проект постановления;7;33;0.8571
кредитный портфель;министр финансов;7;25;1.0000
кредитный портфель;потребительское кредитование;7;18;0.8571
кредитный портфель;правительство;7;33;0.8571
кредитный портфель;совет директоров;7;30;0.8571
кредитный портфель;исполнительный директор;7;35;1.0000
российский рубль;российская сторона;31;31;1.0000
российский рубль;российский газ;31;31;0.9677
российский рубль;российская валюта;31;26;0.8387
российский рубль;российское правительство;31;40;1.0000
российский рубль;российская компания;31;38;1.0000
российский рубль;российский рынок;31;30;0.9355
российский рубль;российский бюджет;31;28;0.8387
российский рубль;российская экономика;31;30;0.8710
российский рубль;аналитик компании;31;34;0.8065
российский рубль;аналитическое управление;31;35;0.8065
российский рубль;российская власть;31;29;0.9032
российский рубль;Российская Федерация;31;32;0.9677
российский рубль;иностранная компания;31;31;0.8065
российский рубль;дополнительное средство;31;34;0.8387
российский рубль;российский банк;31;34;1.0000
российский рубль;российский производитель;31;38;1.0000
российский рубль;официальный представитель;31;35;0.8065
российский рубль;российское законодательство;31;36;0.9355
российский рубль;российский бизнес;31;27;0.8710
данный вопрос;российское правительство;12;40;0.9167
данный вопрос;российская компания;12;38;0.8333
данный вопрос;директор Института;12;31;0.8333
данный вопрос;аналитическое управление;12;35;0.8333
данный вопрос;российский банк;12;34;0.8333
данный вопрос;российский производитель;12;38;0.9167
данный вопрос;российское законодательство;12;36;0.8333
данный вопрос;исполнительный директор;12;35;0.9167
денежно-кредитная политика;банковский сектор;7;21;0.8571
денежно-кредитная политика;компания;7;33;0.8571
денежно-кредитная политика;финансовый рынок;7;23;0.8571
денежно-кредитная политика;денежное средство;7;24;0.8571
денежно-кредитная политика;правоохранительный орган;7;21;0.8571
денежно-кредитная политика;российское правительство;7;40;1.0000
денежно-кредитная политика;национальная валюта;7;18;0.8571
денежно-кредитная политика;российская компания;7;38;1.0000
денежно-кредитная политика;управляющая компания;7;27;0.8571
денежно-кредитная политика;российский бюджет;7;28;0.8571
денежно-кредитная политика;аналитик компании;7;34;0.8571
денежно-кредитная политика;кредит;7;14;0.8571
денежно-кредитная политика;Национальное рейтинговое агентство;7;18;0.8571
денежно-кредитная политика;аналитическое управление;7;35;0.8571
денежно-кредитная политика;национальная экономика;7;29;1.0000
денежно-кредитная политика;Российская Федерация;7;32;0.8571
денежно-кредитная политика;финансовая помощь;7;21;0.8571
денежно-кредитная политика;иностранная компания;7;31;0.8571
денежно-кредитная политика;дополнительное средство;7;34;1.0000
денежно-кредитная политика;проект постановления;7;33;0.8571
денежно-кредитная политика;кредитная организация;7;20;0.8571
денежно-кредитная политика;министр финансов;7;25;0.8571
денежно-кредитная политика;российский банк;7;34;0.8571
денежно-кредитная политика;официальный представитель;7;35;0.8571
финансовый рынок;российское правительство;23;40;0.9130
финансовый рынок;российская компания;23;38;0.8261
финансовый рынок;окончательное решение;23;31;0.8696
финансовый рынок;аналитическое управление;23;35;0.8261
финансовый рынок;финансовая помощь;23;21;0.9130
финансовый рынок;дополнительное средство;23;34;0.8261
финансовый рынок;проект постановления;23;33;0.8696
финансовый рынок;министр финансов;23;25;1.0000
финансовый рынок;российский производитель;23;38;0.8261
финансовый рынок;правительство;23;33;0.8261
финансовый рынок;российское законодательство;23;36;0.8696
финансовый рынок;финансовая система;23;21;0.8696
негосударственный пенсионный фонд;российский рубль;11;31;0.8182
негосударственный пенсионный фонд;запрос Известий"";11;22;0.9091
негосударственный пенсионный фонд;российская сторона;11;31;0.8182
негосударственный пенсионный фонд;российский газ;11;31;0.9091
негосударственный пенсионный фонд;российское правительство;11;40;1.0000
негосударственный пенсионный фонд;российская компания;11;38;0.9091
негосударственный пенсионный фонд;окончательное решение;11;31;0.8182
негосударственный пенсионный фонд;уголовная ответственность;11;28;0.8182
негосударственный пенсионный фонд;экономическая ситуация;11;25;0.9091
негосударственный пенсионный фонд;российский рынок;11;30;0.8182
негосударственный пенсионный фонд;российская экономика;11;30;0.9091
негосударственный пенсионный фонд;глава государства;11;9;0.8182
негосударственный пенсионный фонд;экономическая политика;11;22;0.8182
негосударственный пенсионный фонд;российская власть;11;29;0.8182
негосударственный пенсионный фонд;Российская Федерация;11;32;0.8182
негосударственный пенсионный фонд;дополнительное средство;11;34;0.9091
негосударственный пенсионный фонд;Следственный комитет;11;26;0.8182
негосударственный пенсионный фонд;проект постановления;11;33;0.9091
негосударственный пенсионный фонд;российский банк;11;34;0.9091
негосударственный пенсионный фонд;российский производитель;11;38;1.0000
негосударственный пенсионный фонд;федеральный закон;11;19;0.8182
негосударственный пенсионный фонд;правительство;11;33;0.9091
негосударственный пенсионный фонд;официальный представитель;11;35;0.9091
негосударственный пенсионный фонд;экономическое развитие;11;22;0.8182
негосударственный пенсионный фонд;российское законодательство;11;36;1.0000
негосударственный пенсионный фонд;исполнительная власть;11;23;0.8182
негосударственный пенсионный фонд;исполнительный директор;11;35;0.8182
Госдума;российский рубль;8;31;0.8750
Госдума;российская сторона;8;31;0.8750
Госдума;российский газ;8;31;0.8750
Госдума;российское правительство;8;40;1.0000
Госдума;российская компания;8;38;1.0000
Госдума;экономическая ситуация;8;25;0.8750
Госдума;российский рынок;8;30;0.8750
Госдума;российский бюджет;8;28;0.8750
Госдума;российская власть;8;29;0.8750
Госдума;правительство РФ;8;31;0.8750
Госдума;Российская Федерация;8;32;0.8750
Госдума;комитет Госдумы;8;7;0.8750
Госдума;министр финансов;8;25;0.8750
Госдума;российский банк;8;34;0.8750
Госдума;российский производитель;8;38;1.0000
Госдума;правительство;8;33;0.8750
Госдума;официальный представитель;8;35;0.8750
Госдума;российское законодательство;8;36;1.0000
Госдума;российский бизнес;8;27;0.8750
строительство;компания;29;33;0.8621
строительство;российское правительство;29;40;0.9310
строительство;российская компания;29;38;0.8621
строительство;окончательное решение;29;31;0.8276
строительство;аналитик компании;29;34;0.8621
строительство;украинское правительство;29;27;0.8966
строительство;правительство РФ;29;31;1.0000
строительство;дополнительное средство;29;34;0.8621
строительство;российский производитель;29;38;0.8276
строительство;правительство;29;33;1.0000
строительство;официальный представитель;29;35;0.8621
строительство;российское законодательство;29;36;0.8966
розничный бизнес;строительство;10;29;0.8000
розничный бизнес;бизнес;10;22;0.8000
розничный бизнес;российское правительство;10;40;1.0000
розничный бизнес;российская компания;10;38;0.8000
розничный бизнес;уголовная ответственность;10;28;0.9000
розничный бизнес;российская экономика;10;30;0.9000
розничный бизнес;экономический рост;10;25;0.8000
розничный бизнес;генеральный директор;10;30;0.8000
розничный бизнес;украинское правительство;10;27;0.9000
розничный бизнес;директор Института;10;31;0.8000
розничный бизнес;аналитическое управление;10;35;1.0000
розничный бизнес;собственное средство;10;28;0.9000
розничный бизнес;правительство РФ;10;31;0.8000
розничный бизнес;дополнительное средство;10;34;0.9000
розничный бизнес;российский банк;10;34;0.8000
розничный бизнес;российский производитель;10;38;0.8000
розничный бизнес;правительство;10;33;0.9000
розничный бизнес;официальный представитель;10;35;0.8000
розничный бизнес;совет директоров;10;30;0.8000
розничный бизнес;российское законодательство;10;36;0.9000
розничный бизнес;исполнительный директор;10;35;0.9000
рост цен;компания;7;33;1.0000
рост цен;строительство;7;29;0.8571
рост цен;российское правительство;7;40;1.0000
рост цен;российская компания;7;38;0.8571
рост цен;аналитик компании;7;34;1.0000
рост цен;украинское правительство;7;27;0.8571
рост цен;правительство РФ;7;31;0.8571
рост цен;национальная экономика;7;29;0.8571
рост цен;иностранная компания;7;31;0.8571
рост цен;дополнительное средство;7;34;0.8571
рост цен;проект постановления;7;33;0.8571
рост цен;российский производитель;7;38;1.0000
рост цен;крупная компания;7;24;0.8571
рост цен;правительство;7;33;0.8571
рост цен;официальный представитель;7;35;1.0000
рост цен;российское законодательство;7;36;0.8571
рост цен;Общественная палата;7;23;0.8571
рост цен;исполнительный директор;7;35;0.8571
налоговая нагрузка;проблема;10;15;0.8000
налоговая нагрузка;компания;10;33;0.8000
налоговая нагрузка;строительство;10;29;0.8000
налоговая нагрузка;российское правительство;10;40;0.9000
налоговая нагрузка;окончательное решение;10;31;0.8000
налоговая нагрузка;экономическая ситуация;10;25;0.8000
налоговая нагрузка;аналитик компании;10;34;0.8000
налоговая нагрузка;директор департамента;10;28;0.8000
налоговая нагрузка;генеральный директор;10;30;0.8000
налоговая нагрузка;директор Института;10;31;0.8000
налоговая нагрузка;аналитическое управление;10;35;0.8000
налоговая нагрузка;правительство РФ;10;31;0.8000
налоговая нагрузка;дополнительное средство;10;34;0.9000
налоговая нагрузка;проект постановления;10;33;0.8000
налоговая нагрузка;российский производитель;10;38;0.8000
налоговая нагрузка;правительство;10;33;0.9000
налоговая нагрузка;официальный представитель;10;35;0.9000
налоговая нагрузка;совет директоров;10;30;0.8000
налоговая нагрузка;российское законодательство;10;36;0.9000
налоговая нагрузка;исполнительный директор;10;35;1.0000
европейская страна;российский рубль;11;31;0.9091
европейская страна;российская сторона;11;31;0.9091
европейская страна;российский газ;11;31;1.0000
европейская страна;российская валюта;11;26;0.8182
европейская страна;денежное средство;11;24;0.8182
европейская страна;российское правительство;11;40;1.0000
европейская страна;российская компания;11;38;1.0000
европейская страна;российский рынок;11;30;1.0000
европейская страна;российский бюджет;11;28;0.9091
европейская страна;российская экономика;11;30;0.8182
европейская страна;аналитик компании;11;34;0.8182
европейская страна;директор департамента;11;28;0.8182
европейская страна;президент России;11;23;0.8182
европейская страна;генеральный директор;11;30;0.8182
европейская страна;директор Института;11;31;1.0000
европейская страна;аналитическое управление;11;35;0.9091
европейская страна;российская власть;11;29;0.9091
европейская страна;Российская Федерация;11;32;0.9091
европейская страна;иностранная компания;11;31;0.8182
европейская страна;российский банк;11;34;1.0000
европейская страна;российский производитель;11;38;1.0000
европейская страна;совет директоров;11;30;0.8182
европейская страна;ивестиция;11;21;0.8182
европейская страна;российское законодательство;11;36;0.9091
европейская страна;исполнительный директор;11;35;0.8182
европейская страна;российский бизнес;11;27;0.8182
главный образ;компания;7;33;0.8571
главный образ;российское правительство;7;40;1.0000
главный образ;российская компания;7;38;0.8571
главный образ;региональный бюджет;7;18;0.8571
главный образ;управляющая компания;7;27;0.8571
главный образ;аналитик компании;7;34;0.8571
главный образ;национальная экономика;7;29;0.8571
главный образ;российский производитель;7;38;1.0000
главный образ;крупная компания;7;24;0.8571
главный образ;официальный представитель;7;35;0.8571
главный образ;российское законодательство;7;36;0.8571
главный образ;исполнительный директор;7;35;0.8571
противный случай;компания;11;33;0.9091
противный случай;правоохранительный орган;11;21;0.8182
противный случай;российское правительство;11;40;0.9091
противный случай;российская компания;11;38;0.9091
противный случай;управляющая компания;11;27;0.8182
противный случай;аналитик компании;11;34;0.9091
противный случай;аналитическое управление;11;35;0.8182
противный случай;иностранная компания;11;31;0.9091
противный случай;дополнительное средство;11;34;0.9091
противный случай;российский производитель;11;38;0.8182
противный случай;официальный представитель;11;35;0.8182
противный случай;российское законодательство;11;36;0.9091
противный случай;исполнительный директор;11;35;0.8182
запрос Известий"";российское правительство;22;40;0.9545
запрос Известий"";российская компания;22;38;0.8636
запрос Известий"";дополнительное средство;22;34;0.8182
запрос Известий"";проект постановления;22;33;0.8636
запрос Известий"";российский банк;22;34;0.8182
запрос Известий"";российский производитель;22;38;1.0000
запрос Известий"";правительство;22;33;0.8636
запрос Известий"";официальный представитель;22;35;0.8182
запрос Известий"";российское законодательство;22;36;0.9091
запрос Известий"";исполнительный директор;22;35;0.8636
денежный перевод;денежное средство;9;24;0.8889
денежный перевод;российское правительство;9;40;0.8889
денежный перевод;российская компания;9;38;0.8889
денежный перевод;окончательное решение;9;31;0.8889
денежный перевод;директор Института;9;31;0.8889
денежный перевод;аналитическое управление;9;35;0.8889
денежный перевод;правительство РФ;9;31;0.8889
денежный перевод;правительство;9;33;0.8889
банковская система;банковский сектор;10;21;0.9000
банковская система;российский рубль;10;31;0.8000
банковская система;российская сторона;10;31;0.8000
банковская система;российский газ;10;31;0.8000
банковская система;российское правительство;10;40;0.9000
банковская система;национальная валюта;10;18;0.9000
банковская система;российская компания;10;38;0.9000
банковская система;управляющая компания;10;27;0.8000
банковская система;российский рынок;10;30;0.8000
банковская система;российский бюджет;10;28;0.8000
банковская система;Национальное рейтинговое агентство;10;18;0.8000
банковская система;генеральный директор;10;30;0.8000
банковская система;директор Института;10;31;0.8000
банковская система;аналитическое управление;10;35;0.8000
банковская система;национальная экономика;10;29;1.0000
банковская система;Российская Федерация;10;32;0.8000
банковская система;иностранная компания;10;31;0.9000
банковская система;клиент;10;20;0.8000
банковская система;проект постановления;10;33;0.8000
банковская система;национальная платежная система;10;17;0.8000
банковская система;российский банк;10;34;0.9000
банковская система;российский производитель;10;38;0.9000
банковская система;официальный представитель;10;35;0.8000
