concept1;concept2;size of concept1;size of concept2;confidence
заработная плата;исполнительный директор;7;42;0.8571
заработная плата;финансовая система;7;29;0.8571
средняя зарплата;потребительский кредит;7;23;0.8571
средняя зарплата;российский рубль;7;30;0.8571
средняя зарплата;строительство;7;38;1.0000
средняя зарплата;российская сторона;7;32;0.8571
средняя зарплата;российский газ;7;31;0.8571
средняя зарплата;российское правительство;7;45;1.0000
средняя зарплата;пояснительная записка;7;34;0.8571
средняя зарплата;уголовная ответственность;7;35;0.8571
средняя зарплата;российский рынок;7;31;0.8571
средняя зарплата;российский бюджет;7;35;0.8571
средняя зарплата;эксперт;7;29;0.8571
средняя зарплата;украинское правительство;7;37;0.8571
средняя зарплата;директор Института;7;28;0.8571
средняя зарплата;аналитическое управление;7;44;0.8571
средняя зарплата;собственное средство;7;36;0.8571
средняя зарплата;российская власть;7;31;0.8571
средняя зарплата;новый закон;7;11;0.8571
средняя зарплата;правительство РФ;7;39;0.8571
средняя зарплата;Российская Федерация;7;30;0.8571
средняя зарплата;дополнительное средство;7;37;0.8571
средняя зарплата;Следственный комитет;7;35;0.8571
средняя зарплата;проект постановления;7;37;0.8571
средняя зарплата;кредитная организация;7;30;0.8571
средняя зарплата;российский банк;7;35;0.8571
средняя зарплата;российский производитель;7;46;1.0000
средняя зарплата;потребительское кредитование;7;26;0.8571
средняя зарплата;правительство;7;42;1.0000
средняя зарплата;официальный представитель;7;45;0.8571
средняя зарплата;совет директоров;7;32;0.8571
средняя зарплата;российское законодательство;7;43;1.0000
средняя зарплата;исполнительный директор;7;42;0.8571
средняя зарплата;российский бизнес;7;32;0.8571
средняя зарплата;финансовая система;7;29;0.8571
чистая прибыль;компания;10;35;0.8000
чистая прибыль;строительство;10;38;0.8000
чистая прибыль;правоохранительный орган;10;31;0.8000
чистая прибыль;российское правительство;10;45;1.0000
чистая прибыль;российская компания;10;39;0.9000
чистая прибыль;пояснительная записка;10;34;0.8000
чистая прибыль;аналитик компании;10;33;0.8000
чистая прибыль;аналитическое управление;10;44;0.9000
чистая прибыль;собственное средство;10;36;0.8000
чистая прибыль;правительство РФ;10;39;0.8000
чистая прибыль;иностранная компания;10;34;0.8000
чистая прибыль;дополнительное средство;10;37;0.8000
чистая прибыль;Следственный комитет;10;35;0.9000
чистая прибыль;проект постановления;10;37;0.8000
чистая прибыль;российский производитель;10;46;0.9000
чистая прибыль;налог на прибыль;10;9;0.9000
чистая прибыль;правительство;10;42;0.9000
чистая прибыль;официальный представитель;10;45;0.9000
чистая прибыль;российское законодательство;10;43;0.9000
чистая прибыль;исполнительная власть;10;33;0.9000
чистая прибыль;исполнительный директор;10;42;0.9000
розничная цена;потребительский кредит;8;23;0.8750
розничная цена;общий объем;8;22;0.8750
розничная цена;российское правительство;8;45;0.8750
розничная цена;российская компания;8;39;0.8750
розничная цена;окончательное решение;8;33;0.8750
розничная цена;уголовная ответственность;8;35;0.8750
розничная цена;генеральный директор;8;31;0.8750
розничная цена;директор Института;8;28;0.8750
розничная цена;аналитическое управление;8;44;1.0000
розничная цена;Следственный комитет;8;35;1.0000
розничная цена;российский банк;8;35;0.8750
розничная цена;российский производитель;8;46;1.0000
розничная цена;потребительское кредитование;8;26;0.8750
розничная цена;правительство;8;42;0.8750
розничная цена;совет директоров;8;32;0.8750
розничная цена;исполнительный директор;8;42;1.0000
крупнейший банк;правоохранительный орган;10;31;0.8000
крупнейший банк;российское правительство;10;45;0.9000
крупнейший банк;российская компания;10;39;0.8000
крупнейший банк;пояснительная записка;10;34;0.9000
крупнейший банк;окончательное решение;10;33;0.8000
крупнейший банк;аналитик компании;10;33;0.8000
крупнейший банк;аналитическое управление;10;44;0.9000
крупнейший банк;собственное средство;10;36;0.8000
крупнейший банк;дополнительное средство;10;37;0.9000
крупнейший банк;Следственный комитет;10;35;1.0000
крупнейший банк;проект постановления;10;37;0.9000
крупнейший банк;кредитная организация;10;30;0.8000
крупнейший банк;российский банк;10;35;0.8000
крупнейший банк;российский производитель;10;46;1.0000
крупнейший банк;официальный представитель;10;45;0.9000
крупнейший банк;исполнительная власть;10;33;0.8000
крупнейший банк;исполнительный директор;10;42;0.9000
крупнейший банк;бюджетное средство;10;18;0.8000
средний бизнес;компания;11;35;0.8182
средний бизнес;розничный бизнес;11;11;0.8182
средний бизнес;бизнес;11;17;1.0000
средний бизнес;российское правительство;11;45;0.8182
средний бизнес;российская компания;11;39;0.9091
средний бизнес;управляющая компания;11;35;0.8182
средний бизнес;российский бюджет;11;35;0.8182
средний бизнес;аналитик компании;11;33;0.9091
средний бизнес;генеральный директор;11;31;0.8182
средний бизнес;аналитическое управление;11;44;0.9091
средний бизнес;собственное средство;11;36;0.8182
средний бизнес;Следственный комитет;11;35;0.8182
средний бизнес;российский производитель;11;46;1.0000
средний бизнес;правительство;11;42;0.8182
средний бизнес;совет директоров;11;32;0.8182
средний бизнес;российское законодательство;11;43;0.8182
средний бизнес;исполнительный директор;11;42;1.0000
Федеральная антимонопольная служба;российское правительство;9;45;1.0000
Федеральная антимонопольная служба;пояснительная записка;9;34;0.8889
Федеральная антимонопольная служба;уголовная ответственность;9;35;0.8889
Федеральная антимонопольная служба;Федеральная налоговая служба;9;15;1.0000
Федеральная антимонопольная служба;Центральный банк;9;25;0.8889
Федеральная антимонопольная служба;социальная сфера;9;20;1.0000
Федеральная антимонопольная служба;аналитическое управление;9;44;1.0000
Федеральная антимонопольная служба;федеральный бюджет;9;21;1.0000
Федеральная антимонопольная служба;правительство РФ;9;39;0.8889
Федеральная антимонопольная служба;дополнительное средство;9;37;0.8889
Федеральная антимонопольная служба;проект постановления;9;37;0.8889
Федеральная антимонопольная служба;российский производитель;9;46;1.0000
Федеральная антимонопольная служба;федеральный закон;9;22;1.0000
Федеральная антимонопольная служба;правительство;9;42;0.8889
Федеральная антимонопольная служба;официальный представитель;9;45;1.0000
Федеральная антимонопольная служба;федеральная целевая программа;9;19;1.0000
Федеральная антимонопольная служба;Совет Федерации;9;16;0.8889
компания;строительство;35;38;0.8000
компания;российское правительство;35;45;0.9429
компания;российская компания;35;39;0.9429
компания;управляющая компания;35;35;0.8857
компания;аналитик компании;35;33;0.8857
компания;украинское правительство;35;37;0.8000
компания;аналитическое управление;35;44;0.9143
компания;правительство РФ;35;39;0.8000
компания;иностранная компания;35;34;0.9429
компания;российский производитель;35;46;0.9429
компания;правительство;35;42;0.8571
компания;официальный представитель;35;45;0.9143
компания;российское законодательство;35;43;0.9143
компания;исполнительный директор;35;42;0.8286
компания;страховая компания;35;30;0.8000
кредитный портфель;правоохранительный орган;11;31;0.9091
кредитный портфель;российское правительство;11;45;0.8182
кредитный портфель;пояснительная записка;11;34;0.9091
кредитный портфель;уголовная ответственность;11;35;0.9091
кредитный портфель;кредит;11;18;1.0000
кредитный портфель;Национальное рейтинговое агентство;11;23;0.8182
кредитный портфель;аналитическое управление;11;44;1.0000
кредитный портфель;собственное средство;11;36;1.0000
кредитный портфель;дополнительное средство;11;37;0.9091
кредитный портфель;Следственный комитет;11;35;0.8182
кредитный портфель;кредитная организация;11;30;0.9091
кредитный портфель;российский производитель;11;46;0.8182
кредитный портфель;официальный представитель;11;45;0.8182
кредитный портфель;совет директоров;11;32;0.8182
кредитный портфель;исполнительный директор;11;42;0.9091
кредитный портфель;финансовая система;11;29;0.8182
пенсионный возраст;строительство;8;38;1.0000
пенсионный возраст;российское правительство;8;45;1.0000
пенсионный возраст;украинское правительство;8;37;0.8750
пенсионный возраст;аналитическое управление;8;44;1.0000
пенсионный возраст;правительство РФ;8;39;1.0000
пенсионный возраст;дополнительное средство;8;37;0.8750
пенсионный возраст;проект постановления;8;37;1.0000
пенсионный возраст;российский производитель;8;46;1.0000
пенсионный возраст;правительство;8;42;1.0000
пенсионный возраст;официальный представитель;8;45;1.0000
пенсионный возраст;российское законодательство;8;43;1.0000
пенсионный возраст;исполнительный директор;8;42;0.8750
российский рубль;строительство;30;38;0.8000
российский рубль;российская сторона;30;32;0.9667
российский рубль;российский газ;30;31;1.0000
российский рубль;российская валюта;30;27;0.8333
российский рубль;российское правительство;30;45;0.9667
российский рубль;российская компания;30;39;0.9333
российский рубль;российский рынок;30;31;0.9333
российский рубль;российский бюджет;30;35;0.9333
российский рубль;российская экономика;30;30;0.8333
российский рубль;украинское правительство;30;37;0.8333
российский рубль;аналитическое управление;30;44;0.8333
российский рубль;российская власть;30;31;0.9667
российский рубль;Российская Федерация;30;30;0.9000
российский рубль;российский банк;30;35;1.0000
российский рубль;российский производитель;30;46;1.0000
российский рубль;правительство;30;42;0.8667
российский рубль;официальный представитель;30;45;0.9000
российский рубль;российское законодательство;30;43;0.9667
российский рубль;исполнительный директор;30;42;0.8333
российский рубль;российский бизнес;30;32;0.9333
данный вопрос;компания;12;35;0.8333
данный вопрос;строительство;12;38;0.8333
данный вопрос;российское правительство;12;45;0.9167
данный вопрос;российская компания;12;39;0.8333
данный вопрос;управляющая компания;12;35;0.8333
данный вопрос;экономическая ситуация;12;32;1.0000
данный вопрос;российский бюджет;12;35;0.8333
данный вопрос;экономический рост;12;30;0.9167
данный вопрос;украинское правительство;12;37;0.9167
данный вопрос;экономическая политика;12;27;0.8333
данный вопрос;аналитическое управление;12;44;0.9167
данный вопрос;правительство РФ;12;39;0.8333
данный вопрос;иностранная компания;12;34;0.8333
данный вопрос;Следственный комитет;12;35;0.8333
данный вопрос;проект постановления;12;37;0.8333
данный вопрос;российский производитель;12;46;1.0000
данный вопрос;правительство;12;42;0.8333
данный вопрос;официальный представитель;12;45;0.8333
данный вопрос;российское законодательство;12;43;0.9167
данный вопрос;исполнительный директор;12;42;0.8333
денежно-кредитная политика;денежное средство;6;17;0.8333
денежно-кредитная политика;правоохранительный орган;6;31;0.8333
денежно-кредитная политика;пояснительная записка;6;34;0.8333
денежно-кредитная политика;окончательное решение;6;33;1.0000
денежно-кредитная политика;аналитик компании;6;33;0.8333
денежно-кредитная политика;кредит;6;18;0.8333
денежно-кредитная политика;директор департамента;6;30;0.8333
денежно-кредитная политика;генеральный директор;6;31;0.8333
денежно-кредитная политика;аналитическое управление;6;44;1.0000
денежно-кредитная политика;собственное средство;6;36;1.0000
денежно-кредитная политика;дополнительное средство;6;37;1.0000
денежно-кредитная политика;Следственный комитет;6;35;1.0000
денежно-кредитная политика;потребительское кредитование;6;26;0.8333
денежно-кредитная политика;официальный представитель;6;45;0.8333
денежно-кредитная политика;совет директоров;6;32;0.8333
денежно-кредитная политика;исполнительная власть;6;33;0.8333
денежно-кредитная политика;исполнительный директор;6;42;1.0000
денежно-кредитная политика;бюджетное средство;6;18;0.8333
банковская гарантия;банковский сектор;6;18;0.8333
банковская гарантия;банковская система;6;14;0.8333
банковская гарантия;российская сторона;6;32;0.8333
банковская гарантия;российская валюта;6;27;0.8333
банковская гарантия;правоохранительный орган;6;31;1.0000
банковская гарантия;российское правительство;6;45;0.8333
банковская гарантия;российская компания;6;39;0.8333
банковская гарантия;пояснительная записка;6;34;0.8333
банковская гарантия;окончательное решение;6;33;1.0000
банковская гарантия;уголовная ответственность;6;35;1.0000
банковская гарантия;управляющая компания;6;35;0.8333
банковская гарантия;экономическая ситуация;6;32;0.8333
банковская гарантия;начало года;6;25;0.8333
банковская гарантия;российский рынок;6;31;0.8333
банковская гарантия;директор департамента;6;30;0.8333
банковская гарантия;Национальное рейтинговое агентство;6;23;0.8333
банковская гарантия;генеральный директор;6;31;0.8333
банковская гарантия;Банк России;6;22;0.8333
банковская гарантия;Центральный банк;6;25;0.8333
банковская гарантия;банк России;6;22;0.8333
банковская гарантия;аналитическое управление;6;44;1.0000
банковская гарантия;собственное средство;6;36;0.8333
банковская гарантия;Российская Федерация;6;30;0.8333
банковская гарантия;дополнительное средство;6;37;1.0000
банковская гарантия;Следственный комитет;6;35;0.8333
банковская гарантия;кредитная организация;6;30;0.8333
банковская гарантия;национальная платежная система;6;20;0.8333
банковская гарантия;российский банк;6;35;0.8333
банковская гарантия;российский производитель;6;46;0.8333
банковская гарантия;официальный представитель;6;45;0.8333
банковская гарантия;совет директоров;6;32;0.8333
банковская гарантия;исполнительная власть;6;33;0.8333
банковская гарантия;исполнительный директор;6;42;0.8333
банковская гарантия;финансовая система;6;29;0.8333
банковская гарантия;страховая компания;6;30;0.8333
финансовый рынок;российское правительство;26;45;0.8846
финансовый рынок;управляющая компания;26;35;0.8462
финансовый рынок;аналитическое управление;26;44;0.9615
финансовый рынок;национальная экономика;26;34;0.8077
финансовый рынок;финансовая помощь;26;24;0.8846
финансовый рынок;дополнительное средство;26;37;0.8077
финансовый рынок;министр финансов;26;29;0.9615
финансовый рынок;российский производитель;26;46;0.9231
финансовый рынок;правительство;26;42;0.8077
финансовый рынок;официальный представитель;26;45;0.9231
финансовый рынок;российское законодательство;26;43;0.8462
финансовый рынок;исполнительный директор;26;42;0.8077
финансовый рынок;финансовая система;26;29;0.9615
негосударственный пенсионный фонд;строительство;14;38;0.9286
негосударственный пенсионный фонд;российское правительство;14;45;1.0000
негосударственный пенсионный фонд;российская компания;14;39;0.8571
негосударственный пенсионный фонд;управляющая компания;14;35;0.8571
негосударственный пенсионный фонд;законопроект;14;30;0.8571
негосударственный пенсионный фонд;глава государства;14;13;0.9286
негосударственный пенсионный фонд;аналитическое управление;14;44;1.0000
негосударственный пенсионный фонд;собственное средство;14;36;0.9286
негосударственный пенсионный фонд;правительство РФ;14;39;0.9286
негосударственный пенсионный фонд;дополнительное средство;14;37;0.9286
негосударственный пенсионный фонд;проект постановления;14;37;0.9286
негосударственный пенсионный фонд;российский производитель;14;46;1.0000
негосударственный пенсионный фонд;правительство;14;42;0.9286
негосударственный пенсионный фонд;официальный представитель;14;45;1.0000
негосударственный пенсионный фонд;российское законодательство;14;43;0.9286
негосударственный пенсионный фонд;исполнительный директор;14;42;0.8571
Госдума;строительство;19;38;0.9474
Госдума;российское правительство;19;45;1.0000
Госдума;уголовная ответственность;19;35;0.8947
Госдума;управляющая компания;19;35;0.8421
Госдума;законопроект;19;30;0.8947
Госдума;украинское правительство;19;37;0.8947
Госдума;аналитическое управление;19;44;0.9474
Госдума;собственное средство;19;36;0.8421
Госдума;правительство РФ;19;39;1.0000
Госдума;комитет Госдумы;19;18;0.8947
Госдума;проект постановления;19;37;0.8947
Госдума;российский производитель;19;46;0.8947
Госдума;правительство;19;42;1.0000
Госдума;официальный представитель;19;45;1.0000
Госдума;российское законодательство;19;43;1.0000
Госдума;исполнительный директор;19;42;0.8947
украинская сторона;компания;13;35;0.8462
украинская сторона;российский рубль;13;30;0.8462
украинская сторона;строительство;13;38;0.8462
украинская сторона;российская сторона;13;32;0.9231
украинская сторона;российский газ;13;31;0.8462
украинская сторона;российская валюта;13;27;0.8462
украинская сторона;российское правительство;13;45;1.0000
украинская сторона;российская компания;13;39;1.0000
украинская сторона;украинский кризис;13;11;0.8462
украинская сторона;российский рынок;13;31;0.9231
украинская сторона;российский бюджет;13;35;1.0000
украинская сторона;российская экономика;13;30;0.9231
украинская сторона;Украина;13;12;0.8462
украинская сторона;украинское правительство;13;37;1.0000
украинская сторона;аналитическое управление;13;44;0.9231
украинская сторона;российская власть;13;31;0.8462
украинская сторона;правительство РФ;13;39;0.8462
украинская сторона;Российская Федерация;13;30;0.9231
украинская сторона;иностранная компания;13;34;0.8462
украинская сторона;российский банк;13;35;0.8462
украинская сторона;российский производитель;13;46;1.0000
украинская сторона;правительство;13;42;0.9231
украинская сторона;официальный представитель;13;45;0.9231
украинская сторона;российское законодательство;13;43;1.0000
украинская сторона;российский бизнес;13;32;0.9231
депутат Госдумы;Госдума;12;19;1.0000
депутат Госдумы;строительство;12;38;1.0000
депутат Госдумы;российское правительство;12;45;1.0000
депутат Госдумы;пояснительная записка;12;34;0.8333
депутат Госдумы;уголовная ответственность;12;35;0.9167
депутат Госдумы;российский бюджет;12;35;0.8333
депутат Госдумы;законопроект;12;30;0.9167
депутат Госдумы;украинское правительство;12;37;0.9167
депутат Госдумы;аналитическое управление;12;44;0.9167
депутат Госдумы;правительство РФ;12;39;1.0000
депутат Госдумы;комитет Госдумы;12;18;1.0000
депутат Госдумы;Следственный комитет;12;35;0.8333
депутат Госдумы;проект постановления;12;37;1.0000
депутат Госдумы;российский производитель;12;46;1.0000
депутат Госдумы;правительство;12;42;1.0000
депутат Госдумы;официальный представитель;12;45;1.0000
депутат Госдумы;российское законодательство;12;43;1.0000
депутат Госдумы;исполнительный директор;12;42;0.9167
строительство;российское правительство;38;45;1.0000
строительство;российская компания;38;39;0.8421
строительство;украинское правительство;38;37;0.8947
строительство;аналитическое управление;38;44;0.8947
строительство;правительство РФ;38;39;0.9737
строительство;проект постановления;38;37;0.8421
строительство;российский производитель;38;46;0.9474
строительство;правительство;38;42;1.0000
строительство;официальный представитель;38;45;0.9737
строительство;российское законодательство;38;43;0.9737
строительство;исполнительный директор;38;42;0.8421
розничный бизнес;средний бизнес;11;11;0.8182
розничный бизнес;компания;11;35;0.8182
розничный бизнес;бизнес;11;17;1.0000
розничный бизнес;российское правительство;11;45;0.8182
розничный бизнес;российская компания;11;39;0.9091
розничный бизнес;управляющая компания;11;35;0.8182
розничный бизнес;аналитик компании;11;33;0.9091
розничный бизнес;директор департамента;11;30;0.8182
розничный бизнес;генеральный директор;11;31;0.8182
розничный бизнес;аналитическое управление;11;44;0.9091
розничный бизнес;собственное средство;11;36;0.8182
розничный бизнес;Следственный комитет;11;35;0.8182
розничный бизнес;российский производитель;11;46;1.0000
розничный бизнес;правительство;11;42;0.8182
розничный бизнес;совет директоров;11;32;0.8182
розничный бизнес;исполнительный директор;11;42;0.9091
налоговая нагрузка;компания;8;35;0.8750
налоговая нагрузка;строительство;8;38;0.8750
налоговая нагрузка;российское правительство;8;45;1.0000
налоговая нагрузка;мировая экономика;8;24;0.8750
налоговая нагрузка;уголовная ответственность;8;35;1.0000
налоговая нагрузка;управляющая компания;8;35;0.8750
налоговая нагрузка;экономическая ситуация;8;32;1.0000
налоговая нагрузка;российский бюджет;8;35;0.8750
налоговая нагрузка;законопроект;8;30;0.8750
налоговая нагрузка;экономический рост;8;30;0.8750
налоговая нагрузка;аналитик компании;8;33;0.8750
налоговая нагрузка;украинское правительство;8;37;1.0000
налоговая нагрузка;заместитель министра;8;29;0.8750
налоговая нагрузка;экономическая политика;8;27;0.8750
налоговая нагрузка;аналитическое управление;8;44;1.0000
налоговая нагрузка;собственное средство;8;36;0.8750
налоговая нагрузка;министр;8;26;0.8750
налоговая нагрузка;социальная норма;8;22;0.8750
налоговая нагрузка;правительство РФ;8;39;0.8750
налоговая нагрузка;финансовая помощь;8;24;0.8750
налоговая нагрузка;иностранная компания;8;34;0.8750
налоговая нагрузка;дополнительное средство;8;37;0.8750
налоговая нагрузка;Следственный комитет;8;35;1.0000
налоговая нагрузка;проект постановления;8;37;0.8750
налоговая нагрузка;кредитная организация;8;30;0.8750
налоговая нагрузка;министр финансов;8;29;0.8750
налоговая нагрузка;российский производитель;8;46;0.8750
налоговая нагрузка;потребительское кредитование;8;26;0.8750
налоговая нагрузка;правительство;8;42;1.0000
налоговая нагрузка;официальный представитель;8;45;1.0000
налоговая нагрузка;экономическое развитие;8;24;0.8750
налоговая нагрузка;социально-экономическое развитие;8;27;1.0000
налоговая нагрузка;новый проект;8;24;0.8750
налоговая нагрузка;российское законодательство;8;43;1.0000
налоговая нагрузка;исполнительная власть;8;33;0.8750
налоговая нагрузка;Общественная палата;8;27;0.8750
налоговая нагрузка;исполнительный директор;8;42;1.0000
налоговая нагрузка;финансовая система;8;29;0.8750
европейская страна;российский рубль;9;30;0.8889
европейская страна;строительство;9;38;0.8889
европейская страна;российская сторона;9;32;0.8889
европейская страна;российский газ;9;31;0.8889
европейская страна;российское правительство;9;45;1.0000
европейская страна;российская компания;9;39;0.8889
европейская страна;экономическая ситуация;9;32;0.8889
европейская страна;российский рынок;9;31;0.8889
