concept1;concept2;size of concept1;size of concept2;confidence
розничная цена;аналитическое управление;8;32;1.0000
розничная цена;российский банк;8;29;0.8750
розничная цена;официальный представитель;8;33;0.8750
розничная цена;совет директоров;8;23;1.0000
розничная цена;исполнительный директор;8;29;1.0000
крупнейший банк;банковский сектор;7;12;0.8571
крупнейший банк;компания;7;27;0.8571
крупнейший банк;российское правительство;7;28;0.8571
крупнейший банк;российская компания;7;29;0.8571
крупнейший банк;окончательное решение;7;17;1.0000
крупнейший банк;уголовная ответственность;7;30;0.8571
крупнейший банк;управляющая компания;7;23;0.8571
крупнейший банк;коммерческий банк;7;16;0.8571
крупнейший банк;аналитическое управление;7;32;0.8571
крупнейший банк;иностранная компания;7;26;0.8571
крупнейший банк;дополнительное средство;7;31;0.8571
крупнейший банк;российский банк;7;29;0.8571
крупнейший банк;крупная компания;7;19;0.8571
крупнейший банк;правительство;7;29;0.8571
крупнейший банк;официальный представитель;7;33;1.0000
крупнейший банк;российское законодательство;7;27;0.8571
крупнейший банк;исполнительный директор;7;29;0.8571
крупнейший банк;страховая компания;7;21;0.8571
средний бизнес;компания;9;27;1.0000
средний бизнес;российский рубль;9;25;1.0000
средний бизнес;строительство;9;25;1.0000
средний бизнес;российская сторона;9;25;0.8889
средний бизнес;бизнес;9;17;1.0000
средний бизнес;российский газ;9;26;1.0000
средний бизнес;российская валюта;9;25;1.0000
средний бизнес;российское правительство;9;28;1.0000
средний бизнес;российская компания;9;29;1.0000
средний бизнес;уголовная ответственность;9;30;0.8889
средний бизнес;управляющая компания;9;23;0.8889
средний бизнес;российский рынок;9;26;1.0000
средний бизнес;российский бюджет;9;26;1.0000
средний бизнес;российская экономика;9;25;0.8889
средний бизнес;аналитик компании;9;24;1.0000
средний бизнес;украинское правительство;9;26;0.8889
средний бизнес;аналитическое управление;9;32;1.0000
средний бизнес;российская власть;9;25;1.0000
средний бизнес;правительство РФ;9;27;1.0000
средний бизнес;Российская Федерация;9;26;1.0000
средний бизнес;иностранная компания;9;26;1.0000
средний бизнес;проект постановления;9;27;0.8889
средний бизнес;российский банк;9;29;1.0000
средний бизнес;российский производитель;9;29;1.0000
средний бизнес;правительство;9;29;1.0000
средний бизнес;официальный представитель;9;33;1.0000
средний бизнес;российское законодательство;9;27;1.0000
средний бизнес;российский бизнес;9;25;1.0000
компания;российское правительство;27;28;0.8148
компания;российская компания;27;29;0.9630
компания;уголовная ответственность;27;30;0.8148
компания;управляющая компания;27;23;0.8519
компания;российский бюджет;27;26;0.8148
компания;аналитик компании;27;24;0.8519
компания;аналитическое управление;27;32;0.8519
компания;правительство РФ;27;27;0.8148
компания;иностранная компания;27;26;0.9259
компания;дополнительное средство;27;31;0.8148
компания;российский банк;27;29;0.8148
компания;российский производитель;27;29;0.8519
компания;правительство;27;29;0.8519
компания;официальный представитель;27;33;0.9630
компания;российское законодательство;27;27;0.8148
компания;исполнительный директор;27;29;0.8148
кредитный портфель;банковский сектор;7;12;0.8571
кредитный портфель;финансовый рынок;7;11;0.8571
кредитный портфель;национальная валюта;7;21;0.8571
кредитный портфель;уголовная ответственность;7;30;1.0000
кредитный портфель;кредит;7;13;1.0000
кредитный портфель;Национальное рейтинговое агентство;7;22;1.0000
кредитный портфель;генеральный директор;7;24;1.0000
кредитный портфель;директор Института;7;21;0.8571
кредитный портфель;Центральный банк;7;19;0.8571
кредитный портфель;аналитическое управление;7;32;1.0000
кредитный портфель;национальная экономика;7;22;1.0000
кредитный портфель;финансовая помощь;7;12;1.0000
кредитный портфель;дополнительное средство;7;31;0.8571
кредитный портфель;кредитная организация;7;21;1.0000
кредитный портфель;национальная платежная система;7;19;0.8571
кредитный портфель;министр финансов;7;16;1.0000
кредитный портфель;потребительское кредитование;7;16;1.0000
кредитный портфель;совет директоров;7;23;0.8571
кредитный портфель;исполнительный директор;7;29;1.0000
российский рубль;компания;25;27;0.8400
российский рубль;строительство;25;25;0.8000
российский рубль;российская сторона;25;25;0.9600
российский рубль;российский газ;25;26;1.0000
российский рубль;российская валюта;25;25;0.9600
российский рубль;российское правительство;25;28;0.9600
российский рубль;российская компания;25;29;0.9600
российский рубль;российский рынок;25;26;1.0000
российский рубль;российский бюджет;25;26;1.0000
российский рубль;российская экономика;25;25;0.9200
российский рубль;аналитик компании;25;24;0.8000
российский рубль;украинское правительство;25;26;0.8400
российский рубль;аналитическое управление;25;32;0.8400
российский рубль;российская власть;25;25;0.9600
российский рубль;правительство РФ;25;27;0.8400
российский рубль;Российская Федерация;25;26;0.9600
российский рубль;иностранная компания;25;26;0.8000
российский рубль;дополнительное средство;25;31;0.8400
российский рубль;проект постановления;25;27;0.8000
российский рубль;российский банк;25;29;1.0000
российский рубль;российский производитель;25;29;1.0000
российский рубль;правительство;25;29;0.9200
российский рубль;официальный представитель;25;33;1.0000
российский рубль;российское законодательство;25;27;0.9200
российский рубль;исполнительный директор;25;29;0.8000
российский рубль;российский бизнес;25;25;1.0000
данный вопрос;строительство;9;25;0.8889
данный вопрос;российское правительство;9;28;0.8889
данный вопрос;российская компания;9;29;0.8889
данный вопрос;украинское правительство;9;26;1.0000
данный вопрос;аналитическое управление;9;32;0.8889
данный вопрос;правительство РФ;9;27;1.0000
данный вопрос;дополнительное средство;9;31;1.0000
данный вопрос;производство;9;19;0.8889
данный вопрос;российский производитель;9;29;1.0000
данный вопрос;правительство;9;29;1.0000
данный вопрос;официальный представитель;9;33;1.0000
данный вопрос;российское законодательство;9;27;0.8889
данный вопрос;исполнительный директор;9;29;0.8889
финансовый рынок;национальная валюта;11;21;0.9091
финансовый рынок;уголовная ответственность;11;30;0.9091
финансовый рынок;эксперт;11;20;0.8182
финансовый рынок;Национальное рейтинговое агентство;11;22;1.0000
финансовый рынок;генеральный директор;11;24;0.8182
финансовый рынок;директор Института;11;21;0.8182
финансовый рынок;Центральный банк;11;19;0.8182
финансовый рынок;аналитическое управление;11;32;0.9091
финансовый рынок;национальная экономика;11;22;0.9091
финансовый рынок;финансовая помощь;11;12;1.0000
финансовый рынок;дополнительное средство;11;31;0.8182
финансовый рынок;проект постановления;11;27;0.8182
финансовый рынок;кредитная организация;11;21;0.8182
финансовый рынок;национальная платежная система;11;19;0.8182
финансовый рынок;министр финансов;11;16;1.0000
финансовый рынок;официальный представитель;11;33;0.8182
финансовый рынок;исполнительный директор;11;29;0.8182
финансовый рынок;финансовая система;11;12;0.9091
негосударственный пенсионный фонд;строительство;18;25;0.8333
негосударственный пенсионный фонд;российский газ;18;26;0.8333
негосударственный пенсионный фонд;российское правительство;18;28;0.9444
негосударственный пенсионный фонд;российская компания;18;29;0.8333
негосударственный пенсионный фонд;уголовная ответственность;18;30;0.8889
негосударственный пенсионный фонд;российский рынок;18;26;0.8333
негосударственный пенсионный фонд;российская экономика;18;25;0.8333
негосударственный пенсионный фонд;украинское правительство;18;26;0.8889
негосударственный пенсионный фонд;глава государства;18;17;0.9444
негосударственный пенсионный фонд;аналитическое управление;18;32;0.9444
негосударственный пенсионный фонд;российская власть;18;25;0.8333
негосударственный пенсионный фонд;правительство РФ;18;27;0.8889
негосударственный пенсионный фонд;Российская Федерация;18;26;0.8333
негосударственный пенсионный фонд;дополнительное средство;18;31;0.9444
негосударственный пенсионный фонд;российский банк;18;29;0.9444
негосударственный пенсионный фонд;российский производитель;18;29;0.8889
негосударственный пенсионный фонд;правительство;18;29;0.9444
негосударственный пенсионный фонд;официальный представитель;18;33;1.0000
негосударственный пенсионный фонд;российское законодательство;18;27;0.9444
Госдума;компания;7;27;0.8571
Госдума;российский рубль;7;25;0.8571
Госдума;депутат Госдумы;7;7;1.0000
Госдума;строительство;7;25;1.0000
Госдума;российская сторона;7;25;0.8571
Госдума;российский газ;7;26;0.8571
Госдума;российская валюта;7;25;0.8571
Госдума;российское правительство;7;28;1.0000
Госдума;российская компания;7;29;1.0000
Госдума;уголовная ответственность;7;30;0.8571
Госдума;управляющая компания;7;23;0.8571
Госдума;депутат;7;7;1.0000
Госдума;российский рынок;7;26;0.8571
Госдума;российский бюджет;7;26;0.8571
Госдума;законопроект;7;15;1.0000
Госдума;аналитик компании;7;24;0.8571
Госдума;украинское правительство;7;26;1.0000
Госдума;собственное средство;7;24;0.8571
Госдума;Гражданский кодекс;7;12;0.8571
Госдума;правительство РФ;7;27;1.0000
Госдума;дополнительное средство;7;31;0.8571
Госдума;комитет Госдумы;7;8;1.0000
Госдума;Следственный комитет;7;20;0.8571
Госдума;проект постановления;7;27;1.0000
Госдума;российский банк;7;29;0.8571
Госдума;российский производитель;7;29;0.8571
Госдума;правительство;7;29;1.0000
Госдума;официальный представитель;7;33;1.0000
Госдума;российское законодательство;7;27;1.0000
Госдума;российский бизнес;7;25;0.8571
Госдума;бюджетное средство;7;14;0.8571
Госдума;страховая компания;7;21;0.8571
украинская сторона;компания;6;27;0.8333
украинская сторона;российский рубль;6;25;0.8333
украинская сторона;европейская страна;6;10;0.8333
украинская сторона;российская сторона;6;25;0.8333
украинская сторона;российский газ;6;26;0.8333
украинская сторона;российское правительство;6;28;0.8333
украинская сторона;российская компания;6;29;1.0000
украинская сторона;российский рынок;6;26;0.8333
украинская сторона;российский бюджет;6;26;0.8333
украинская сторона;российская экономика;6;25;0.8333
украинская сторона;аналитик компании;6;24;0.8333
украинская сторона;директор департамента;6;18;0.8333
украинская сторона;генеральный директор;6;24;0.8333
украинская сторона;украинское правительство;6;26;0.8333
украинская сторона;Банк России;6;13;0.8333
украинская сторона;директор Института;6;21;0.8333
украинская сторона;банк России;6;13;0.8333
украинская сторона;аналитическое управление;6;32;0.8333
украинская сторона;российская власть;6;25;0.8333
украинская сторона;Российская Федерация;6;26;0.8333
украинская сторона;иностранная компания;6;26;0.8333
украинская сторона;российский банк;6;29;0.8333
украинская сторона;российский производитель;6;29;0.8333
украинская сторона;официальный представитель;6;33;0.8333
украинская сторона;совет директоров;6;23;0.8333
украинская сторона;исполнительный директор;6;29;0.8333
украинская сторона;российский бизнес;6;25;0.8333
депутат Госдумы;компания;7;27;0.8571
депутат Госдумы;российский рубль;7;25;0.8571
депутат Госдумы;Госдума;7;7;1.0000
депутат Госдумы;строительство;7;25;1.0000
депутат Госдумы;российская сторона;7;25;0.8571
депутат Госдумы;российский газ;7;26;0.8571
депутат Госдумы;российская валюта;7;25;0.8571
депутат Госдумы;российское правительство;7;28;1.0000
депутат Госдумы;российская компания;7;29;1.0000
депутат Госдумы;уголовная ответственность;7;30;0.8571
депутат Госдумы;управляющая компания;7;23;0.8571
депутат Госдумы;депутат;7;7;1.0000
депутат Госдумы;российский рынок;7;26;0.8571
депутат Госдумы;российский бюджет;7;26;0.8571
депутат Госдумы;законопроект;7;15;1.0000
депутат Госдумы;аналитик компании;7;24;0.8571
депутат Госдумы;украинское правительство;7;26;1.0000
депутат Госдумы;собственное средство;7;24;0.8571
депутат Госдумы;Гражданский кодекс;7;12;0.8571
депутат Госдумы;правительство РФ;7;27;1.0000
депутат Госдумы;дополнительное средство;7;31;0.8571
депутат Госдумы;комитет Госдумы;7;8;1.0000
депутат Госдумы;Следственный комитет;7;20;0.8571
депутат Госдумы;проект постановления;7;27;1.0000
депутат Госдумы;российский банк;7;29;0.8571
депутат Госдумы;российский производитель;7;29;0.8571
депутат Госдумы;правительство;7;29;1.0000
депутат Госдумы;официальный представитель;7;33;1.0000
депутат Госдумы;российское законодательство;7;27;1.0000
депутат Госдумы;российский бизнес;7;25;0.8571
депутат Госдумы;бюджетное средство;7;14;0.8571
депутат Госдумы;страховая компания;7;21;0.8571
строительство;компания;25;27;0.8000
строительство;российский рубль;25;25;0.8000
строительство;российская сторона;25;25;0.8000
строительство;российский газ;25;26;0.8400
строительство;российская валюта;25;25;0.8000
строительство;российское правительство;25;28;0.9600
строительство;российская компания;25;29;0.8800
строительство;уголовная ответственность;25;30;0.8000
строительство;российский рынок;25;26;0.8400
строительство;российский бюджет;25;26;0.8400
строительство;российская экономика;25;25;0.8400
строительство;украинское правительство;25;26;0.9200
строительство;аналитическое управление;25;32;0.8800
строительство;российская власть;25;25;0.8000
строительство;правительство РФ;25;27;1.0000
строительство;Российская Федерация;25;26;0.8000
строительство;иностранная компания;25;26;0.8000
строительство;дополнительное средство;25;31;0.8800
строительство;проект постановления;25;27;0.8000
строительство;российский банк;25;29;0.8800
строительство;российский производитель;25;29;0.9200
строительство;правительство;25;29;1.0000
строительство;официальный представитель;25;33;0.9600
строительство;российское законодательство;25;27;0.9600
строительство;российский бизнес;25;25;0.8000
розничный бизнес;аналитическое управление;9;32;1.0000
розничный бизнес;официальный представитель;9;33;0.8889
рост цен;компания;6;27;0.8333
рост цен;российский рубль;6;25;0.8333
рост цен;российская сторона;6;25;0.8333
рост цен;российский газ;6;26;0.8333
рост цен;российская валюта;6;25;0.8333
рост цен;российское правительство;6;28;0.8333
рост цен;российская компания;6;29;1.0000
рост цен;управляющая компания;6;23;0.8333
рост цен;российский рынок;6;26;0.8333
рост цен;российский бюджет;6;26;0.8333
рост цен;российская экономика;6;25;0.8333
рост цен;аналитик компании;6;24;0.8333
рост цен;эксперт;6;20;0.8333
рост цен;Александр Новак;6;14;0.8333
рост цен;украинское правительство;6;26;1.0000
рост цен;аналитическое управление;6;32;0.8333
рост цен;правительство РФ;6;27;0.8333
рост цен;дополнительное средство;6;31;0.8333
рост цен;проект постановления;6;27;0.8333
рост цен;производство;6;19;0.8333
рост цен;российский банк;6;29;0.8333
рост цен;промышленное производство;6;18;0.8333
рост цен;российский производитель;6;29;1.0000
рост цен;правительство;6;29;0.8333
рост цен;официальный представитель;6;33;1.0000
рост цен;исполнительный директор;6;29;1.0000
рост цен;российский бизнес;6;25;0.8333
рост цен;страховая компания;6;21;1.0000
европейская страна;компания;10;27;0.8000
европейская страна;российский рубль;10;25;0.9000
европейская страна;строительство;10;25;0.8000
европейская страна;российская сторона;10;25;0.8000
европейская страна;российский газ;10;26;0.9000
европейская страна;российская валюта;10;25;0.8000
европейская страна;российское правительство;10;28;1.0000
европейская страна;российская компания;10;29;0.9000
европейская страна;иностранный инвестор;10;20;0.8000
европейская страна;российский рынок;10;26;0.9000
европейская страна;российский бюджет;10;26;0.9000
европейская страна;российская экономика;10;25;1.0000
европейская страна;аналитик компании;10;24;0.9000
европейская страна;генеральный директор;10;24;0.8000
европейская страна;украинское правительство;10;26;1.0000
европейская страна;заместитель министра;10;20;0.9000
европейская страна;директор Института;10;21;0.8000
европейская страна;аналитическое управление;10;32;1.0000
европейская страна;российская власть;10;25;0.8000
европейская страна;правительство РФ;10;27;0.9000
европейская страна;Российская Федерация;10;26;0.8000
европейская страна;иностранная компания;10;26;0.9000
европейская страна;дополнительное средство;10;31;0.8000
европейская страна;производство;10;19;0.8000
европейская страна;российский банк;10;29;1.0000
европейская страна;промышленное производство;10;18;0.8000
европейская страна;российский производитель;10;29;1.0000
европейская страна;крупная компания;10;19;0.8000
европейская страна;правительство;10;29;0.9000
европейская страна;официальный представитель;10;33;1.0000
европейская страна;экономическое развитие;10;22;0.9000
европейская страна;социально-экономическое развитие;10;24;0.9000
европейская страна;российское законодательство;10;27;0.9000
европейская страна;исполнительный директор;10;29;0.9000
европейская страна;российский бизнес;10;25;0.9000
главный образ;компания;6;27;0.8333
главный образ;строительство;6;25;0.8333
главный образ;правоохранительный орган;6;18;0.8333
главный образ;российское правительство;6;28;0.8333
главный образ;российская компания;6;29;0.8333
главный образ;уголовная ответственность;6;30;0.8333
главный образ;экономическая ситуация;6;18;0.8333
главный образ;начало года;6;16;0.8333
главный образ;российский бюджет;6;26;0.8333
главный образ;аналитик компании;6;24;0.8333
главный образ;президент России;6;20;0.8333
главный образ;аналитическое управление;6;32;0.8333
главный образ;собственное средство;6;24;0.8333
главный образ;правительство РФ;6;27;0.8333
главный образ;Российская Федерация;6;26;0.8333
главный образ;дополнительное средство;6;31;1.0000
главный образ;Следственный комитет;6;20;0.8333
главный образ;российский производитель;6;29;0.8333
главный образ;правительство;6;29;0.8333
главный образ;официальный представитель;6;33;1.0000
главный образ;значительная часть;6;21;0.8333
главный образ;социально-экономическое развитие;6;24;0.8333
главный образ;российское законодательство;6;27;0.8333
главный образ;Общественная палата;6;18;1.0000
чрезвычайная ситуация;компания;7;27;1.0000
чрезвычайная ситуация;российский рубль;7;25;1.0000
чрезвычайная ситуация;строительство;7;25;1.0000
чрезвычайная ситуация;российская сторона;7;25;0.8571
чрезвычайная ситуация;консалтинговая компания;7;10;0.8571
чрезвычайная ситуация;российский газ;7;26;1.0000
чрезвычайная ситуация;российская валюта;7;25;1.0000
чрезвычайная ситуация;российское правительство;7;28;1.0000
чрезвычайная ситуация;российская компания;7;29;1.0000
чрезвычайная ситуация;американская компания;7;13;0.8571
чрезвычайная ситуация;иностранный инвестор;7;20;1.0000
чрезвычайная ситуация;уголовная ответственность;7;30;0.8571
чрезвычайная ситуация;управляющая компания;7;23;1.0000
чрезвычайная ситуация;экономическая ситуация;7;18;1.0000
чрезвычайная ситуация;российский рынок;7;26;1.0000
чрезвычайная ситуация;российский бюджет;7;26;1.0000
чрезвычайная ситуация;российская экономика;7;25;0.8571
чрезвычайная ситуация;аналитик компании;7;24;1.0000
чрезвычайная ситуация;генеральный директор;7;24;0.8571
чрезвычайная ситуация;украинское правительство;7;26;1.0000
чрезвычайная ситуация;аналитическое управление;7;32;1.0000
чрезвычайная ситуация;собственное средство;7;24;0.8571
чрезвычайная ситуация;министр;7;17;0.8571
чрезвычайная ситуация;российская власть;7;25;1.0000
чрезвычайная ситуация;правительство РФ;7;27;1.0000
чрезвычайная ситуация;Российская Федерация;7;26;1.0000
чрезвычайная ситуация;иностранная компания;7;26;1.0000
чрезвычайная ситуация;дополнительное средство;7;31;1.0000
чрезвычайная ситуация;проект постановления;7;27;0.8571
чрезвычайная ситуация;кредитная организация;7;21;0.8571
чрезвычайная ситуация;производство;7;19;0.8571
чрезвычайная ситуация;российский банк;7;29;1.0000
чрезвычайная ситуация;промышленное производство;7;18;0.8571
чрезвычайная ситуация;российский производитель;7;29;1.0000
чрезвычайная ситуация;правительство;7;29;1.0000
чрезвычайная ситуация;официальный представитель;7;33;1.0000
чрезвычайная ситуация;российское законодательство;7;27;1.0000
чрезвычайная ситуация;исполнительная власть;7;19;0.8571
чрезвычайная ситуация;исполнительный директор;7;29;1.0000
чрезвычайная ситуация;российский бизнес;7;25;1.0000
чрезвычайная ситуация;страховая компания;7;21;0.8571
противный случай;компания;6;27;0.8333
противный случай;запрос Известий"";6;18;0.8333
противный случай;российская компания;6;29;0.8333
противный случай;иностранный инвестор;6;20;0.8333
противный случай;управляющая компания;6;23;0.8333
противный случай;иностранный банк;6;18;0.8333
противный случай;аналитическое управление;6;32;0.8333
противный случай;иностранная компания;6;26;0.8333
противный случай;российский банк;6;29;0.8333
противный случай;правительство;6;29;0.8333
противный случай;официальный представитель;6;33;0.8333
противный случай;страховая компания;6;21;0.8333
экспортная пошлина;компания;8;27;0.8750
экспортная пошлина;российский рубль;8;25;1.0000
экспортная пошлина;строительство;8;25;0.8750
экспортная пошлина;российская сторона;8;25;0.8750
экспортная пошлина;российский газ;8;26;1.0000
экспортная пошлина;российская валюта;8;25;1.0000
экспортная пошлина;российское правительство;8;28;1.0000
экспортная пошлина;российская компания;8;29;1.0000
экспортная пошлина;российский рынок;8;26;1.0000
экспортная пошлина;российский бюджет;8;26;1.0000
экспортная пошлина;российская экономика;8;25;1.0000
экспортная пошлина;аналитик компании;8;24;0.8750
экспортная пошлина;украинское правительство;8;26;0.8750
экспортная пошлина;заместитель министра;8;20;0.8750
экспортная пошлина;аналитическое управление;8;32;0.8750
экспортная пошлина;российская власть;8;25;1.0000
экспортная пошлина;правительство РФ;8;27;1.0000
экспортная пошлина;Российская Федерация;8;26;1.0000
экспортная пошлина;иностранная компания;8;26;0.8750
экспортная пошлина;дополнительное средство;8;31;0.8750
экспортная пошлина;Следственный комитет;8;20;0.8750
экспортная пошлина;производство;8;19;0.8750
экспортная пошлина;российский банк;8;29;1.0000
экспортная пошлина;промышленное производство;8;18;0.8750
экспортная пошлина;российский производитель;8;29;1.0000
экспортная пошлина;правительство;8;29;1.0000
экспортная пошлина;официальный представитель;8;33;1.0000
экспортная пошлина;российское законодательство;8;27;1.0000
экспортная пошлина;российский бизнес;8;25;1.0000
внутренний рынок;компания;6;27;0.8333
внутренний рынок;российский рубль;6;25;0.8333
внутренний рынок;строительство;6;25;0.8333
внутренний рынок;бизнес;6;17;0.8333
внутренний рынок;российский газ;6;26;0.8333
внутренний рынок;российская валюта;6;25;0.8333
внутренний рынок;российское правительство;6;28;0.8333
внутренний рынок;российская компания;6;29;0.8333
внутренний рынок;уголовная ответственность;6;30;0.8333
внутренний рынок;управляющая компания;6;23;0.8333
внутренний рынок;российский рынок;6;26;0.8333
внутренний рынок;российский бюджет;6;26;0.8333
внутренний рынок;российская экономика;6;25;0.8333
внутренний рынок;аналитик компании;6;24;0.8333
внутренний рынок;украинское правительство;6;26;0.8333
внутренний рынок;заместитель министра;6;20;0.8333
внутренний рынок;аналитическое управление;6;32;0.8333
внутренний рынок;социальная норма;6;19;0.8333
внутренний рынок;правительство РФ;6;27;0.8333
внутренний рынок;проект постановления;6;27;0.8333
внутренний рынок;производство;6;19;0.8333
внутренний рынок;внутренний спрос;6;7;0.8333
внутренний рынок;российский банк;6;29;1.0000
внутренний рынок;промышленное производство;6;18;0.8333
внутренний рынок;российский производитель;6;29;0.8333
внутренний рынок;федеральный закон;6;18;0.8333
внутренний рынок;правительство;6;29;0.8333
внутренний рынок;официальный представитель;6;33;1.0000
внутренний рынок;экономическое развитие;6;22;0.8333
внутренний рынок;социально-экономическое развитие;6;24;0.8333
внутренний рынок;российское законодательство;6;27;0.8333
внутренний рынок;российский бизнес;6;25;0.8333
внутренний рынок;страховая компания;6;21;0.8333
запрос Известий"";аналитическое управление;18;32;0.8333
запрос Известий"";правительство;18;29;0.8333
