concept1;concept2;size of concept1;size of concept2;confidence
денежно-кредитная политика;официальный представитель;7;48;1.0000
денежно-кредитная политика;российское законодательство;7;41;1.0000
денежно-кредитная политика;исполнительная власть;7;29;0.8571
денежно-кредитная политика;исполнительный директор;7;42;1.0000
денежно-кредитная политика;финансовая система;7;24;0.8571
банковская гарантия;банковский сектор;11;17;0.9091
банковская гарантия;компания;11;39;0.9091
банковская гарантия;финансовый рынок;11;26;0.9091
банковская гарантия;строительство;11;38;0.9091
банковская гарантия;банковская система;11;15;0.8182
банковская гарантия;российская сторона;11;38;0.8182
банковская гарантия;российское правительство;11;44;0.9091
банковская гарантия;национальная валюта;11;24;0.8182
банковская гарантия;российская компания;11;40;1.0000
банковская гарантия;уголовная ответственность;11;36;0.8182
банковская гарантия;кредит;11;19;0.8182
банковская гарантия;коммерческий банк;11;16;0.8182
банковская гарантия;Национальное рейтинговое агентство;11;28;0.8182
банковская гарантия;иностранный банк;11;15;0.8182
банковская гарантия;генеральный директор;11;33;0.8182
банковская гарантия;Банк России;11;19;0.9091
банковская гарантия;Центральный банк;11;18;0.8182
банковская гарантия;банк России;11;19;0.9091
банковская гарантия;аналитическое управление;11;39;0.9091
банковская гарантия;собственное средство;11;38;0.9091
банковская гарантия;правительство РФ;11;41;0.9091
банковская гарантия;национальная экономика;11;32;0.8182
банковская гарантия;иностранная компания;11;38;0.8182
банковская гарантия;дополнительное средство;11;35;0.9091
банковская гарантия;клиент;11;15;0.8182
банковская гарантия;национальная платежная система;11;26;0.8182
банковская гарантия;министр финансов;11;29;0.9091
банковская гарантия;российский банк;11;40;1.0000
банковская гарантия;российский производитель;11;48;1.0000
банковская гарантия;потребительское кредитование;11;29;0.8182
банковская гарантия;правительство;11;42;0.9091
банковская гарантия;официальный представитель;11;48;1.0000
банковская гарантия;совет директоров;11;35;0.8182
банковская гарантия;банк;11;12;0.8182
банковская гарантия;российское законодательство;11;41;0.9091
банковская гарантия;исполнительный директор;11;42;1.0000
банковская гарантия;финансовая система;11;24;0.8182
финансовый рынок;компания;26;39;0.8462
финансовый рынок;строительство;26;38;0.8462
финансовый рынок;российская сторона;26;38;0.8077
финансовый рынок;российское правительство;26;44;0.9231
финансовый рынок;российская компания;26;40;0.8462
финансовый рынок;уголовная ответственность;26;36;0.8077
финансовый рынок;аналитическое управление;26;39;0.8846
финансовый рынок;собственное средство;26;38;0.8462
финансовый рынок;правительство РФ;26;41;0.8846
финансовый рынок;Российская Федерация;26;40;0.8077
финансовый рынок;финансовая помощь;26;23;0.8462
финансовый рынок;иностранная компания;26;38;0.8077
финансовый рынок;дополнительное средство;26;35;0.8077
финансовый рынок;министр финансов;26;29;0.9615
финансовый рынок;российский банк;26;40;0.8846
финансовый рынок;российский производитель;26;48;0.9615
финансовый рынок;правительство;26;42;0.8846
финансовый рынок;официальный представитель;26;48;1.0000
финансовый рынок;российское законодательство;26;41;0.8462
финансовый рынок;исполнительный директор;26;42;0.9231
финансовый рынок;финансовая система;26;24;0.8846
негосударственный пенсионный фонд;российский рубль;23;35;0.8696
негосударственный пенсионный фонд;строительство;23;38;0.8696
негосударственный пенсионный фонд;российская сторона;23;38;0.9130
негосударственный пенсионный фонд;российский газ;23;36;0.8696
негосударственный пенсионный фонд;российская валюта;23;36;0.9130
негосударственный пенсионный фонд;российское правительство;23;44;1.0000
негосударственный пенсионный фонд;российская компания;23;40;1.0000
негосударственный пенсионный фонд;российский рынок;23;36;0.9130
негосударственный пенсионный фонд;российский бюджет;23;33;0.9130
негосударственный пенсионный фонд;российская экономика;23;34;0.8696
негосударственный пенсионный фонд;глава государства;23;19;0.8261
негосударственный пенсионный фонд;аналитическое управление;23;39;0.9130
негосударственный пенсионный фонд;собственное средство;23;38;0.8261
негосударственный пенсионный фонд;российская власть;23;37;0.9130
негосударственный пенсионный фонд;правительство РФ;23;41;0.8696
негосударственный пенсионный фонд;Российская Федерация;23;40;0.9130
негосударственный пенсионный фонд;проект постановления;23;37;0.8261
негосударственный пенсионный фонд;российский банк;23;40;1.0000
негосударственный пенсионный фонд;российский производитель;23;48;1.0000
негосударственный пенсионный фонд;правительство;23;42;0.9130
негосударственный пенсионный фонд;официальный представитель;23;48;0.9565
негосударственный пенсионный фонд;российское законодательство;23;41;0.9565
негосударственный пенсионный фонд;исполнительный директор;23;42;0.8261
негосударственный пенсионный фонд;российский бизнес;23;34;0.8696
Госдума;проблема;10;24;0.9000
Госдума;компания;10;39;0.8000
Госдума;строительство;10;38;0.9000
Госдума;российское правительство;10;44;1.0000
Госдума;российская компания;10;40;0.9000
Госдума;окончательное решение;10;36;0.8000
Госдума;уголовная ответственность;10;36;0.9000
Госдума;управляющая компания;10;27;0.9000
Госдума;экономическая ситуация;10;32;0.9000
Госдума;законопроект;10;32;0.9000
Госдума;украинское правительство;10;35;0.8000
Госдума;аналитическое управление;10;39;1.0000
Госдума;собственное средство;10;38;1.0000
Госдума;Гражданский кодекс;10;18;0.8000
Госдума;правительство РФ;10;41;0.9000
Госдума;иностранная компания;10;38;0.8000
Госдума;дополнительное средство;10;35;0.9000
Госдума;комитет Госдумы;10;10;0.9000
Госдума;Следственный комитет;10;31;0.9000
Госдума;проект постановления;10;37;0.8000
Госдума;кредитная организация;10;24;1.0000
Госдума;российский банк;10;40;0.9000
Госдума;российский производитель;10;48;1.0000
Госдума;правительство;10;42;0.9000
Госдума;официальный представитель;10;48;1.0000
Госдума;российское законодательство;10;41;1.0000
Госдума;исполнительная власть;10;29;0.8000
Госдума;исполнительный директор;10;42;0.9000
Госдума;течение года;10;16;0.8000
украинская сторона;компания;11;39;0.8182
украинская сторона;российский рубль;11;35;1.0000
украинская сторона;финансовый рынок;11;26;0.8182
украинская сторона;негосударственный пенсионный фонд;11;23;0.8182
украинская сторона;строительство;11;38;1.0000
украинская сторона;российская сторона;11;38;1.0000
украинская сторона;российский газ;11;36;1.0000
украинская сторона;российская валюта;11;36;1.0000
украинская сторона;российское правительство;11;44;1.0000
украинская сторона;российская компания;11;40;1.0000
украинская сторона;окончательное решение;11;36;0.9091
украинская сторона;уголовная ответственность;11;36;0.8182
украинская сторона;экономическая ситуация;11;32;0.8182
украинская сторона;украинский кризис;11;10;0.9091
украинская сторона;российский рынок;11;36;1.0000
украинская сторона;российский бюджет;11;33;1.0000
украинская сторона;российская экономика;11;34;1.0000
украинская сторона;Украина;11;13;1.0000
украинская сторона;президент России;11;32;0.9091
украинская сторона;украинское правительство;11;35;1.0000
украинская сторона;глава государства;11;19;0.8182
украинская сторона;аналитическое управление;11;39;0.9091
украинская сторона;собственное средство;11;38;0.9091
украинская сторона;российская власть;11;37;1.0000
украинская сторона;правительство РФ;11;41;1.0000
украинская сторона;национальная экономика;11;32;0.8182
украинская сторона;Российская Федерация;11;40;1.0000
украинская сторона;проект постановления;11;37;0.9091
украинская сторона;министр финансов;11;29;0.8182
украинская сторона;российский банк;11;40;1.0000
украинская сторона;российский производитель;11;48;1.0000
украинская сторона;правительство;11;42;1.0000
украинская сторона;официальный представитель;11;48;1.0000
украинская сторона;украинский банк;11;12;0.9091
украинская сторона;украинская власть;11;12;1.0000
украинская сторона;российское законодательство;11;41;1.0000
украинская сторона;исполнительная власть;11;29;0.8182
украинская сторона;исполнительный директор;11;42;0.8182
украинская сторона;российский бизнес;11;34;1.0000
депутат Госдумы;компания;8;39;0.8750
депутат Госдумы;Госдума;8;10;0.8750
депутат Госдумы;строительство;8;38;1.0000
депутат Госдумы;российское правительство;8;44;1.0000
депутат Госдумы;российская компания;8;40;1.0000
депутат Госдумы;уголовная ответственность;8;36;0.8750
депутат Госдумы;управляющая компания;8;27;1.0000
депутат Госдумы;депутат;8;7;0.8750
депутат Госдумы;экономическая ситуация;8;32;0.8750
депутат Госдумы;законопроект;8;32;0.8750
депутат Госдумы;украинское правительство;8;35;1.0000
депутат Госдумы;гражданская авиация;8;16;0.8750
депутат Госдумы;аналитическое управление;8;39;1.0000
депутат Госдумы;собственное средство;8;38;1.0000
депутат Госдумы;Гражданский кодекс;8;18;1.0000
депутат Госдумы;правительство РФ;8;41;1.0000
депутат Госдумы;иностранная компания;8;38;0.8750
депутат Госдумы;дополнительное средство;8;35;0.8750
