concept1;concept2;size of concept1;size of concept2;confidence
розничная цена;собственное средство;10;43;0.8000
розничная цена;Следственный комитет;10;43;0.9000
розничная цена;российский банк;10;43;0.8000
розничная цена;российский производитель;10;53;0.8000
розничная цена;потребительское кредитование;10;27;0.8000
розничная цена;правительство;10;52;0.9000
розничная цена;официальный представитель;10;56;0.8000
розничная цена;российское законодательство;10;51;0.8000
розничная цена;исполнительный директор;10;47;0.8000
крупнейший банк;компания;11;43;0.9091
крупнейший банк;российское правительство;11;58;1.0000
крупнейший банк;российская компания;11;46;0.8182
крупнейший банк;окончательное решение;11;41;0.9091
крупнейший банк;управляющая компания;11;35;0.8182
крупнейший банк;аналитик компании;11;38;0.8182
крупнейший банк;аналитическое управление;11;51;0.8182
крупнейший банк;иностранная компания;11;41;0.9091
крупнейший банк;российский банк;11;43;0.8182
крупнейший банк;российский производитель;11;53;0.8182
крупнейший банк;крупная компания;11;33;0.9091
крупнейший банк;правительство;11;52;0.8182
крупнейший банк;официальный представитель;11;56;0.8182
крупнейший банк;российское законодательство;11;51;0.8182
крупнейший банк;страховая компания;11;36;0.8182
падение рубля;российский рубль;7;42;0.8571
падение рубля;российское правительство;7;58;0.8571
падение рубля;российская компания;7;46;1.0000
падение рубля;экономическая ситуация;7;38;0.8571
падение рубля;российский рынок;7;41;0.8571
падение рубля;экономический рост;7;32;0.8571
падение рубля;аналитик компании;7;38;0.8571
падение рубля;эксперт;7;41;0.8571
падение рубля;Национальное рейтинговое агентство;7;35;0.8571
падение рубля;рост экономики;7;28;0.8571
падение рубля;президент России;7;34;0.8571
падение рубля;аналитическое управление;7;51;0.8571
падение рубля;дополнительное средство;7;51;0.8571
падение рубля;национальная платежная система;7;27;0.8571
падение рубля;российский производитель;7;53;1.0000
падение рубля;официальный представитель;7;56;0.8571
средний бизнес;компания;17;43;0.8235
средний бизнес;бизнес;17;27;1.0000
средний бизнес;российское правительство;17;58;1.0000
средний бизнес;аналитическое управление;17;51;0.8824
средний бизнес;иностранная компания;17;41;0.8235
средний бизнес;дополнительное средство;17;51;0.9412
средний бизнес;российский производитель;17;53;0.8235
средний бизнес;официальный представитель;17;56;0.8824
средний бизнес;российское законодательство;17;51;0.8824
Федеральная антимонопольная служба;компания;13;43;0.9231
Федеральная антимонопольная служба;российское правительство;13;58;1.0000
Федеральная антимонопольная служба;российская компания;13;46;0.8462
Федеральная антимонопольная служба;управляющая компания;13;35;0.8462
Федеральная антимонопольная служба;аналитик компании;13;38;0.8462
Федеральная антимонопольная служба;Федеральная налоговая служба;13;15;0.8462
Федеральная антимонопольная служба;аналитическое управление;13;51;0.8462
Федеральная антимонопольная служба;федеральный бюджет;13;26;0.9231
Федеральная антимонопольная служба;российский производитель;13;53;0.9231
Федеральная антимонопольная служба;федеральный закон;13;33;0.9231
Федеральная антимонопольная служба;официальный представитель;13;56;1.0000
Федеральная антимонопольная служба;российское законодательство;13;51;0.8462
компания;российское правительство;43;58;0.9767
компания;российская компания;43;46;0.8605
компания;аналитик компании;43;38;0.8372
компания;аналитическое управление;43;51;0.8605
компания;иностранная компания;43;41;0.9535
компания;дополнительное средство;43;51;0.8605
компания;российский производитель;43;53;0.9070
компания;правительство;43;52;0.8140
компания;официальный представитель;43;56;0.9302
компания;российское законодательство;43;51;0.8372
кредитный портфель;банковский сектор;9;24;1.0000
кредитный портфель;потребительский кредит;9;29;0.8889
кредитный портфель;правоохранительный орган;9;35;1.0000
кредитный портфель;российское правительство;9;58;0.8889
кредитный портфель;уголовная ответственность;9;38;1.0000
кредитный портфель;российский рынок;9;41;0.8889
кредитный портфель;эксперт;9;41;0.8889
кредитный портфель;кредит;9;18;0.8889
кредитный портфель;аналитическое управление;9;51;1.0000
кредитный портфель;собственное средство;9;43;0.8889
кредитный портфель;финансовая помощь;9;29;0.8889
кредитный портфель;дополнительное средство;9;51;1.0000
кредитный портфель;кредитная организация;9;27;1.0000
кредитный портфель;министр финансов;9;33;1.0000
кредитный портфель;российский производитель;9;53;0.8889
кредитный портфель;официальный представитель;9;56;0.8889
кредитный портфель;социально-экономическое развитие;9;38;0.8889
кредитный портфель;банк;9;15;0.8889
кредитный портфель;финансовая система;9;29;1.0000
пенсионный возраст;строительство;7;46;0.8571
пенсионный возраст;правоохранительный орган;7;35;0.8571
пенсионный возраст;российское правительство;7;58;1.0000
пенсионный возраст;национальная валюта;7;31;0.8571
пенсионный возраст;Национальное рейтинговое агентство;7;35;0.8571
пенсионный возраст;президент России;7;34;0.8571
пенсионный возраст;региональная власть;7;21;1.0000
пенсионный возраст;аналитическое управление;7;51;0.8571
пенсионный возраст;правительство РФ;7;45;0.8571
пенсионный возраст;национальная экономика;7;39;0.8571
пенсионный возраст;дополнительное средство;7;51;0.8571
пенсионный возраст;национальная платежная система;7;27;1.0000
пенсионный возраст;правительство;7;52;0.8571
пенсионный возраст;официальный представитель;7;56;1.0000
пенсионный возраст;значительная часть;7;30;0.8571
пенсионный возраст;российское законодательство;7;51;0.8571
пенсионный возраст;исполнительный директор;7;47;0.8571
российский рубль;российская сторона;42;43;0.9524
российский рубль;российский газ;42;42;0.9524
российский рубль;российская валюта;42;40;0.9048
российский рубль;российское правительство;42;58;1.0000
российский рубль;российская компания;42;46;0.9286
российский рубль;российский рынок;42;41;0.9524
российский рубль;российский бюджет;42;42;0.9048
российский рубль;российская экономика;42;41;0.9048
российский рубль;аналитическое управление;42;51;0.8333
российский рубль;российская власть;42;43;0.9524
российский рубль;Российская Федерация;42;42;0.9524
российский рубль;дополнительное средство;42;51;0.8333
российский рубль;российский банк;42;43;0.9524
российский рубль;российский производитель;42;53;1.0000
российский рубль;правительство;42;52;0.8333
российский рубль;официальный представитель;42;56;0.9286
российский рубль;российское законодательство;42;51;0.9048
российский рубль;исполнительный директор;42;47;0.8095
российский рубль;российский бизнес;42;42;0.9524
данный вопрос;российское правительство;14;58;0.8571
данный вопрос;аналитическое управление;14;51;0.9286
данный вопрос;дополнительное средство;14;51;1.0000
данный вопрос;Следственный комитет;14;43;0.8571
данный вопрос;российский производитель;14;53;0.9286
данный вопрос;официальный представитель;14;56;0.9286
данный вопрос;исполнительный директор;14;47;0.8571
денежно-кредитная политика;банковский сектор;13;24;0.8462
денежно-кредитная политика;российское правительство;13;58;0.9231
денежно-кредитная политика;кредит;13;18;0.8462
денежно-кредитная политика;украинское правительство;13;45;0.8462
денежно-кредитная политика;экономическая политика;13;30;0.8462
денежно-кредитная политика;аналитическое управление;13;51;0.9231
денежно-кредитная политика;дополнительное средство;13;51;0.8462
денежно-кредитная политика;правительство;13;52;0.8462
денежно-кредитная политика;официальный представитель;13;56;0.8462
денежно-кредитная политика;банк;13;15;0.8462
денежно-кредитная политика;страховая компания;13;36;0.8462
банковская гарантия;банковский сектор;6;24;1.0000
банковская гарантия;потребительский кредит;6;29;0.8333
банковская гарантия;финансовый рынок;6;28;1.0000
банковская гарантия;строительство;6;46;0.8333
банковская гарантия;банковская система;6;16;1.0000
банковская гарантия;российская сторона;6;43;0.8333
банковская гарантия;бизнес;6;27;0.8333
банковская гарантия;общий объем;6;26;0.8333
банковская гарантия;полная стоимость;6;18;0.8333
банковская гарантия;российское правительство;6;58;1.0000
банковская гарантия;пояснительная записка;6;22;1.0000
банковская гарантия;экономическая ситуация;6;38;0.8333
банковская гарантия;экономический рост;6;32;0.8333
банковская гарантия;эксперт;6;41;0.8333
банковская гарантия;директор департамента;6;33;0.8333
банковская гарантия;Национальное рейтинговое агентство;6;35;0.8333
банковская гарантия;рост экономики;6;28;0.8333
банковская гарантия;генеральный директор;6;38;0.8333
банковская гарантия;экономическая политика;6;30;1.0000
банковская гарантия;Банк России;6;20;0.8333
банковская гарантия;директор Института;6;33;0.8333
банковская гарантия;банк России;6;20;0.8333
банковская гарантия;аналитическое управление;6;51;1.0000
банковская гарантия;правительство РФ;6;45;0.8333
банковская гарантия;национальная экономика;6;39;1.0000
банковская гарантия;финансовая помощь;6;29;1.0000
банковская гарантия;дополнительное средство;6;51;1.0000
банковская гарантия;Следственный комитет;6;43;0.8333
банковская гарантия;проект постановления;6;41;0.8333
банковская гарантия;министр финансов;6;33;1.0000
банковская гарантия;глава Минэкономразвития;6;18;0.8333
банковская гарантия;российский производитель;6;53;0.8333
банковская гарантия;потребительское кредитование;6;27;0.8333
банковская гарантия;правительство;6;52;1.0000
банковская гарантия;официальный представитель;6;56;1.0000
банковская гарантия;экономическое развитие;6;32;1.0000
банковская гарантия;значительная часть;6;30;0.8333
банковская гарантия;совет директоров;6;36;0.8333
банковская гарантия;социально-экономическое развитие;6;38;1.0000
банковская гарантия;российское законодательство;6;51;0.8333
банковская гарантия;исполнительный директор;6;47;1.0000
банковская гарантия;течение года;6;27;0.8333
банковская гарантия;финансовая система;6;29;1.0000
финансовый рынок;российское правительство;28;58;0.8929
финансовый рынок;аналитическое управление;28;51;0.8571
финансовый рынок;финансовая помощь;28;29;0.8929
финансовый рынок;дополнительное средство;28;51;0.8214
финансовый рынок;министр финансов;28;33;0.8929
финансовый рынок;российский производитель;28;53;0.8214
финансовый рынок;правительство;28;52;0.8571
финансовый рынок;официальный представитель;28;56;0.9643
финансовый рынок;исполнительный директор;28;47;0.8571
финансовый рынок;финансовая система;28;29;0.8929
инфляционное ожидание;компания;6;43;0.8333
инфляционное ожидание;российский рубль;6;42;0.8333
инфляционное ожидание;финансовый рынок;6;28;1.0000
инфляционное ожидание;российское правительство;6;58;1.0000
инфляционное ожидание;Минэкономики;6;19;0.8333
инфляционное ожидание;российская компания;6;46;0.8333
инфляционное ожидание;иностранный инвестор;6;26;0.8333
инфляционное ожидание;мировая экономика;6;21;0.8333
инфляционное ожидание;окончательное решение;6;41;0.8333
инфляционное ожидание;экономическая ситуация;6;38;1.0000
инфляционное ожидание;инвестиционный климат;6;24;0.8333
инфляционное ожидание;российская экономика;6;41;1.0000
инфляционное ожидание;инвестор;6;24;0.8333
инфляционное ожидание;экономический рост;6;32;0.8333
инфляционное ожидание;аналитик компании;6;38;0.8333
инфляционное ожидание;директор департамента;6;33;0.8333
инфляционное ожидание;рост экономики;6;28;1.0000
инфляционное ожидание;генеральный директор;6;38;1.0000
инфляционное ожидание;украинское правительство;6;45;0.8333
инфляционное ожидание;экономическая политика;6;30;0.8333
инфляционное ожидание;директор Института;6;33;0.8333
инфляционное ожидание;аналитическое управление;6;51;1.0000
инфляционное ожидание;национальная экономика;6;39;1.0000
инфляционное ожидание;финансовая помощь;6;29;1.0000
инфляционное ожидание;иностранная компания;6;41;0.8333
инфляционное ожидание;дополнительное средство;6;51;0.8333
инфляционное ожидание;министр финансов;6;33;1.0000
инфляционное ожидание;российский производитель;6;53;0.8333
инфляционное ожидание;правительство;6;52;0.8333
инфляционное ожидание;официальный представитель;6;56;1.0000
инфляционное ожидание;значительная часть;6;30;0.8333
инфляционное ожидание;совет директоров;6;36;0.8333
инфляционное ожидание;социально-экономическое развитие;6;38;0.8333
инфляционное ожидание;российское законодательство;6;51;0.8333
инфляционное ожидание;исполнительный директор;6;47;1.0000
инфляционное ожидание;течение года;6;27;1.0000
инфляционное ожидание;финансовая система;6;29;1.0000
негосударственный пенсионный фонд;строительство;23;46;0.9130
негосударственный пенсионный фонд;российское правительство;23;58;1.0000
негосударственный пенсионный фонд;украинское правительство;23;45;0.9130
негосударственный пенсионный фонд;глава государства;23;22;0.9565
негосударственный пенсионный фонд;аналитическое управление;23;51;0.9565
негосударственный пенсионный фонд;правительство РФ;23;45;0.9565
негосударственный пенсионный фонд;дополнительное средство;23;51;0.9130
негосударственный пенсионный фонд;российский производитель;23;53;0.8696
негосударственный пенсионный фонд;правительство;23;52;0.9565
негосударственный пенсионный фонд;официальный представитель;23;56;0.9565
негосударственный пенсионный фонд;российское законодательство;23;51;0.9565
Госдума;строительство;13;46;0.9231
Госдума;правоохранительный орган;13;35;0.8462
Госдума;российское правительство;13;58;1.0000
Госдума;уголовная ответственность;13;38;0.9231
Госдума;украинское правительство;13;45;0.9231
Госдума;аналитическое управление;13;51;1.0000
Госдума;правительство РФ;13;45;1.0000
Госдума;дополнительное средство;13;51;0.9231
Госдума;Следственный комитет;13;43;0.8462
Госдума;министр финансов;13;33;0.9231
Госдума;российский производитель;13;53;0.8462
Госдума;правительство;13;52;1.0000
Госдума;официальный представитель;13;56;1.0000
Госдума;российское законодательство;13;51;1.0000
Госдума;Общественная палата;13;32;0.9231
Госдума;финансовая система;13;29;0.8462
украинская сторона;компания;12;43;0.8333
украинская сторона;российский рубль;12;42;0.9167
украинская сторона;российская сторона;12;43;1.0000
украинская сторона;российский газ;12;42;0.9167
украинская сторона;российская валюта;12;40;0.9167
украинская сторона;российское правительство;12;58;1.0000
украинская сторона;российская компания;12;46;1.0000
украинская сторона;окончательное решение;12;41;0.9167
украинская сторона;украинская экономика;12;14;0.8333
украинская сторона;экономическая ситуация;12;38;0.9167
украинская сторона;российский рынок;12;41;0.9167
украинская сторона;российский бюджет;12;42;1.0000
украинская сторона;российская экономика;12;41;0.9167
украинская сторона;Украина;12;13;0.8333
украинская сторона;президент России;12;34;0.8333
украинская сторона;украинское правительство;12;45;1.0000
украинская сторона;аналитическое управление;12;51;0.8333
украинская сторона;российская власть;12;43;0.9167
украинская сторона;правительство РФ;12;45;0.8333
украинская сторона;Российская Федерация;12;42;0.9167
украинская сторона;иностранная компания;12;41;0.8333
украинская сторона;дополнительное средство;12;51;0.8333
украинская сторона;российский банк;12;43;0.9167
украинская сторона;российский производитель;12;53;1.0000
украинская сторона;правительство;12;52;0.9167
украинская сторона;официальный представитель;12;56;0.9167
украинская сторона;российское законодательство;12;51;0.9167
украинская сторона;российский бизнес;12;42;0.9167
депутат Госдумы;Госдума;8;13;0.8750
депутат Госдумы;строительство;8;46;0.8750
депутат Госдумы;российское правительство;8;58;1.0000
депутат Госдумы;окончательное решение;8;41;0.8750
депутат Госдумы;уголовная ответственность;8;38;0.8750
депутат Госдумы;депутат;8;9;1.0000
депутат Госдумы;Национальное рейтинговое агентство;8;35;0.8750
депутат Госдумы;украинское правительство;8;45;1.0000
депутат Госдумы;аналитическое управление;8;51;1.0000
депутат Госдумы;правительство РФ;8;45;1.0000
депутат Госдумы;дополнительное средство;8;51;0.8750
депутат Госдумы;министр финансов;8;33;1.0000
депутат Госдумы;правительство;8;52;1.0000
депутат Госдумы;официальный представитель;8;56;1.0000
депутат Госдумы;российское законодательство;8;51;0.8750
депутат Госдумы;Общественная палата;8;32;1.0000
депутат Госдумы;финансовая система;8;29;0.8750
строительство;российское правительство;46;58;1.0000
строительство;украинское правительство;46;45;0.8913
строительство;аналитическое управление;46;51;0.8478
строительство;правительство РФ;46;45;0.9565
строительство;дополнительное средство;46;51;0.8478
строительство;российский производитель;46;53;0.8696
строительство;правительство;46;52;1.0000
строительство;официальный представитель;46;56;0.9783
строительство;российское законодательство;46;51;0.9130
розничный бизнес;российский рубль;12;42;0.8333
розничный бизнес;российская сторона;12;43;0.9167
розничный бизнес;бизнес;12;27;0.9167
розничный бизнес;российский газ;12;42;0.8333
розничный бизнес;российское правительство;12;58;1.0000
розничный бизнес;российский рынок;12;41;0.8333
розничный бизнес;российский бюджет;12;42;0.8333
розничный бизнес;эксперт;12;41;0.8333
розничный бизнес;аналитическое управление;12;51;1.0000
розничный бизнес;Российская Федерация;12;42;0.8333
розничный бизнес;дополнительное средство;12;51;0.8333
розничный бизнес;российский банк;12;43;0.8333
розничный бизнес;российский производитель;12;53;0.9167
розничный бизнес;официальный представитель;12;56;0.9167
розничный бизнес;российское законодательство;12;51;0.9167
розничный бизнес;исполнительный директор;12;47;0.8333
розничный бизнес;российский бизнес;12;42;0.8333
рост цен;потребительский кредит;7;29;0.8571
рост цен;компания;7;43;0.8571
рост цен;российский рубль;7;42;0.8571
рост цен;российская сторона;7;43;0.8571
рост цен;российский газ;7;42;0.8571
рост цен;российская валюта;7;40;0.8571
рост цен;российское правительство;7;58;1.0000
рост цен;национальная валюта;7;31;1.0000
рост цен;российская компания;7;46;0.8571
рост цен;окончательное решение;7;41;0.8571
рост цен;российский рынок;7;41;0.8571
рост цен;российская экономика;7;41;0.8571
рост цен;аналитик компании;7;38;0.8571
рост цен;эксперт;7;41;0.8571
рост цен;потребительская цена;7;22;0.8571
рост цен;украинское правительство;7;45;0.8571
рост цен;аналитическое управление;7;51;1.0000
рост цен;российская власть;7;43;0.8571
рост цен;национальная экономика;7;39;1.0000
рост цен;Российская Федерация;7;42;0.8571
рост цен;дополнительное средство;7;51;0.8571
рост цен;проект постановления;7;41;0.8571
рост цен;российский банк;7;43;0.8571
рост цен;российский производитель;7;53;1.0000
рост цен;правительство;7;52;1.0000
рост цен;официальный представитель;7;56;0.8571
рост цен;экономическое развитие;7;32;0.8571
рост цен;социально-экономическое развитие;7;38;0.8571
рост цен;российское законодательство;7;51;0.8571
рост цен;российский бизнес;7;42;0.8571
налоговая нагрузка;российское правительство;9;58;1.0000
налоговая нагрузка;окончательное решение;9;41;0.8889
налоговая нагрузка;президент России;9;34;0.8889
налоговая нагрузка;аналитическое управление;9;51;1.0000
налоговая нагрузка;дополнительное средство;9;51;0.8889
налоговая нагрузка;официальный представитель;9;56;1.0000
налоговая нагрузка;российское законодательство;9;51;0.8889
фондовый рынок;крупнейший банк;6;11;0.8333
фондовый рынок;компания;6;43;0.8333
фондовый рынок;финансовый рынок;6;28;0.8333
фондовый рынок;российское правительство;6;58;0.8333
фондовый рынок;российская компания;6;46;0.8333
фондовый рынок;российский рынок;6;41;0.8333
фондовый рынок;аналитик компании;6;38;0.8333
фондовый рынок;аналитическое управление;6;51;0.8333
фондовый рынок;собственное средство;6;43;0.8333
фондовый рынок;иностранная компания;6;41;0.8333
фондовый рынок;Следственный комитет;6;43;1.0000
фондовый рынок;российский производитель;6;53;0.8333
фондовый рынок;крупная компания;6;33;0.8333
фондовый рынок;официальный представитель;6;56;1.0000
фондовый рынок;исполнительный директор;6;47;0.8333
фондовый рынок;потребительский спрос;6;26;0.8333
европейская страна;российский рубль;8;42;1.0000
европейская страна;строительство;8;46;0.8750
европейская страна;российская сторона;8;43;1.0000
европейская страна;российский газ;8;42;1.0000
европейская страна;российская валюта;8;40;1.0000
европейская страна;российское правительство;8;58;1.0000
европейская страна;российская компания;8;46;0.8750
европейская страна;российский рынок;8;41;1.0000
европейская страна;российский бюджет;8;42;1.0000
европейская страна;российская экономика;8;41;0.8750
европейская страна;эксперт;8;41;0.8750
европейская страна;генеральный директор;8;38;0.8750
европейская страна;собственное средство;8;43;0.8750
европейская страна;российская власть;8;43;1.0000
европейская страна;национальная экономика;8;39;0.8750
европейская страна;Российская Федерация;8;42;1.0000
европейская страна;дополнительное средство;8;51;0.8750
европейская страна;российский банк;8;43;1.0000
европейская страна;российский производитель;8;53;1.0000
европейская страна;правительство;8;52;1.0000
европейская страна;официальный представитель;8;56;0.8750
европейская страна;совет директоров;8;36;0.8750
европейская страна;российское законодательство;8;51;1.0000
европейская страна;исполнительный директор;8;47;0.8750
европейская страна;российский бизнес;8;42;1.0000
мировой рынок;компания;7;43;0.8571
