concept1;concept2;size of concept1;size of concept2;confidence
кредитный портфель;исполнительный директор;10;29;1.0000
российский рубль;российская сторона;27;25;0.9259
российский рубль;российский газ;27;28;1.0000
российский рубль;российская валюта;27;24;0.8889
российский рубль;российское правительство;27;36;1.0000
российский рубль;российская компания;27;29;0.8889
российский рубль;российский рынок;27;28;1.0000
российский рубль;российский бюджет;27;28;1.0000
российский рубль;российская экономика;27;25;0.8148
российский рубль;аналитическое управление;27;34;0.8148
российский рубль;собственное средство;27;30;0.8148
российский рубль;российская власть;27;27;1.0000
российский рубль;Российская Федерация;27;26;0.9259
российский рубль;дополнительное средство;27;31;0.8148
российский рубль;российский банк;27;29;1.0000
российский рубль;российский производитель;27;35;1.0000
российский рубль;правительство;27;32;0.8519
российский рубль;официальный представитель;27;37;0.9630
российский рубль;российское законодательство;27;34;0.9630
российский рубль;российский бизнес;27;29;0.9630
данный вопрос;российское правительство;14;36;0.9286
данный вопрос;украинское правительство;14;32;0.8571
данный вопрос;аналитическое управление;14;34;0.8571
данный вопрос;дополнительное средство;14;31;0.9286
данный вопрос;российский производитель;14;35;0.9286
данный вопрос;правительство;14;32;0.8571
данный вопрос;официальный представитель;14;37;0.9286
данный вопрос;российское законодательство;14;34;0.9286
данный вопрос;исполнительный директор;14;29;0.8571
денежно-кредитная политика;банковский сектор;7;15;0.8571
денежно-кредитная политика;потребительский кредит;7;23;1.0000
денежно-кредитная политика;кредитный портфель;7;10;0.8571
денежно-кредитная политика;финансовый рынок;7;20;1.0000
денежно-кредитная политика;строительство;7;24;0.8571
денежно-кредитная политика;правоохранительный орган;7;21;1.0000
денежно-кредитная политика;российское правительство;7;36;0.8571
денежно-кредитная политика;национальная валюта;7;19;0.8571
денежно-кредитная политика;уголовная ответственность;7;26;1.0000
денежно-кредитная политика;начало года;7;16;1.0000
денежно-кредитная политика;кредит;7;17;1.0000
денежно-кредитная политика;директор департамента;7;24;0.8571
денежно-кредитная политика;Национальное рейтинговое агентство;7;21;0.8571
денежно-кредитная политика;иностранный банк;7;13;0.8571
денежно-кредитная политика;генеральный директор;7;25;0.8571
денежно-кредитная политика;украинское правительство;7;32;0.8571
денежно-кредитная политика;налоговый орган;7;14;0.8571
денежно-кредитная политика;информация Известий"";7;18;0.8571
денежно-кредитная политика;аналитическое управление;7;34;1.0000
денежно-кредитная политика;кредитная история;7;7;0.8571
денежно-кредитная политика;собственное средство;7;30;1.0000
денежно-кредитная политика;правительство РФ;7;27;0.8571
денежно-кредитная политика;национальная экономика;7;28;1.0000
денежно-кредитная политика;финансовая помощь;7;16;0.8571
денежно-кредитная политика;дополнительное средство;7;31;1.0000
денежно-кредитная политика;Следственный комитет;7;29;0.8571
денежно-кредитная политика;кредитная организация;7;25;1.0000
денежно-кредитная политика;национальная платежная система;7;19;0.8571
денежно-кредитная политика;министр финансов;7;19;1.0000
денежно-кредитная политика;российский производитель;7;35;1.0000
денежно-кредитная политика;потребительское кредитование;7;24;1.0000
денежно-кредитная политика;правительство;7;32;0.8571
денежно-кредитная политика;официальный представитель;7;37;1.0000
денежно-кредитная политика;значительная часть;7;20;0.8571
денежно-кредитная политика;российское законодательство;7;34;0.8571
денежно-кредитная политика;исполнительный директор;7;29;1.0000
денежно-кредитная политика;финансовая система;7;16;0.8571
финансовый рынок;российское правительство;20;36;0.9000
финансовый рынок;уголовная ответственность;20;26;0.8000
финансовый рынок;украинское правительство;20;32;0.9000
финансовый рынок;аналитическое управление;20;34;0.9500
финансовый рынок;собственное средство;20;30;0.9000
финансовый рынок;правительство РФ;20;27;0.8000
финансовый рынок;финансовая помощь;20;16;0.8000
финансовый рынок;дополнительное средство;20;31;0.9000
финансовый рынок;Следственный комитет;20;29;0.8500
финансовый рынок;проект постановления;20;28;0.8000
финансовый рынок;кредитная организация;20;25;0.8500
финансовый рынок;министр финансов;20;19;0.8500
финансовый рынок;российский производитель;20;35;0.8500
финансовый рынок;потребительское кредитование;20;24;0.8000
финансовый рынок;правительство;20;32;0.8500
финансовый рынок;официальный представитель;20;37;0.9500
финансовый рынок;российское законодательство;20;34;0.9000
финансовый рынок;исполнительный директор;20;29;0.9500
негосударственный пенсионный фонд;российский рубль;18;27;0.8889
негосударственный пенсионный фонд;российская сторона;18;25;0.8333
негосударственный пенсионный фонд;российский газ;18;28;0.8889
негосударственный пенсионный фонд;российская валюта;18;24;0.8333
негосударственный пенсионный фонд;российское правительство;18;36;0.9444
негосударственный пенсионный фонд;российская компания;18;29;0.8333
негосударственный пенсионный фонд;российский рынок;18;28;0.8889
негосударственный пенсионный фонд;российский бюджет;18;28;0.8889
негосударственный пенсионный фонд;собственное средство;18;30;0.8889
негосударственный пенсионный фонд;российская власть;18;27;0.8889
негосударственный пенсионный фонд;дополнительное средство;18;31;0.8333
негосударственный пенсионный фонд;Следственный комитет;18;29;0.8889
негосударственный пенсионный фонд;российский банк;18;29;0.9444
негосударственный пенсионный фонд;российский производитель;18;35;0.9444
негосударственный пенсионный фонд;правительство;18;32;0.8889
негосударственный пенсионный фонд;официальный представитель;18;37;0.9444
негосударственный пенсионный фонд;российское законодательство;18;34;0.9444
негосударственный пенсионный фонд;исполнительный директор;18;29;0.8889
негосударственный пенсионный фонд;российский бизнес;18;29;0.8333
Госдума;российское правительство;13;36;1.0000
Госдума;аналитическое управление;13;34;0.9231
Госдума;Следственный комитет;13;29;0.9231
Госдума;российский производитель;13;35;0.9231
Госдума;правительство;13;32;0.9231
Госдума;официальный представитель;13;37;1.0000
Госдума;российское законодательство;13;34;1.0000
украинская сторона;российский рубль;8;27;1.0000
украинская сторона;российская сторона;8;25;1.0000
украинская сторона;российский газ;8;28;1.0000
украинская сторона;российская валюта;8;24;1.0000
украинская сторона;российское правительство;8;36;1.0000
украинская сторона;российская компания;8;29;1.0000
украинская сторона;украинская экономика;8;10;0.8750
украинская сторона;украинский кризис;8;7;0.8750
украинская сторона;российский рынок;8;28;1.0000
украинская сторона;российский бюджет;8;28;1.0000
украинская сторона;российская экономика;8;25;0.8750
украинская сторона;Украина;8;11;1.0000
украинская сторона;украинское правительство;8;32;1.0000
украинская сторона;российская власть;8;27;1.0000
украинская сторона;Российская Федерация;8;26;1.0000
украинская сторона;Следственный комитет;8;29;0.8750
украинская сторона;российский банк;8;29;1.0000
украинская сторона;промышленное производство;8;19;0.8750
украинская сторона;российский производитель;8;35;1.0000
украинская сторона;правительство;8;32;0.8750
украинская сторона;официальный представитель;8;37;1.0000
украинская сторона;украинский банк;8;10;0.8750
украинская сторона;украинская власть;8;8;1.0000
украинская сторона;российское законодательство;8;34;0.8750
украинская сторона;российский бизнес;8;29;1.0000
депутат Госдумы;Госдума;10;13;0.9000
депутат Госдумы;российский газ;10;28;0.8000
депутат Госдумы;российское правительство;10;36;1.0000
депутат Госдумы;российская компания;10;29;0.8000
депутат Госдумы;уголовная ответственность;10;26;0.8000
депутат Госдумы;депутат;10;9;0.9000
депутат Госдумы;российский рынок;10;28;0.8000
депутат Госдумы;российский бюджет;10;28;0.8000
депутат Госдумы;законопроект;10;21;0.9000
депутат Госдумы;российская экономика;10;25;0.8000
депутат Госдумы;аналитик компании;10;25;0.8000
депутат Госдумы;эксперт;10;26;0.8000
депутат Госдумы;президент России;10;22;0.9000
депутат Госдумы;аналитическое управление;10;34;0.9000
депутат Госдумы;федеральный бюджет;10;19;0.8000
депутат Госдумы;Следственный комитет;10;29;0.9000
депутат Госдумы;проект постановления;10;28;0.8000
депутат Госдумы;российский банк;10;29;0.8000
депутат Госдумы;российский производитель;10;35;0.9000
депутат Госдумы;федеральный закон;10;19;0.8000
депутат Госдумы;правительство;10;32;0.9000
депутат Госдумы;официальный представитель;10;37;1.0000
депутат Госдумы;российское законодательство;10;34;1.0000
депутат Госдумы;Общественная палата;10;19;0.8000
строительство;российское правительство;24;36;1.0000
строительство;украинское правительство;24;32;0.9583
строительство;аналитическое управление;24;34;1.0000
строительство;правительство РФ;24;27;1.0000
строительство;национальная экономика;24;28;0.8333
строительство;дополнительное средство;24;31;0.9167
строительство;российский производитель;24;35;0.9167
строительство;правительство;24;32;1.0000
строительство;официальный представитель;24;37;1.0000
строительство;российское законодательство;24;34;0.9583
розничный бизнес;потребительский кредит;10;23;0.8000
розничный бизнес;средний бизнес;10;14;0.9000
розничный бизнес;финансовый рынок;10;20;0.8000
розничный бизнес;бизнес;10;17;1.0000
розничный бизнес;российское правительство;10;36;0.8000
розничный бизнес;аналитик компании;10;25;0.8000
розничный бизнес;эксперт;10;26;0.9000
розничный бизнес;директор департамента;10;24;0.9000
розничный бизнес;генеральный директор;10;25;0.9000
розничный бизнес;украинское правительство;10;32;0.9000
розничный бизнес;директор Института;10;23;0.8000
розничный бизнес;аналитическое управление;10;34;1.0000
розничный бизнес;собственное средство;10;30;1.0000
розничный бизнес;правительство РФ;10;27;0.8000
розничный бизнес;национальная экономика;10;28;0.8000
розничный бизнес;дополнительное средство;10;31;0.9000
розничный бизнес;Следственный комитет;10;29;0.8000
розничный бизнес;российский производитель;10;35;0.8000
розничный бизнес;правительство;10;32;0.8000
розничный бизнес;официальный представитель;10;37;0.9000
розничный бизнес;совет директоров;10;23;0.8000
розничный бизнес;исполнительный директор;10;29;0.9000
розничный бизнес;страховая компания;10;26;0.8000
налоговая нагрузка;банковский сектор;7;15;0.8571
налоговая нагрузка;потребительский кредит;7;23;1.0000
налоговая нагрузка;финансовый рынок;7;20;1.0000
налоговая нагрузка;строительство;7;24;1.0000
налоговая нагрузка;правоохранительный орган;7;21;0.8571
налоговая нагрузка;российское правительство;7;36;1.0000
налоговая нагрузка;пояснительная записка;7;23;0.8571
налоговая нагрузка;уголовная ответственность;7;26;1.0000
налоговая нагрузка;последнее время;7;15;0.8571
налоговая нагрузка;начало года;7;16;0.8571
налоговая нагрузка;интеллектуальная собственность;7;19;0.8571
налоговая нагрузка;кредит;7;17;0.8571
налоговая нагрузка;украинское правительство;7;32;1.0000
налоговая нагрузка;аналитическое управление;7;34;1.0000
налоговая нагрузка;собственное средство;7;30;1.0000
налоговая нагрузка;правительство РФ;7;27;1.0000
налоговая нагрузка;национальная экономика;7;28;0.8571
налоговая нагрузка;финансовая помощь;7;16;0.8571
налоговая нагрузка;дополнительное средство;7;31;0.8571
налоговая нагрузка;Следственный комитет;7;29;1.0000
налоговая нагрузка;проект постановления;7;28;0.8571
налоговая нагрузка;кредитная организация;7;25;0.8571
налоговая нагрузка;министр финансов;7;19;1.0000
налоговая нагрузка;российский производитель;7;35;0.8571
налоговая нагрузка;потребительское кредитование;7;24;0.8571
налоговая нагрузка;правительство;7;32;1.0000
налоговая нагрузка;официальный представитель;7;37;1.0000
налоговая нагрузка;российское законодательство;7;34;1.0000
налоговая нагрузка;исполнительный директор;7;29;0.8571
налоговая нагрузка;финансовая система;7;16;1.0000
главный образ;компания;8;28;0.8750
главный образ;российское правительство;8;36;0.8750
главный образ;аналитик компании;8;25;0.8750
главный образ;аналитическое управление;8;34;1.0000
главный образ;проект постановления;8;28;1.0000
главный образ;российский производитель;8;35;0.8750
главный образ;крупная компания;8;25;0.8750
главный образ;правительство;8;32;0.8750
главный образ;официальный представитель;8;37;1.0000
чрезвычайная ситуация;банковский сектор;6;15;0.8333
чрезвычайная ситуация;потребительский кредит;6;23;0.8333
чрезвычайная ситуация;финансовый рынок;6;20;0.8333
чрезвычайная ситуация;негосударственный пенсионный фонд;6;18;0.8333
чрезвычайная ситуация;правоохранительный орган;6;21;0.8333
чрезвычайная ситуация;российское правительство;6;36;0.8333
чрезвычайная ситуация;окончательное решение;6;22;0.8333
чрезвычайная ситуация;уголовная ответственность;6;26;1.0000
чрезвычайная ситуация;управляющая компания;6;27;0.8333
чрезвычайная ситуация;экономическая ситуация;6;24;1.0000
чрезвычайная ситуация;потребительская цена;6;15;0.8333
чрезвычайная ситуация;Александр Новак;6;13;0.8333
чрезвычайная ситуация;украинское правительство;6;32;0.8333
чрезвычайная ситуация;глава государства;6;13;0.8333
чрезвычайная ситуация;информация Известий"";6;18;0.8333
чрезвычайная ситуация;Центральный банк;6;16;0.8333
чрезвычайная ситуация;аналитическое управление;6;34;1.0000
чрезвычайная ситуация;собственное средство;6;30;0.8333
чрезвычайная ситуация;социальная норма;6;19;0.8333
чрезвычайная ситуация;правительство РФ;6;27;0.8333
чрезвычайная ситуация;национальная экономика;6;28;0.8333
чрезвычайная ситуация;дополнительное средство;6;31;1.0000
чрезвычайная ситуация;Следственный комитет;6;29;1.0000
чрезвычайная ситуация;проект постановления;6;28;0.8333
чрезвычайная ситуация;российский банк;6;29;0.8333
чрезвычайная ситуация;российский производитель;6;35;0.8333
чрезвычайная ситуация;потребительское кредитование;6;24;1.0000
чрезвычайная ситуация;правительство;6;32;0.8333
чрезвычайная ситуация;официальный представитель;6;37;1.0000
чрезвычайная ситуация;российское законодательство;6;34;0.8333
чрезвычайная ситуация;исполнительная власть;6;21;0.8333
чрезвычайная ситуация;исполнительный директор;6;29;1.0000
противный случай;российское правительство;13;36;0.9231
противный случай;аналитическое управление;13;34;1.0000
противный случай;национальная экономика;13;28;0.9231
противный случай;дополнительное средство;13;31;0.8462
противный случай;российский банк;13;29;0.8462
противный случай;российский производитель;13;35;1.0000
противный случай;правительство;13;32;0.8462
противный случай;официальный представитель;13;37;0.9231
противный случай;российское законодательство;13;34;0.9231
экспортная пошлина;компания;8;28;0.8750
экспортная пошлина;российское правительство;8;36;0.8750
экспортная пошлина;экономическая ситуация;8;24;0.8750
экспортная пошлина;экономический рост;8;20;0.8750
экспортная пошлина;украинское правительство;8;32;1.0000
экспортная пошлина;аналитическое управление;8;34;0.8750
экспортная пошлина;иностранная компания;8;27;0.8750
экспортная пошлина;российский производитель;8;35;0.8750
экспортная пошлина;правительство;8;32;0.8750
экспортная пошлина;официальный представитель;8;37;1.0000
экспортная пошлина;российское законодательство;8;34;0.8750
запрос Известий"";российское правительство;18;36;0.8889
запрос Известий"";украинское правительство;18;32;0.8333
запрос Известий"";аналитическое управление;18;34;1.0000
запрос Известий"";национальная экономика;18;28;0.8889
запрос Известий"";проект постановления;18;28;0.8889
запрос Известий"";российский производитель;18;35;0.9444
запрос Известий"";официальный представитель;18;37;1.0000
банковская система;банковский сектор;13;15;0.8462
банковская система;строительство;13;24;0.8462
банковская система;российское правительство;13;36;0.9231
банковская система;пояснительная записка;13;23;0.8462
банковская система;уголовная ответственность;13;26;0.9231
банковская система;украинское правительство;13;32;0.8462
банковская система;аналитическое управление;13;34;1.0000
банковская система;собственное средство;13;30;0.8462
банковская система;правительство РФ;13;27;0.8462
банковская система;национальная экономика;13;28;0.8462
банковская система;дополнительное средство;13;31;0.9231
банковская система;российский производитель;13;35;0.8462
банковская система;правительство;13;32;0.8462
банковская система;официальный представитель;13;37;1.0000
