concept1;concept2;size of concept1;size of concept2;confidence
денежно-кредитная политика;российский производитель;8;42;0.8750
денежно-кредитная политика;официальный представитель;8;41;1.0000
денежно-кредитная политика;совет директоров;8;34;0.8750
денежно-кредитная политика;исполнительный директор;8;37;0.8750
денежно-кредитная политика;российский бизнес;8;30;0.8750
финансовый рынок;компания;18;39;0.8333
финансовый рынок;российское правительство;18;43;1.0000
финансовый рынок;российская компания;18;41;0.8889
финансовый рынок;аналитик компании;18;36;0.8333
финансовый рынок;украинское правительство;18;36;0.8333
финансовый рынок;аналитическое управление;18;41;0.9444
финансовый рынок;финансовая помощь;18;19;0.8889
финансовый рынок;дополнительное средство;18;34;0.8889
финансовый рынок;проект постановления;18;38;0.8889
финансовый рынок;министр финансов;18;22;0.9444
финансовый рынок;российский производитель;18;42;0.8889
финансовый рынок;правительство;18;40;0.8889
финансовый рынок;официальный представитель;18;41;0.9444
финансовый рынок;российское законодательство;18;37;0.9444
инфляционное ожидание;компания;6;39;0.8333
инфляционное ожидание;российское правительство;6;43;1.0000
инфляционное ожидание;российская компания;6;41;0.8333
инфляционное ожидание;экономический рост;6;29;0.8333
инфляционное ожидание;аналитик компании;6;36;0.8333
инфляционное ожидание;украинское правительство;6;36;0.8333
инфляционное ожидание;аналитическое управление;6;41;1.0000
инфляционное ожидание;национальная экономика;6;33;0.8333
инфляционное ожидание;иностранная компания;6;35;0.8333
инфляционное ожидание;дополнительное средство;6;34;0.8333
инфляционное ожидание;проект постановления;6;38;0.8333
инфляционное ожидание;производство;6;22;0.8333
инфляционное ожидание;российский производитель;6;42;0.8333
инфляционное ожидание;правительство;6;40;1.0000
инфляционное ожидание;официальный представитель;6;41;1.0000
негосударственный пенсионный фонд;компания;19;39;0.8421
негосударственный пенсионный фонд;российское правительство;19;43;0.9474
негосударственный пенсионный фонд;глава государства;19;19;1.0000
негосударственный пенсионный фонд;аналитическое управление;19;41;0.8421
негосударственный пенсионный фонд;правительство РФ;19;32;0.8421
негосударственный пенсионный фонд;национальная экономика;19;33;0.8421
негосударственный пенсионный фонд;дополнительное средство;19;34;0.8421
негосударственный пенсионный фонд;проект постановления;19;38;0.8421
негосударственный пенсионный фонд;российский производитель;19;42;0.8947
негосударственный пенсионный фонд;правительство;19;40;1.0000
негосударственный пенсионный фонд;официальный представитель;19;41;1.0000
негосударственный пенсионный фонд;российское законодательство;19;37;0.8421
Госдума;компания;11;39;0.9091
Госдума;российское правительство;11;43;0.9091
Госдума;российская компания;11;41;1.0000
Госдума;управляющая компания;11;30;0.9091
Госдума;законопроект;11;24;0.9091
Госдума;аналитик компании;11;36;0.9091
Госдума;эксперт;11;27;0.9091
Госдума;президент России;11;25;0.8182
Госдума;аналитическое управление;11;41;0.8182
Госдума;собственное средство;11;31;0.8182
Госдума;иностранная компания;11;35;0.8182
Госдума;комитет Госдумы;11;12;1.0000
Госдума;Следственный комитет;11;30;0.9091
Госдума;российский производитель;11;42;0.8182
Госдума;правительство;11;40;0.8182
Госдума;официальный представитель;11;41;0.9091
Госдума;российское законодательство;11;37;0.9091
Госдума;исполнительный директор;11;37;0.9091
Госдума;страховая компания;11;30;0.9091
украинская сторона;компания;9;39;0.8889
украинская сторона;российский рубль;9;29;1.0000
украинская сторона;российская сторона;9;28;0.8889
украинская сторона;российский газ;9;29;1.0000
украинская сторона;российская валюта;9;24;1.0000
украинская сторона;российское правительство;9;43;1.0000
украинская сторона;российская компания;9;41;1.0000
украинская сторона;российский рынок;9;29;1.0000
украинская сторона;российский бюджет;9;28;1.0000
украинская сторона;экономический рост;9;29;0.8889
украинская сторона;украинское правительство;9;36;1.0000
украинская сторона;российская власть;9;30;0.8889
украинская сторона;Российская Федерация;9;31;0.8889
украинская сторона;российский банк;9;31;1.0000
украинская сторона;российский производитель;9;42;1.0000
украинская сторона;украинская власть;9;10;0.8889
украинская сторона;российское законодательство;9;37;0.8889
украинская сторона;российский бизнес;9;30;1.0000
депутат Госдумы;компания;9;39;0.8889
депутат Госдумы;Госдума;9;11;0.8889
депутат Госдумы;российское правительство;9;43;0.8889
депутат Госдумы;российская компания;9;41;1.0000
депутат Госдумы;управляющая компания;9;30;0.8889
депутат Госдумы;законопроект;9;24;0.8889
депутат Госдумы;аналитик компании;9;36;0.8889
депутат Госдумы;аналитическое управление;9;41;0.8889
депутат Госдумы;собственное средство;9;31;0.8889
депутат Госдумы;иностранная компания;9;35;0.8889
депутат Госдумы;комитет Госдумы;9;12;0.8889
депутат Госдумы;Следственный комитет;9;30;0.8889
депутат Госдумы;российский производитель;9;42;0.8889
депутат Госдумы;крупная компания;9;31;0.8889
депутат Госдумы;официальный представитель;9;41;0.8889
депутат Госдумы;российское законодательство;9;37;0.8889
депутат Госдумы;страховая компания;9;30;0.8889
строительство;компания;29;39;0.8276
строительство;российское правительство;29;43;1.0000
строительство;российская компания;29;41;0.8621
строительство;аналитик компании;29;36;0.8276
строительство;украинское правительство;29;36;0.9310
строительство;аналитическое управление;29;41;0.9310
строительство;правительство РФ;29;32;1.0000
строительство;проект постановления;29;38;0.8966
строительство;российский производитель;29;42;0.8621
строительство;правительство;29;40;1.0000
строительство;официальный представитель;29;41;0.9655
строительство;российское законодательство;29;37;0.9655
строительство;исполнительный директор;29;37;0.8276
розничный бизнес;бизнес;12;17;0.8333
розничный бизнес;российское правительство;12;43;0.9167
розничный бизнес;уголовная ответственность;12;26;0.8333
розничный бизнес;аналитическое управление;12;41;0.8333
розничный бизнес;национальная экономика;12;33;0.8333
розничный бизнес;дополнительное средство;12;34;0.8333
розничный бизнес;проект постановления;12;38;0.8333
розничный бизнес;российский производитель;12;42;0.8333
розничный бизнес;потребительское кредитование;12;27;0.8333
розничный бизнес;правительство;12;40;0.8333
розничный бизнес;официальный представитель;12;41;1.0000
рост цен;компания;8;39;0.8750
рост цен;российское правительство;8;43;1.0000
рост цен;аналитик компании;8;36;0.8750
рост цен;эксперт;8;27;0.8750
рост цен;аналитическое управление;8;41;1.0000
рост цен;иностранная компания;8;35;1.0000
рост цен;дополнительное средство;8;34;1.0000
рост цен;проект постановления;8;38;1.0000
рост цен;российский производитель;8;42;0.8750
рост цен;официальный представитель;8;41;0.8750
налоговая нагрузка;компания;6;39;0.8333
налоговая нагрузка;российское правительство;6;43;0.8333
налоговая нагрузка;окончательное решение;6;27;1.0000
налоговая нагрузка;законопроект;6;24;0.8333
налоговая нагрузка;налоговый орган;6;17;0.8333
налоговая нагрузка;аналитическое управление;6;41;0.8333
налоговая нагрузка;федеральный бюджет;6;21;0.8333
налоговая нагрузка;национальная экономика;6;33;0.8333
налоговая нагрузка;правительство;6;40;1.0000
налоговая нагрузка;официальный представитель;6;41;0.8333
налоговая нагрузка;значительная часть;6;25;0.8333
налоговая нагрузка;исполнительный директор;6;37;0.8333
налоговая нагрузка;течение года;6;25;0.8333
европейская страна;российский рубль;10;29;0.8000
европейская страна;российская сторона;10;28;0.8000
европейская страна;российский газ;10;29;0.8000
европейская страна;российская валюта;10;24;0.8000
европейская страна;российское правительство;10;43;1.0000
европейская страна;российская компания;10;41;0.9000
европейская страна;российский рынок;10;29;0.8000
европейская страна;российский бюджет;10;28;0.8000
европейская страна;экономический рост;10;29;0.8000
европейская страна;украинское правительство;10;36;0.9000
европейская страна;аналитическое управление;10;41;0.8000
европейская страна;российская власть;10;30;0.8000
европейская страна;Российская Федерация;10;31;0.8000
европейская страна;иностранная компания;10;35;0.8000
европейская страна;дополнительное средство;10;34;0.8000
европейская страна;проект постановления;10;38;0.9000
европейская страна;российский банк;10;31;0.8000
европейская страна;российский производитель;10;42;1.0000
европейская страна;правительство;10;40;1.0000
европейская страна;официальный представитель;10;41;0.9000
европейская страна;российское законодательство;10;37;0.8000
европейская страна;российский бизнес;10;30;0.8000
главный образ;компания;6;39;1.0000
главный образ;российский рубль;6;29;0.8333
главный образ;бизнес;6;17;0.8333
главный образ;российский газ;6;29;0.8333
главный образ;российское правительство;6;43;1.0000
главный образ;российская компания;6;41;0.8333
главный образ;российский рынок;6;29;0.8333
главный образ;аналитик компании;6;36;1.0000
главный образ;негативное последствие;6;19;0.8333
главный образ;аналитическое управление;6;41;1.0000
главный образ;национальная экономика;6;33;0.8333
главный образ;Российская Федерация;6;31;1.0000
главный образ;дополнительное средство;6;34;1.0000
главный образ;проект постановления;6;38;1.0000
главный образ;российский банк;6;31;0.8333
главный образ;российский производитель;6;42;0.8333
главный образ;крупная компания;6;31;0.8333
главный образ;официальный представитель;6;41;0.8333
главный образ;российское законодательство;6;37;1.0000
главный образ;исполнительная власть;6;25;0.8333
главный образ;российский бизнес;6;30;0.8333
чрезвычайная ситуация;российская сторона;8;28;0.8750
чрезвычайная ситуация;российское правительство;8;43;1.0000
чрезвычайная ситуация;российская компания;8;41;0.8750
чрезвычайная ситуация;экономическая ситуация;8;31;1.0000
чрезвычайная ситуация;украинское правительство;8;36;0.8750
чрезвычайная ситуация;аналитическое управление;8;41;0.8750
чрезвычайная ситуация;российская власть;8;30;0.8750
чрезвычайная ситуация;российский производитель;8;42;0.8750
чрезвычайная ситуация;потребительское кредитование;8;27;0.8750
чрезвычайная ситуация;правительство;8;40;1.0000
чрезвычайная ситуация;официальный представитель;8;41;0.8750
чрезвычайная ситуация;российское законодательство;8;37;0.8750
противный случай;строительство;7;29;0.8571
противный случай;российское правительство;7;43;1.0000
противный случай;российская компания;7;41;1.0000
противный случай;законопроект;7;24;0.8571
противный случай;генеральный директор;7;33;0.8571
противный случай;украинское правительство;7;36;0.8571
противный случай;аналитическое управление;7;41;1.0000
противный случай;правительство РФ;7;32;0.8571
противный случай;проект постановления;7;38;1.0000
противный случай;правительство;7;40;1.0000
противный случай;совет директоров;7;34;0.8571
противный случай;российское законодательство;7;37;1.0000
противный случай;исполнительный директор;7;37;1.0000
экспортная пошлина;российское правительство;10;43;0.9000
экспортная пошлина;российская компания;10;41;0.9000
экспортная пошлина;экономический рост;10;29;0.8000
экспортная пошлина;генеральный директор;10;33;0.9000
экспортная пошлина;директор Института;10;31;0.8000
экспортная пошлина;национальная экономика;10;33;0.8000
экспортная пошлина;иностранная компания;10;35;0.8000
экспортная пошлина;проект постановления;10;38;0.8000
экспортная пошлина;промышленное производство;10;20;0.8000
экспортная пошлина;российский производитель;10;42;1.0000
экспортная пошлина;правительство;10;40;0.8000
экспортная пошлина;совет директоров;10;34;0.9000
экспортная пошлина;экономическая санкция;10;25;0.8000
экспортная пошлина;исполнительный директор;10;37;0.9000
внутренний рынок;потребительский кредит;8;25;0.8750
внутренний рынок;российское правительство;8;43;1.0000
внутренний рынок;потребительская цена;8;21;0.8750
внутренний рынок;украинское правительство;8;36;1.0000
внутренний рынок;аналитическое управление;8;41;1.0000
внутренний рынок;собственное средство;8;31;0.8750
внутренний рынок;правительство РФ;8;32;0.8750
внутренний рынок;дополнительное средство;8;34;0.8750
внутренний рынок;внутренний спрос;8;7;0.8750
внутренний рынок;российский производитель;8;42;0.8750
внутренний рынок;потребительское кредитование;8;27;0.8750
внутренний рынок;правительство;8;40;1.0000
внутренний рынок;официальный представитель;8;41;0.8750
внутренний рынок;потребительский спрос;8;23;0.8750
запрос Известий"";генеральный директор;16;33;0.8125
запрос Известий"";национальная экономика;16;33;0.8750
запрос Известий"";российский производитель;16;42;0.8125
запрос Известий"";официальный представитель;16;41;0.8125
запрос Известий"";совет директоров;16;34;0.8125
запрос Известий"";исполнительный директор;16;37;0.9375
банковская система;компания;14;39;0.8571
банковская система;российское правительство;14;43;1.0000
банковская система;российская компания;14;41;0.9286
банковская система;аналитическое управление;14;41;0.9286
банковская система;национальная экономика;14;33;0.8571
банковская система;иностранная компания;14;35;0.8571
банковская система;национальная платежная система;14;24;0.8571
банковская система;российский производитель;14;42;1.0000
банковская система;крупная компания;14;31;0.8571
банковская система;правительство;14;40;0.8571
банковская система;официальный представитель;14;41;0.9286
банковская система;совет директоров;14;34;0.8571
банковская система;российское законодательство;14;37;0.8571
банковская система;исполнительный директор;14;37;0.9286
банковская система;финансовая система;14;21;0.8571
российская сторона;российский рубль;28;29;0.9643
российская сторона;российский газ;28;29;0.9643
российская сторона;российская валюта;28;24;0.8214
российская сторона;российское правительство;28;43;1.0000
российская сторона;российская компания;28;41;0.9286
российская сторона;российский рынок;28;29;0.9643
российская сторона;российский бюджет;28;28;0.8929
российская сторона;российская экономика;28;26;0.8571
российская сторона;украинское правительство;28;36;0.8571
российская сторона;аналитическое управление;28;41;0.8571
российская сторона;российская власть;28;30;1.0000
российская сторона;Российская Федерация;28;31;0.9286
российская сторона;российский банк;28;31;0.9643
российская сторона;российский производитель;28;42;1.0000
российская сторона;правительство;28;40;0.9286
российская сторона;официальный представитель;28;41;0.8929
российская сторона;совет директоров;28;34;0.8214
российская сторона;российское законодательство;28;37;0.8929
российская сторона;исполнительный директор;28;37;0.8929
российская сторона;российский бизнес;28;30;0.8929
бизнес;средний бизнес;17;14;0.8235
бизнес;российское правительство;17;43;0.9412
бизнес;аналитическое управление;17;41;0.8824
бизнес;дополнительное средство;17;34;0.9412
бизнес;проект постановления;17;38;0.8235
бизнес;российский банк;17;31;0.8235
бизнес;российский производитель;17;42;0.9412
бизнес;правительство;17;40;0.8235
бизнес;официальный представитель;17;41;0.9412
бизнес;российское законодательство;17;37;0.8824
бизнес;российский бизнес;17;30;0.9412
налог;компания;6;39;0.8333
налог;российское правительство;6;43;1.0000
налог;российская компания;6;41;0.8333
налог;Налоговый кодекс;6;10;0.8333
налог;российский бюджет;6;28;0.8333
налог;законопроект;6;24;0.8333
налог;аналитик компании;6;36;0.8333
налог;эксперт;6;27;0.8333
налог;украинское правительство;6;36;0.8333
налог;иностранная компания;6;35;0.8333
налог;дополнительное средство;6;34;0.8333
налог;Минфин;6;13;0.8333
налог;глава Минфина;6;15;0.8333
налог;проект постановления;6;38;0.8333
налог;российский производитель;6;42;1.0000
налог;правительство;6;40;1.0000
налог;официальный представитель;6;41;1.0000
налог;социально-экономическое развитие;6;28;1.0000
налог;российское законодательство;6;37;0.8333
международная платежная система;компания;10;39;0.8000
международная платежная система;российский рубль;10;29;0.9000
международная платежная система;российский газ;10;29;0.9000
международная платежная система;российская валюта;10;24;0.8000
международная платежная система;российское правительство;10;43;1.0000
международная платежная система;российская компания;10;41;0.9000
международная платежная система;окончательное решение;10;27;0.9000
международная платежная система;экономическая ситуация;10;31;0.8000
международная платежная система;российский рынок;10;29;0.9000
международная платежная система;российский бюджет;10;28;0.8000
международная платежная система;российская экономика;10;26;0.8000
международная платежная система;аналитик компании;10;36;0.8000
международная платежная система;украинское правительство;10;36;0.8000
международная платежная система;аналитическое управление;10;41;0.9000
международная платежная система;российская власть;10;30;0.8000
международная платежная система;Российская Федерация;10;31;0.9000
международная платежная система;дополнительное средство;10;34;0.9000
международная платежная система;проект постановления;10;38;0.9000
международная платежная система;российский банк;10;31;0.9000
международная платежная система;российский производитель;10;42;1.0000
