concept1;concept2;size of concept1;size of concept2;confidence
кредитный портфель;регулятор;6;6;0.8333
кредитный портфель;значительная часть;6;22;0.8333
кредитный портфель;совет директоров;6;29;0.8333
кредитный портфель;российское законодательство;6;34;0.8333
кредитный портфель;исполнительный директор;6;35;0.8333
кредитный портфель;российский бизнес;6;25;0.8333
кредитный портфель;течение года;6;24;0.8333
российский рубль;российская сторона;24;24;0.9583
российский рубль;российский газ;24;25;1.0000
российский рубль;российская валюта;24;24;0.9583
российский рубль;российское правительство;24;37;1.0000
российский рубль;российская компания;24;34;0.9167
российский рубль;российский рынок;24;26;1.0000
российский рубль;российский бюджет;24;25;0.9583
российский рубль;российская власть;24;25;0.9583
российский рубль;Российская Федерация;24;28;0.9583
российский рубль;российский банк;24;26;1.0000
российский рубль;российский производитель;24;36;0.9583
российский рубль;правительство;24;35;0.8333
российский рубль;официальный представитель;24;36;0.9167
российский рубль;российское законодательство;24;34;0.9167
российский рубль;российский бизнес;24;25;1.0000
данный вопрос;компания;7;32;0.8571
данный вопрос;строительство;7;33;0.8571
данный вопрос;российское правительство;7;37;0.8571
данный вопрос;российская компания;7;34;1.0000
данный вопрос;окончательное решение;7;21;0.8571
данный вопрос;интеллектуальная собственность;7;25;0.8571
данный вопрос;директор департамента;7;21;0.8571
данный вопрос;генеральный директор;7;29;0.8571
данный вопрос;украинское правительство;7;27;0.8571
данный вопрос;директор Института;7;28;1.0000
данный вопрос;аналитическое управление;7;31;0.8571
данный вопрос;правительство РФ;7;33;0.8571
данный вопрос;иностранная компания;7;28;0.8571
данный вопрос;российский производитель;7;36;0.8571
данный вопрос;правительство;7;35;0.8571
данный вопрос;совет директоров;7;29;0.8571
данный вопрос;российское законодательство;7;34;0.8571
данный вопрос;исполнительный директор;7;35;0.8571
денежно-кредитная политика;потребительский кредит;7;14;1.0000
денежно-кредитная политика;российское правительство;7;37;1.0000
денежно-кредитная политика;пояснительная записка;7;21;0.8571
денежно-кредитная политика;уголовная ответственность;7;31;1.0000
денежно-кредитная политика;кредит;7;10;0.8571
денежно-кредитная политика;аналитическое управление;7;31;1.0000
денежно-кредитная политика;собственное средство;7;33;1.0000
денежно-кредитная политика;дополнительное средство;7;33;1.0000
денежно-кредитная политика;Следственный комитет;7;26;0.8571
денежно-кредитная политика;проект постановления;7;29;1.0000
денежно-кредитная политика;российский производитель;7;36;1.0000
денежно-кредитная политика;потребительское кредитование;7;15;1.0000
денежно-кредитная политика;федеральный закон;7;24;0.8571
денежно-кредитная политика;правительство;7;35;0.8571
денежно-кредитная политика;официальный представитель;7;36;0.8571
денежно-кредитная политика;значительная часть;7;22;1.0000
денежно-кредитная политика;российское законодательство;7;34;0.8571
денежно-кредитная политика;исполнительный директор;7;35;0.8571
денежно-кредитная политика;потребительский спрос;7;18;0.8571
финансовый рынок;российское правительство;17;37;1.0000
финансовый рынок;российская компания;17;34;0.8235
финансовый рынок;уголовная ответственность;17;31;0.8235
финансовый рынок;аналитическое управление;17;31;0.8235
финансовый рынок;Российская Федерация;17;28;0.8235
финансовый рынок;финансовая помощь;17;15;0.8824
финансовый рынок;проект постановления;17;29;0.8235
финансовый рынок;министр финансов;17;19;1.0000
финансовый рынок;российский банк;17;26;0.8235
финансовый рынок;российский производитель;17;36;0.9412
финансовый рынок;официальный представитель;17;36;0.9412
финансовый рынок;российское законодательство;17;34;0.8824
финансовый рынок;исполнительный директор;17;35;0.8824
финансовый рынок;финансовая система;17;19;0.9412
негосударственный пенсионный фонд;компания;12;32;0.9167
негосударственный пенсионный фонд;строительство;12;33;0.9167
негосударственный пенсионный фонд;российское правительство;12;37;1.0000
негосударственный пенсионный фонд;российская компания;12;34;1.0000
негосударственный пенсионный фонд;уголовная ответственность;12;31;0.8333
негосударственный пенсионный фонд;управляющая компания;12;29;0.9167
негосударственный пенсионный фонд;законопроект;12;24;0.8333
негосударственный пенсионный фонд;украинское правительство;12;27;0.8333
негосударственный пенсионный фонд;глава государства;12;12;0.9167
негосударственный пенсионный фонд;собственное средство;12;33;0.8333
негосударственный пенсионный фонд;правительство РФ;12;33;0.9167
негосударственный пенсионный фонд;Российская Федерация;12;28;0.8333
негосударственный пенсионный фонд;иностранная компания;12;28;0.9167
негосударственный пенсионный фонд;дополнительное средство;12;33;1.0000
негосударственный пенсионный фонд;Следственный комитет;12;26;0.8333
негосударственный пенсионный фонд;российский производитель;12;36;0.9167
негосударственный пенсионный фонд;правительство;12;35;1.0000
негосударственный пенсионный фонд;официальный представитель;12;36;1.0000
негосударственный пенсионный фонд;федеральная целевая программа;12;18;0.8333
негосударственный пенсионный фонд;российское законодательство;12;34;0.9167
негосударственный пенсионный фонд;течение года;12;24;0.8333
негосударственный пенсионный фонд;страховая компания;12;25;0.8333
Госдума;компания;8;32;1.0000
Госдума;финансовый рынок;8;17;0.8750
Госдума;депутат Госдумы;8;8;0.8750
Госдума;российское правительство;8;37;1.0000
Госдума;российская компания;8;34;1.0000
Госдума;уголовная ответственность;8;31;1.0000
Госдума;управляющая компания;8;29;1.0000
Госдума;аналитик компании;8;23;0.8750
Госдума;Национальное рейтинговое агентство;8;18;0.8750
Госдума;генеральный директор;8;29;0.8750
Госдума;директор Института;8;28;0.8750
Госдума;аналитическое управление;8;31;0.8750
Госдума;собственное средство;8;33;0.8750
Госдума;иностранная компания;8;28;1.0000
Госдума;дополнительное средство;8;33;0.8750
Госдума;комитет Госдумы;8;8;0.8750
Госдума;Следственный комитет;8;26;1.0000
Госдума;министр финансов;8;19;0.8750
Госдума;российский производитель;8;36;0.8750
Госдума;федеральный закон;8;24;0.8750
Госдума;официальный представитель;8;36;1.0000
Госдума;совет директоров;8;29;0.8750
Госдума;российское законодательство;8;34;1.0000
Госдума;исполнительный директор;8;35;1.0000
Госдума;финансовая система;8;19;0.8750
Госдума;страховая компания;8;25;1.0000
украинская сторона;российский рубль;8;24;1.0000
украинская сторона;строительство;8;33;1.0000
украинская сторона;российская сторона;8;24;1.0000
украинская сторона;российский газ;8;25;1.0000
украинская сторона;российская валюта;8;24;1.0000
украинская сторона;российское правительство;8;37;1.0000
украинская сторона;российская компания;8;34;1.0000
украинская сторона;украинский кризис;8;8;1.0000
украинская сторона;российский рынок;8;26;1.0000
украинская сторона;российский бюджет;8;25;1.0000
украинская сторона;российская экономика;8;22;0.8750
украинская сторона;Украина;8;9;1.0000
украинская сторона;украинское правительство;8;27;1.0000
украинская сторона;российская власть;8;25;1.0000
украинская сторона;правительство РФ;8;33;1.0000
украинская сторона;Российская Федерация;8;28;1.0000
украинская сторона;российский банк;8;26;1.0000
украинская сторона;российский производитель;8;36;1.0000
украинская сторона;правительство;8;35;1.0000
украинская сторона;официальный представитель;8;36;1.0000
украинская сторона;украинский банк;8;11;1.0000
украинская сторона;украинская власть;8;9;1.0000
украинская сторона;российское законодательство;8;34;1.0000
украинская сторона;российский бизнес;8;25;1.0000
депутат Госдумы;компания;8;32;1.0000
депутат Госдумы;Госдума;8;8;0.8750
депутат Госдумы;строительство;8;33;0.8750
депутат Госдумы;российское правительство;8;37;1.0000
депутат Госдумы;российская компания;8;34;1.0000
депутат Госдумы;уголовная ответственность;8;31;1.0000
депутат Госдумы;управляющая компания;8;29;1.0000
депутат Госдумы;депутат;8;8;0.8750
депутат Госдумы;аналитик компании;8;23;0.8750
депутат Госдумы;генеральный директор;8;29;0.8750
депутат Госдумы;директор Института;8;28;0.8750
депутат Госдумы;аналитическое управление;8;31;1.0000
депутат Госдумы;собственное средство;8;33;0.8750
депутат Госдумы;правительство РФ;8;33;0.8750
депутат Госдумы;иностранная компания;8;28;1.0000
депутат Госдумы;дополнительное средство;8;33;0.8750
депутат Госдумы;комитет Госдумы;8;8;0.8750
депутат Госдумы;Следственный комитет;8;26;1.0000
депутат Госдумы;российский производитель;8;36;1.0000
депутат Госдумы;федеральный закон;8;24;1.0000
депутат Госдумы;правительство;8;35;0.8750
депутат Госдумы;официальный представитель;8;36;1.0000
депутат Госдумы;совет директоров;8;29;0.8750
депутат Госдумы;российское законодательство;8;34;1.0000
депутат Госдумы;исполнительный директор;8;35;1.0000
депутат Госдумы;страховая компания;8;25;1.0000
строительство;компания;33;32;0.8182
строительство;российское правительство;33;37;0.9394
строительство;российская компания;33;34;0.8788
строительство;украинское правительство;33;27;0.8182
строительство;правительство РФ;33;33;0.9697
строительство;дополнительное средство;33;33;0.8485
строительство;российский производитель;33;36;0.9394
строительство;правительство;33;35;1.0000
строительство;официальный представитель;33;36;0.9394
строительство;российское законодательство;33;34;0.9394
строительство;исполнительный директор;33;35;0.8788
розничный бизнес;компания;10;32;0.8000
розничный бизнес;строительство;10;33;0.9000
розничный бизнес;бизнес;10;17;0.9000
розничный бизнес;российское правительство;10;37;0.8000
розничный бизнес;российская компания;10;34;0.9000
розничный бизнес;эксперт;10;27;0.8000
розничный бизнес;генеральный директор;10;29;0.8000
розничный бизнес;правительство РФ;10;33;0.8000
розничный бизнес;проект постановления;10;29;0.8000
розничный бизнес;российский производитель;10;36;0.9000
розничный бизнес;правительство;10;35;0.9000
розничный бизнес;официальный представитель;10;36;0.8000
розничный бизнес;совет директоров;10;29;0.8000
розничный бизнес;российское законодательство;10;34;0.8000
розничный бизнес;исполнительный директор;10;35;0.9000
рост цен;компания;6;32;1.0000
рост цен;строительство;6;33;0.8333
рост цен;консалтинговая компания;6;19;0.8333
рост цен;российское правительство;6;37;0.8333
рост цен;российская компания;6;34;0.8333
рост цен;управляющая компания;6;29;0.8333
рост цен;законопроект;6;24;0.8333
рост цен;эксперт;6;27;1.0000
рост цен;генеральный директор;6;29;0.8333
рост цен;директор Института;6;28;0.8333
рост цен;собственное средство;6;33;1.0000
рост цен;правительство РФ;6;33;0.8333
рост цен;иностранная компания;6;28;1.0000
рост цен;дополнительное средство;6;33;1.0000
рост цен;проект постановления;6;29;0.8333
рост цен;крупная компания;6;24;0.8333
рост цен;правительство;6;35;0.8333
рост цен;официальный представитель;6;36;0.8333
рост цен;совет директоров;6;29;0.8333
рост цен;российское законодательство;6;34;0.8333
рост цен;исполнительная власть;6;21;0.8333
рост цен;исполнительный директор;6;35;1.0000
налоговая нагрузка;правоохранительный орган;6;18;0.8333
налоговая нагрузка;российское правительство;6;37;1.0000
налоговая нагрузка;пояснительная записка;6;21;0.8333
налоговая нагрузка;уголовная ответственность;6;31;1.0000
налоговая нагрузка;генеральный директор;6;29;0.8333
налоговая нагрузка;аналитическое управление;6;31;1.0000
налоговая нагрузка;собственное средство;6;33;0.8333
налоговая нагрузка;правительство РФ;6;33;0.8333
налоговая нагрузка;дополнительное средство;6;33;0.8333
налоговая нагрузка;проект постановления;6;29;1.0000
налоговая нагрузка;российский производитель;6;36;1.0000
налоговая нагрузка;правительство;6;35;0.8333
налоговая нагрузка;официальный представитель;6;36;0.8333
налоговая нагрузка;совет директоров;6;29;0.8333
налоговая нагрузка;федеральная целевая программа;6;18;0.8333
налоговая нагрузка;исполнительный директор;6;35;1.0000
чрезвычайная ситуация;правоохранительный орган;6;18;0.8333
чрезвычайная ситуация;российское правительство;6;37;0.8333
чрезвычайная ситуация;национальная валюта;6;17;0.8333
чрезвычайная ситуация;пояснительная записка;6;21;0.8333
чрезвычайная ситуация;уголовная ответственность;6;31;1.0000
чрезвычайная ситуация;экономическая ситуация;6;20;0.8333
чрезвычайная ситуация;эксперт;6;27;0.8333
чрезвычайная ситуация;генеральный директор;6;29;1.0000
чрезвычайная ситуация;директор Института;6;28;0.8333
чрезвычайная ситуация;аналитическое управление;6;31;1.0000
чрезвычайная ситуация;собственное средство;6;33;0.8333
чрезвычайная ситуация;дополнительное средство;6;33;0.8333
чрезвычайная ситуация;проект постановления;6;29;0.8333
чрезвычайная ситуация;российский производитель;6;36;0.8333
чрезвычайная ситуация;значительная часть;6;22;0.8333
чрезвычайная ситуация;совет директоров;6;29;1.0000
чрезвычайная ситуация;социально-экономическое развитие;6;18;0.8333
чрезвычайная ситуация;исполнительный директор;6;35;1.0000
противный случай;российское правительство;8;37;1.0000
противный случай;российская компания;8;34;0.8750
противный случай;уголовная ответственность;8;31;1.0000
противный случай;интеллектуальная собственность;8;25;0.8750
противный случай;аналитическое управление;8;31;1.0000
противный случай;собственное средство;8;33;0.8750
противный случай;иностранная компания;8;28;0.8750
противный случай;Следственный комитет;8;26;0.8750
противный случай;российский банк;8;26;0.8750
противный случай;российский производитель;8;36;1.0000
противный случай;федеральный закон;8;24;0.8750
противный случай;официальный представитель;8;36;0.8750
противный случай;исполнительный директор;8;35;0.8750
экспортная пошлина;компания;6;32;1.0000
экспортная пошлина;строительство;6;33;0.8333
экспортная пошлина;правоохранительный орган;6;18;0.8333
экспортная пошлина;российское правительство;6;37;1.0000
экспортная пошлина;российская компания;6;34;1.0000
экспортная пошлина;окончательное решение;6;21;0.8333
экспортная пошлина;уголовная ответственность;6;31;0.8333
экспортная пошлина;управляющая компания;6;29;0.8333
экспортная пошлина;российский бюджет;6;25;0.8333
экспортная пошлина;российская экономика;6;22;0.8333
экспортная пошлина;эксперт;6;27;0.8333
экспортная пошлина;директор департамента;6;21;0.8333
экспортная пошлина;генеральный директор;6;29;1.0000
экспортная пошлина;украинское правительство;6;27;0.8333
экспортная пошлина;директор Института;6;28;1.0000
экспортная пошлина;собственное средство;6;33;0.8333
экспортная пошлина;российская власть;6;25;0.8333
экспортная пошлина;правительство РФ;6;33;0.8333
экспортная пошлина;национальная экономика;6;22;0.8333
экспортная пошлина;Российская Федерация;6;28;1.0000
экспортная пошлина;иностранная компания;6;28;1.0000
экспортная пошлина;дополнительное средство;6;33;0.8333
экспортная пошлина;проект постановления;6;29;0.8333
экспортная пошлина;российский производитель;6;36;0.8333
экспортная пошлина;крупная компания;6;24;0.8333
экспортная пошлина;правительство;6;35;0.8333
экспортная пошлина;официальный представитель;6;36;0.8333
экспортная пошлина;совет директоров;6;29;1.0000
экспортная пошлина;российское законодательство;6;34;1.0000
экспортная пошлина;исполнительный директор;6;35;1.0000
экспортная пошлина;страховая компания;6;25;0.8333
внутренний рынок;компания;8;32;0.8750
внутренний рынок;российское правительство;8;37;0.8750
внутренний рынок;уголовная ответственность;8;31;0.8750
внутренний рынок;управляющая компания;8;29;0.8750
внутренний рынок;эксперт;8;27;0.8750
внутренний рынок;генеральный директор;8;29;0.8750
внутренний рынок;директор Института;8;28;0.8750
внутренний рынок;иностранная компания;8;28;0.8750
внутренний рынок;дополнительное средство;8;33;0.8750
внутренний рынок;внутренний спрос;8;10;0.8750
внутренний рынок;официальный представитель;8;36;0.8750
внутренний рынок;совет директоров;8;29;0.8750
внутренний рынок;исполнительный директор;8;35;0.8750
запрос Известий"";строительство;15;33;0.8000
запрос Известий"";российское правительство;15;37;1.0000
запрос Известий"";уголовная ответственность;15;31;0.8000
запрос Известий"";украинское правительство;15;27;0.8000
запрос Известий"";правительство РФ;15;33;0.8667
запрос Известий"";российский производитель;15;36;0.9333
запрос Известий"";правительство;15;35;0.9333
запрос Известий"";официальный представитель;15;36;1.0000
запрос Известий"";российское законодательство;15;34;0.8000
денежный перевод;потребительский кредит;7;14;0.8571
денежный перевод;строительство;7;33;0.8571
денежный перевод;российское правительство;7;37;0.8571
денежный перевод;российская компания;7;34;0.8571
денежный перевод;аналитическое управление;7;31;0.8571
денежный перевод;собственное средство;7;33;0.8571
денежный перевод;дополнительное средство;7;33;0.8571
денежный перевод;российский производитель;7;36;1.0000
денежный перевод;потребительское кредитование;7;15;0.8571
денежный перевод;правительство;7;35;1.0000
денежный перевод;официальный представитель;7;36;1.0000
денежный перевод;потребительский спрос;7;18;1.0000
банковская система;банковский сектор;8;9;0.8750
банковская система;российское правительство;8;37;1.0000
банковская система;пояснительная записка;8;21;0.8750
банковская система;уголовная ответственность;8;31;1.0000
банковская система;президент России;8;21;0.8750
банковская система;Банк России;8;12;0.8750
банковская система;Центральный банк;8;16;1.0000
банковская система;банк России;8;12;0.8750
банковская система;аналитическое управление;8;31;1.0000
банковская система;собственное средство;8;33;1.0000
банковская система;дополнительное средство;8;33;1.0000
банковская система;проект постановления;8;29;1.0000
банковская система;российский производитель;8;36;1.0000
банковская система;федеральный закон;8;24;0.8750
банковская система;правительство;8;35;0.8750
банковская система;официальный представитель;8;36;0.8750
банковская система;исполнительный директор;8;35;0.8750
банковская система;финансовая система;8;19;0.8750
российская сторона;российский рубль;24;24;0.9583
российская сторона;российский газ;24;25;1.0000
российская сторона;российская валюта;24;24;0.9583
российская сторона;российское правительство;24;37;1.0000
российская сторона;российская компания;24;34;0.9583
российская сторона;российский рынок;24;26;1.0000
российская сторона;российский бюджет;24;25;0.9167
российская сторона;российская власть;24;25;1.0000
российская сторона;Российская Федерация;24;28;0.9583
российская сторона;российский банк;24;26;1.0000
российская сторона;российский производитель;24;36;0.9583
российская сторона;правительство;24;35;0.8333
российская сторона;официальный представитель;24;36;0.9167
российская сторона;российское законодательство;24;34;0.9167
российская сторона;российский бизнес;24;25;1.0000
бизнес;компания;17;32;0.8235
бизнес;строительство;17;33;0.8235
бизнес;российское правительство;17;37;0.8824
бизнес;российская компания;17;34;0.8824
бизнес;уголовная ответственность;17;31;0.8235
бизнес;эксперт;17;27;0.8235
бизнес;директор Института;17;28;0.8235
бизнес;правительство РФ;17;33;0.8235
бизнес;иностранная компания;17;28;0.8235
бизнес;российский производитель;17;36;0.8824
бизнес;правительство;17;35;0.8235
бизнес;официальный представитель;17;36;0.8235
