concept1;concept2;size of concept1;size of concept2;confidence
данный вопрос;компания;14;42;0.9286
данный вопрос;российское правительство;14;39;0.8571
данный вопрос;российская компания;14;37;0.8571
данный вопрос;дополнительное средство;14;39;1.0000
данный вопрос;официальный представитель;14;45;0.9286
данный вопрос;исполнительный директор;14;37;0.8571
данный вопрос;страховая компания;14;39;0.8571
денежно-кредитная политика;денежное средство;9;22;0.8889
денежно-кредитная политика;уголовная ответственность;9;29;0.8889
денежно-кредитная политика;кредит;9;14;0.8889
денежно-кредитная политика;директор департамента;9;30;0.8889
денежно-кредитная политика;генеральный директор;9;33;0.8889
денежно-кредитная политика;дополнительное средство;9;39;1.0000
денежно-кредитная политика;Следственный комитет;9;37;1.0000
денежно-кредитная политика;официальный представитель;9;45;1.0000
денежно-кредитная политика;совет директоров;9;33;0.8889
денежно-кредитная политика;исполнительный директор;9;37;0.8889
банковская гарантия;банковский сектор;6;14;0.8333
банковская гарантия;компания;6;42;0.8333
банковская гарантия;строительство;6;27;0.8333
банковская гарантия;запрос Известий"";6;25;0.8333
банковская гарантия;банковская система;6;14;1.0000
банковская гарантия;российское правительство;6;39;1.0000
банковская гарантия;российская компания;6;37;0.8333
банковская гарантия;реальный сектор;6;22;0.8333
банковская гарантия;уголовная ответственность;6;29;0.8333
банковская гарантия;управляющая компания;6;35;0.8333
банковская гарантия;интеллектуальная собственность;6;24;0.8333
банковская гарантия;просроченная задолженность;6;20;0.8333
банковская гарантия;аналитик компании;6;37;0.8333
банковская гарантия;директор департамента;6;30;1.0000
банковская гарантия;генеральный директор;6;33;1.0000
банковская гарантия;директор Института;6;30;1.0000
банковская гарантия;аналитическое управление;6;36;0.8333
банковская гарантия;собственное средство;6;37;0.8333
банковская гарантия;правительство РФ;6;31;0.8333
банковская гарантия;национальная экономика;6;30;0.8333
банковская гарантия;нефтяная компания;6;23;0.8333
банковская гарантия;иностранная компания;6;39;0.8333
банковская гарантия;дополнительное средство;6;39;0.8333
банковская гарантия;российский производитель;6;41;0.8333
банковская гарантия;правительство;6;38;0.8333
банковская гарантия;официальный представитель;6;45;0.8333
банковская гарантия;совет директоров;6;33;1.0000
банковская гарантия;российское законодательство;6;36;1.0000
банковская гарантия;исполнительный директор;6;37;1.0000
банковская гарантия;страховая компания;6;39;0.8333
финансовый рынок;компания;15;42;0.8667
финансовый рынок;российское правительство;15;39;0.8667
финансовый рынок;российская компания;15;37;0.8000
финансовый рынок;управляющая компания;15;35;0.8667
финансовый рынок;аналитик компании;15;37;0.8667
финансовый рынок;эксперт;15;30;0.8667
финансовый рынок;генеральный директор;15;33;0.8667
финансовый рынок;финансовая помощь;15;14;0.8000
финансовый рынок;иностранная компания;15;39;0.8000
финансовый рынок;дополнительное средство;15;39;0.8000
финансовый рынок;Следственный комитет;15;37;0.8000
финансовый рынок;министр финансов;15;18;0.8667
финансовый рынок;крупная компания;15;34;0.8667
финансовый рынок;правительство;15;38;0.8667
финансовый рынок;официальный представитель;15;45;1.0000
финансовый рынок;совет директоров;15;33;0.8667
финансовый рынок;российское законодательство;15;36;0.8667
финансовый рынок;исполнительный директор;15;37;0.8667
финансовый рынок;финансовая система;15;15;0.8000
финансовый рынок;страховая компания;15;39;0.8000
негосударственный пенсионный фонд;компания;22;42;0.8636
негосударственный пенсионный фонд;глава государства;22;21;0.9091
негосударственный пенсионный фонд;собственное средство;22;37;0.8182
негосударственный пенсионный фонд;дополнительное средство;22;39;0.8182
негосударственный пенсионный фонд;российский производитель;22;41;0.8636
негосударственный пенсионный фонд;крупная компания;22;34;0.8182
негосударственный пенсионный фонд;правительство;22;38;0.8182
негосударственный пенсионный фонд;официальный представитель;22;45;0.9091
негосударственный пенсионный фонд;российское законодательство;22;36;0.8182
негосударственный пенсионный фонд;страховая компания;22;39;0.8182
строительство;компания;27;42;0.8519
строительство;российское правительство;27;39;0.9630
строительство;уголовная ответственность;27;29;0.8148
строительство;управляющая компания;27;35;0.8148
строительство;украинское правительство;27;30;0.9259
строительство;собственное средство;27;37;0.8889
строительство;правительство РФ;27;31;0.9630
строительство;иностранная компания;27;39;0.8148
строительство;дополнительное средство;27;39;0.8889
строительство;Следственный комитет;27;37;0.8148
строительство;российский производитель;27;41;0.8148
строительство;правительство;27;38;1.0000
строительство;официальный представитель;27;45;0.9259
строительство;российское законодательство;27;36;1.0000
розничный бизнес;компания;7;42;0.8571
розничный бизнес;российское правительство;7;39;0.8571
розничный бизнес;российская компания;7;37;0.8571
розничный бизнес;управляющая компания;7;35;0.8571
розничный бизнес;аналитик компании;7;37;0.8571
розничный бизнес;Национальное рейтинговое агентство;7;24;0.8571
розничный бизнес;Центральный банк;7;20;0.8571
розничный бизнес;аналитическое управление;7;36;1.0000
розничный бизнес;собственное средство;7;37;0.8571
розничный бизнес;иностранная компания;7;39;0.8571
розничный бизнес;Следственный комитет;7;37;0.8571
розничный бизнес;российский производитель;7;41;0.8571
розничный бизнес;крупная компания;7;34;0.8571
розничный бизнес;правительство;7;38;0.8571
розничный бизнес;официальный представитель;7;45;0.8571
розничный бизнес;страховая компания;7;39;0.8571
рост цен;проблема;6;19;0.8333
рост цен;компания;6;42;1.0000
рост цен;российское правительство;6;39;1.0000
рост цен;мировая экономика;6;17;0.8333
рост цен;управляющая компания;6;35;1.0000
рост цен;экономический рост;6;23;0.8333
рост цен;аналитик компании;6;37;1.0000
рост цен;рост экономики;6;17;0.8333
рост цен;Центральный банк;6;20;0.8333
рост цен;аналитическое управление;6;36;1.0000
рост цен;собственное средство;6;37;0.8333
рост цен;иностранная компания;6;39;1.0000
рост цен;Следственный комитет;6;37;0.8333
рост цен;производство;6;28;0.8333
рост цен;российский производитель;6;41;1.0000
рост цен;крупная компания;6;34;0.8333
рост цен;правительство;6;38;0.8333
рост цен;официальный представитель;6;45;1.0000
рост цен;экономическое развитие;6;25;0.8333
рост цен;российское законодательство;6;36;0.8333
рост цен;исполнительный директор;6;37;0.8333
рост цен;страховая компания;6;39;1.0000
чрезвычайная ситуация;компания;10;42;0.8000
чрезвычайная ситуация;экономическая ситуация;10;25;1.0000
чрезвычайная ситуация;генеральный директор;10;33;0.9000
чрезвычайная ситуация;экономическая политика;10;21;0.9000
чрезвычайная ситуация;собственное средство;10;37;0.9000
чрезвычайная ситуация;дополнительное средство;10;39;0.9000
чрезвычайная ситуация;Следственный комитет;10;37;0.8000
чрезвычайная ситуация;российский производитель;10;41;0.9000
чрезвычайная ситуация;официальный представитель;10;45;0.9000
чрезвычайная ситуация;экономическое развитие;10;25;0.8000
чрезвычайная ситуация;совет директоров;10;33;0.8000
чрезвычайная ситуация;исполнительный директор;10;37;0.9000
противный случай;компания;8;42;0.8750
противный случай;запрос Известий"";8;25;0.8750
противный случай;правоохранительный орган;8;30;0.8750
противный случай;российское правительство;8;39;0.8750
противный случай;украинское правительство;8;30;0.8750
противный случай;аналитическое управление;8;36;1.0000
противный случай;иностранная компания;8;39;0.8750
противный случай;российский производитель;8;41;0.8750
противный случай;правительство;8;38;1.0000
противный случай;официальный представитель;8;45;1.0000
противный случай;российское законодательство;8;36;0.8750
противный случай;страховая компания;8;39;0.8750
внутренний рынок;потребительский кредит;6;20;0.8333
внутренний рынок;компания;6;42;0.8333
внутренний рынок;строительство;6;27;0.8333
внутренний рынок;правоохранительный орган;6;30;1.0000
внутренний рынок;российское правительство;6;39;1.0000
внутренний рынок;американская компания;6;22;0.8333
внутренний рынок;уголовная ответственность;6;29;0.8333
внутренний рынок;управляющая компания;6;35;0.8333
внутренний рынок;эксперт;6;30;0.8333
внутренний рынок;украинское правительство;6;30;0.8333
внутренний рынок;аналитическое управление;6;36;0.8333
внутренний рынок;собственное средство;6;37;1.0000
внутренний рынок;правительство РФ;6;31;0.8333
внутренний рынок;иностранная компания;6;39;0.8333
внутренний рынок;дополнительное средство;6;39;1.0000
внутренний рынок;Следственный комитет;6;37;0.8333
внутренний рынок;внутренний спрос;6;6;0.8333
внутренний рынок;российский производитель;6;41;0.8333
внутренний рынок;крупная компания;6;34;0.8333
внутренний рынок;правительство;6;38;0.8333
внутренний рынок;официальный представитель;6;45;0.8333
внутренний рынок;значительная часть;6;29;0.8333
внутренний рынок;российское законодательство;6;36;1.0000
внутренний рынок;страховая компания;6;39;0.8333
запрос Известий"";компания;25;42;0.8800
запрос Известий"";аналитическое управление;25;36;0.8400
запрос Известий"";иностранная компания;25;39;0.8800
запрос Известий"";российский производитель;25;41;0.8400
запрос Известий"";правительство;25;38;0.8000
запрос Известий"";официальный представитель;25;45;0.9200
запрос Известий"";российское законодательство;25;36;0.8000
запрос Известий"";страховая компания;25;39;0.8800
денежный перевод;компания;8;42;0.8750
денежный перевод;денежное средство;8;22;0.8750
денежный перевод;российское правительство;8;39;0.8750
денежный перевод;российская компания;8;37;0.8750
денежный перевод;окончательное решение;8;30;0.8750
денежный перевод;уголовная ответственность;8;29;0.8750
денежный перевод;управляющая компания;8;35;0.8750
денежный перевод;аналитик компании;8;37;0.8750
денежный перевод;директор департамента;8;30;0.8750
денежный перевод;Национальное рейтинговое агентство;8;24;0.8750
денежный перевод;генеральный директор;8;33;0.8750
денежный перевод;украинское правительство;8;30;0.8750
денежный перевод;директор Института;8;30;0.8750
денежный перевод;собственное средство;8;37;0.8750
денежный перевод;правительство РФ;8;31;0.8750
денежный перевод;иностранная компания;8;39;0.8750
денежный перевод;дополнительное средство;8;39;1.0000
денежный перевод;Следственный комитет;8;37;0.8750
денежный перевод;правительство;8;38;0.8750
денежный перевод;официальный представитель;8;45;0.8750
денежный перевод;совет директоров;8;33;0.8750
денежный перевод;российское законодательство;8;36;0.8750
денежный перевод;исполнительный директор;8;37;0.8750
денежный перевод;страховая компания;8;39;0.8750
банковская система;российское правительство;14;39;0.8571
банковская система;директор департамента;14;30;0.8571
банковская система;генеральный директор;14;33;0.8571
банковская система;собственное средство;14;37;0.8571
банковская система;национальная экономика;14;30;0.8571
банковская система;дополнительное средство;14;39;0.8571
банковская система;российский производитель;14;41;0.8571
банковская система;официальный представитель;14;45;0.9286
банковская система;российское законодательство;14;36;0.9286
банковская система;исполнительный директор;14;37;0.8571
российская сторона;компания;25;42;0.9200
российская сторона;российский рубль;25;24;0.9200
российская сторона;российский газ;25;26;1.0000
российская сторона;российская валюта;25;24;0.9200
российская сторона;российское правительство;25;39;1.0000
российская сторона;российская компания;25;37;0.9600
российская сторона;российский рынок;25;25;0.9600
российская сторона;российский бюджет;25;29;0.9600
российская сторона;российская экономика;25;24;0.9200
российская сторона;аналитик компании;25;37;0.8000
российская сторона;собственное средство;25;37;0.8000
российская сторона;российская власть;25;24;0.9200
российская сторона;Российская Федерация;25;25;0.9600
российская сторона;иностранная компания;25;39;0.8800
российская сторона;дополнительное средство;25;39;0.8400
российская сторона;Следственный комитет;25;37;0.8400
российская сторона;российский банк;25;30;1.0000
российская сторона;российский производитель;25;41;1.0000
российская сторона;правительство;25;38;0.8400
российская сторона;официальный представитель;25;45;0.9600
российская сторона;российское законодательство;25;36;0.8800
российская сторона;исполнительный директор;25;37;0.8000
российская сторона;страховая компания;25;39;0.8400
бизнес;российское правительство;9;39;0.8889
бизнес;аналитическое управление;9;36;0.8889
бизнес;Следственный комитет;9;37;0.8889
бизнес;официальный представитель;9;45;0.8889
международная платежная система;компания;9;42;0.8889
международная платежная система;директор департамента;9;30;0.8889
международная платежная система;генеральный директор;9;33;0.8889
международная платежная система;иностранная компания;9;39;0.8889
международная платежная система;дополнительное средство;9;39;0.8889
международная платежная система;Следственный комитет;9;37;0.8889
международная платежная система;российский производитель;9;41;0.8889
международная платежная система;официальный представитель;9;45;0.8889
международная платежная система;исполнительный директор;9;37;0.8889
международная платежная система;страховая компания;9;39;0.8889
консалтинговая компания;компания;15;42;1.0000
консалтинговая компания;российская компания;15;37;0.8667
консалтинговая компания;управляющая компания;15;35;0.9333
консалтинговая компания;аналитик компании;15;37;0.9333
консалтинговая компания;эксперт;15;30;0.8667
консалтинговая компания;аналитическое управление;15;36;0.9333
консалтинговая компания;собственное средство;15;37;0.8667
консалтинговая компания;нефтяная компания;15;23;0.8000
консалтинговая компания;иностранная компания;15;39;0.9333
консалтинговая компания;дополнительное средство;15;39;0.8000
консалтинговая компания;российский производитель;15;41;0.9333
консалтинговая компания;крупная компания;15;34;0.8667
консалтинговая компания;официальный представитель;15;45;1.0000
консалтинговая компания;российское законодательство;15;36;0.8000
консалтинговая компания;страховая компания;15;39;0.9333
рейтинговое агентство;компания;15;42;0.8667
рейтинговое агентство;аналитик компании;15;37;0.8667
рейтинговое агентство;эксперт;15;30;0.8000
рейтинговое агентство;Национальное рейтинговое агентство;15;24;0.9333
рейтинговое агентство;аналитическое управление;15;36;0.8667
рейтинговое агентство;иностранная компания;15;39;0.8000
рейтинговое агентство;российский производитель;15;41;0.8667
рейтинговое агентство;официальный представитель;15;45;0.9333
рейтинговое агентство;страховая компания;15;39;0.8000
Владимир Путин;российское правительство;7;39;0.8571
Владимир Путин;директор Института;7;30;0.8571
Владимир Путин;иностранная компания;7;39;0.8571
Владимир Путин;дополнительное средство;7;39;1.0000
Владимир Путин;проект постановления;7;32;0.8571
Владимир Путин;официальный представитель;7;45;1.0000
российский газ;компания;26;42;0.9231
российский газ;российский рубль;26;24;0.9231
российский газ;российская сторона;26;25;0.9615
российский газ;российская валюта;26;24;0.9231
российский газ;российское правительство;26;39;1.0000
российский газ;российская компания;26;37;0.9615
российский газ;российский рынок;26;25;0.9615
российский газ;российский бюджет;26;29;0.9615
российский газ;российская экономика;26;24;0.8846
российский газ;собственное средство;26;37;0.8077
российский газ;российская власть;26;24;0.9231
российский газ;Российская Федерация;26;25;0.9615
российский газ;иностранная компания;26;39;0.8462
российский газ;дополнительное средство;26;39;0.8462
российский газ;Следственный комитет;26;37;0.8462
российский газ;российский банк;26;30;1.0000
российский газ;российский производитель;26;41;1.0000
российский газ;правительство;26;38;0.8462
российский газ;официальный представитель;26;45;0.9615
российский газ;российское законодательство;26;36;0.8846
российский газ;страховая компания;26;39;0.8462
общий объем;компания;17;42;0.8824
общий объем;аналитическое управление;17;36;0.8824
общий объем;иностранная компания;17;39;0.8235
общий объем;российский производитель;17;41;0.8824
общий объем;официальный представитель;17;45;0.9412
общий объем;страховая компания;17;39;0.8235
защита прав;компания;11;42;0.9091
защита прав;строительство;11;27;0.8182
защита прав;правоохранительный орган;11;30;0.8182
защита прав;российское правительство;11;39;1.0000
защита прав;уголовная ответственность;11;29;0.8182
защита прав;управляющая компания;11;35;0.8182
